# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.466424	0.513944	54	1
always_on_tmr	0.467784	0.467784	54	1

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	20156485	3	4.77396e-15	1
on_demand_tmr	24113700	3	5.21805e-15	1
on_demand_tmr	129658118	3	4.77396e-15	1
on_demand_tmr	132481297	3	4.77396e-15	1
on_demand_tmr	181281909	3	0	5.55556e-13
on_demand_tmr	194886053	3	0	5.55556e-14
on_demand_tmr	206813343	3	4.88498e-15	1
on_demand_tmr	255704046	3	4.88498e-15	1
always_on_tmr	20156485	3	5.21805e-15	1
always_on_tmr	24113700	3	5.21805e-15	1
always_on_tmr	129658118	3	5.21805e-15	1
always_on_tmr	132481297	3	4.996e-15	1
always_on_tmr	181281909	3	0	5.55556e-13
always_on_tmr	194886053	3	0	5.55556e-14
always_on_tmr	206813343	3	5.21805e-15	1
always_on_tmr	255704046	3	4.996e-15	1

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	20156485	20	20	1.8872	2.5228	0	0.3584	2.7248	1	1	2.8872	7.606	1
on_demand_tmr	24113700	20	20	1.7684	2.404	0	0.398	1.9228	1	1	2.7684	6.7248	1
on_demand_tmr	129658118	20	20	1.8872	2.5228	0	0.4376	2.002	1	1	2.8872	6.9624	1
on_demand_tmr	132481297	20	20	2.4476	2.7644	0	0.4772	2.6456	1	1	3.4476	7.8872	1
on_demand_tmr	181281909	20	20	2.5288	2.8456	0	0.5168	2.4832	1	1	3.5288	7.8456	1
on_demand_tmr	194886053	20	20	2.3684	2.6852	0	0.5564	1.4732	1	1	3.3684	6.7148	1
on_demand_tmr	206813343	20	20	1.8872	2.5228	0	0.596	1.0356	1	1	2.8872	6.1544	1
on_demand_tmr	255704046	20	20	1.9268	2.5624	0	0.6356	2.6456	1	1	2.9268	7.8436	1
always_on_tmr	20156485	20	20	0	0	1.9012	0	0	1	0	2.9012	2.9012	1
always_on_tmr	24113700	20	20	0	0	0.9268	0	0	1	0	1.9268	1.9268	1
always_on_tmr	129658118	20	20	0	0	1.9804	0	0	1	0	2.9804	2.9804	1
always_on_tmr	132481297	20	20	0	0	2.42	0	0	1	0	3.42	3.42	1
always_on_tmr	181281909	20	20	0	0	2.3784	0	0	1	0	3.3784	3.3784	1
always_on_tmr	194886053	20	20	0	0	2.02	0	0	1	0	3.02	3.02	1
always_on_tmr	206813343	20	20	0	0	1.9804	0	0	1	0	2.9804	2.9804	1
always_on_tmr	255704046	20	20	0	0	2.42	0	0	1	0	3.42	3.42	1

[route_summary]
