code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
4129739934	0	16	50	50	9	0	0	1	0
4272262657	0	16	10	10	6	7	0	0	0
193531686	0	8	5	5	0	1	0	0	0
2774851403	0	8	1	1	2	1	0	0	0
1852168289	0	8	20	20	11	8	0	0	0
4197690287	0	8	10	10	1	2	0	0	0
2490990914	0	16	10	10	10	2	0	0	0
1645808703	0	8	10	10	4	11	0	3	0
772383815	0	8	2	2	2	0	0	0	0
2786764738	0	16	10	10	11	1	0	1	0
2659726537	0	16	10	10	10	4	0	0	0
2408826161	0	8	100	100	5	2	0	0	0
4217214985	0	32	20	20	1	10	0	0	0
2677334520	0	16	10	10	1	2	0	0	0
1743821841	0	8	10	10	7	10	0	0	0
3174968699	0	16	100	100	11	6	0	0	0
906034037	0	16	100	100	5	3	0	0	0
2322025251	0	16	10	10	8	11	0	0	0
4292956586	0	16	100	100	2	1	0	0	0
1168013682	0	128	100	100	10	1	0	0	0
1248099797	0	32	20	20	3	1	0	0	0
4165341807	0	16	20	20	6	3	0	0	0
634739106	0	16	1000	1000	7	9	0	2	0
219593039	0	8	100	100	0	11	0	0	0
1155576336	0	16	10	10	0	7	0	0	0
3186730430	0	8	20	20	3	0	0	0	0
3343381536	0	8	100	100	4	11	0	0	0
2136078816	0	16	100	100	11	9	0	2	0
1659500628	0	16	1000	1000	10	0	0	0	0
1954918376	0	32	100	100	2	9	0	0	0
4229757816	0	8	2	2	2	1	0	0	0
2522972099	0	32	20	20	11	6	0	3	0
2433613699	0	16	10	10	0	2	0	0	0
3270081101	0	16	20	20	10	9	0	2	0
2126809112	0	16	20	20	3	7	0	0	0
3106766088	0	8	20	20	2	10	0	2	0
3193753719	0	32	20	20	4	6	0	0	0
2493151108	0	16	100	100	4	3	0	2	0
3882588195	0	16	10	10	3	6	0	0	0
3040133744	0	32	20	20	5	6	0	0	0
396280804	0	8	10	10	5	3	0	1	0
435133631	0	16	10	10	5	11	0	0	0
3989999585	0	8	20	20	6	3	0	0	0
2081511304	0	16	10	10	9	11	0	0	0
329598910	0	16	5	5	1	0	0	1	0
1412753506	0	16	1	1	1	2	0	0	0
1676872328	0	8	10	10	5	8	0	0	0
3067077768	0	16	20	20	7	3	0	0	0
2100386026	0	8	20	20	3	7	0	0	0
3099682442	0	8	20	20	5	7	0	1	0
