code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
240052254	0	16	20	20	0	6	0	0	0
4229181518	0	8	2	2	2	0	0	0	0
31912916	0	16	100	100	4	1	0	0	0
3775145482	0	8	100	100	3	0	0	1	0
647736265	0	8	10	10	7	5	0	0	0
167477066	0	8	20	20	3	10	0	0	0
1052356485	0	8	50	50	2	1	0	0	0
3635139843	0	16	10	10	2	6	0	1	0
4065993535	0	16	20	20	10	0	0	0	0
819491758	0	16	10	10	4	10	0	1	0
2612675717	0	16	1	1	1	2	0	0	0
189713580	0	16	10	10	9	4	0	0	0
1249163992	0	16	10	10	1	5	0	0	0
774297820	0	16	100	100	6	7	0	1	0
441861648	0	16	20	20	0	10	0	2	0
3186189093	0	8	10	10	10	5	0	0	0
2374151541	0	32	10	10	7	9	0	0	0
990384382	0	16	20	20	8	6	0	0	0
4279202897	0	32	20	20	3	6	0	0	0
3488253713	0	8	10	10	8	11	0	0	0
258080147	0	16	5	5	0	1	0	0	0
3132596844	0	16	100	100	6	11	0	0	0
1634013823	0	8	2	2	0	2	0	0	0
2061372114	0	16	100	100	7	6	0	0	0
1380647567	0	16	20	20	5	10	0	0	0
95074207	0	16	5	5	1	0	0	0	0
689295858	0	8	20	20	8	1	0	3	0
768483588	0	8	20	20	7	2	0	0	0
1170497181	0	16	10	10	10	0	0	1	0
4103917406	0	8	10	10	2	7	0	0	0
1837819266	0	8	10	10	9	3	0	0	0
1370038294	0	32	10	10	2	10	0	0	0
3752217212	0	8	1000	1000	3	2	0	2	0
1147206997	0	16	100	100	6	1	0	0	0
1655524735	0	16	1	1	2	0	0	0	0
726794609	0	32	20	20	2	0	0	0	0
2418892194	0	8	20	20	6	10	0	0	0
831434110	0	8	1000	1000	10	9	0	0	0
737895173	0	128	100	100	4	5	0	0	0
891883245	0	32	20	20	10	0	0	0	0
2154596526	0	16	100	100	5	9	0	2	0
680338735	0	16	100	100	0	10	0	0	0
374883819	0	32	10	10	4	8	0	2	0
925518067	0	8	20	20	9	8	0	0	0
3981245392	0	16	20	20	2	4	0	2	0
1140099972	0	8	10	10	0	10	0	3	0
1908170903	0	8	10	10	2	0	0	0	0
3172968066	0	16	100	100	2	4	0	0	0
1150015944	0	16	10	10	0	2	0	0	0
660283051	0	16	20	20	11	4	0	0	0
