code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1026325970830244903	1	20	20	2	5	0	0	0
16771173615311889259	2	20	20	2	4	0	0	0
15490904538413065749	2	100	100	2	0	0	1	0
15740997880462666557	4	10	10	4	1	0	1	0
17771622035576831786	1	20	20	5	0	0	0	0
6236295105559096489	4	100	100	4	0	0	0	0
5343338134309792247	2	10	10	1	0	0	0	0
7405611159702943597	1	2	2	4	2	0	0	0
18071337359572636704	1	20	20	3	1	0	0	0
176852018507628625	1	20	20	1	3	0	0	0
2522478062455600804	4	10	10	4	2	0	0	0
4814285052566345057	4	50	50	1	4	0	1	0
15145233879935356658	4	10	10	3	1	0	0	0
2450925514577302675	2	20	20	5	2	0	0	0
1172259527839391482	1	10	10	3	0	0	0	0
6318970532744970783	2	10	10	1	2	0	0	0
2128243829883102882	1	10	10	2	0	0	2	0
7031768384651086348	2	10	10	5	4	0	0	0
8475969223289972959	1	20	20	4	0	0	2	0
14723657984339954312	1	100	100	2	3	0	0	0
8128580778976965022	1	100	100	1	5	0	0	0
11935419876360089181	1	10	10	4	0	0	0	0
9727335050750775870	2	20	20	3	4	0	0	0
1553992077946085573	2	5	5	0	2	0	0	0
8982835934640086214	1	1	1	4	5	0	0	0
5385564050809084503	1	100	100	4	0	0	0	0
16359548393828026096	1	10	10	3	0	0	0	0
1408447429120461164	2	20	20	0	3	0	3	0
6995436500419840576	4	10	10	2	0	0	1	0
8514480040197569598	1	100	100	0	3	0	3	0
11416754840689774065	1	20	20	4	0	0	0	0
4869118970373523677	2	10	10	5	2	0	2	0
7235464404638332849	1	50	50	1	2	0	0	0
14342139330130826423	1	20	20	4	3	0	0	0
18324366640854691488	16	2	2	5	0	0	1	0
8516525077226285376	2	2	2	2	0	0	0	0
1324918312231431251	1	2	2	3	2	0	1	0
6338509447709951605	1	20	20	2	5	0	0	0
10326907115166705648	16	100	100	5	4	0	2	0
4695634129145024010	2	20	20	2	3	0	2	0
10154544968675324446	2	100	100	5	2	0	0	0
12565551396167735276	2	100	100	1	2	0	2	0
12613846253533692104	2	10	10	5	0	0	0	0
17068090338598247362	1	10	10	3	2	0	0	0
3892302042271554989	2	10	10	1	0	0	1	0
12252619561784365173	2	100	100	2	3	0	0	0
10142639356152116335	2	10	10	4	5	0	0	0
5541502760942358333	4	20	20	5	0	0	0	0
2492837124200876956	4	20	20	0	1	0	0	0
15387682695353939638	2	2	2	5	0	0	0	0
