code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3667237740	2	2	2	3	5	0	0	0
320928888	2	100	100	3	2	0	1	0
3151823864	1	20	20	1	5	0	0	0
3052019209	2	20	20	5	2	0	0	0
2438139015	2	10	10	0	2	0	0	0
1958077934	2	20	20	2	3	0	3	0
2861327752	2	20	20	0	5	0	0	0
2533980516	2	100	100	2	0	0	0	0
2693243963	1	10	10	2	3	0	0	0
2843789671	1	10	10	1	2	0	0	0
400075242	4	100	100	3	1	0	1	0
2855543666	2	100	100	0	2	0	3	0
2892562260	2	20	20	2	1	0	2	0
3559612481	2	10	10	4	0	0	0	0
1411672969	2	100	100	1	4	0	0	0
156921415	2	1	1	0	3	0	1	0
1507611400	4	10	10	5	1	0	0	0
431687956	1	5	5	5	1	0	1	0
1077434698	2	100	100	5	1	0	3	0
1631363248	1	10	10	2	1	0	0	1
1482252622	1	100	100	0	4	0	1	0
1035265260	2	1	1	5	4	0	0	0
4061375581	1	10	10	3	4	0	0	0
2519833671	2	100	100	5	2	0	0	0
3495101815	1	20	20	0	4	0	0	0
1422241706	2	20	20	4	1	0	0	0
1408718321	1	100	100	3	2	0	0	0
4132308109	1	50	50	1	0	0	0	0
4086337368	1	20	20	2	0	0	0	0
4057018505	2	20	20	4	3	0	0	0
3714613566	1	100	100	0	2	0	2	0
4225862921	1	20	20	0	5	0	0	0
1617894258	1	10	10	1	5	0	0	0
4032364516	2	1	1	1	4	0	0	0
1342028701	2	20	20	5	1	0	2	0
1547381725	1	20	20	4	2	0	0	0
2331548980	1	20	20	2	3	0	0	0
781651918	2	100	100	1	3	0	1	0
2565449278	2	10	10	4	2	0	1	0
135735937	1	50	50	0	3	0	0	0
340085761	2	10	10	0	3	0	0	0
1451372695	2	100	100	1	0	0	0	0
2717803429	4	1	1	5	1	0	0	0
671888008	2	20	20	0	4	0	0	0
1194314417	16	10	10	0	2	0	3	0
3528910730	2	100	100	0	3	0	0	0
292469183	2	20	20	4	2	0	0	0
2074919451	8	10	10	4	3	0	0	0
965975233	2	20	20	4	1	0	0	0
2763688103	2	10	10	2	1	0	1	0
