code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2153376879588050027	1	10	10	3	5	0	1	0
3343619737683237815	2	20	20	1	0	0	3	0
1880378835788853454	1	50	50	1	2	0	0	0
16561498921803460192	2	10	10	3	1	0	0	0
1377447467958708847	2	10	10	5	3	0	0	0
13433838981762526134	2	50	50	4	0	0	1	0
9888756241200632383	4	10	10	5	2	0	0	0
12066909287278150722	2	10	10	5	1	0	0	0
9418032787821205978	1	100	100	3	4	0	0	0
6440880103613651276	1	10	10	4	5	0	0	0
15726040913832430616	4	10	10	4	5	0	1	0
10236842038882062759	4	20	20	3	4	0	0	0
3614568169309645058	1	100	100	1	3	0	2	0
16717365571335820238	1	100	100	4	2	0	0	0
14233695974853985657	2	10	10	2	0	0	0	0
245234797074132903	1	20	20	2	5	0	2	0
5229862092508307005	4	20	20	0	5	0	2	0
15746209005733356194	4	1	1	5	0	0	0	0
634710370573417418	1	10	10	1	4	0	0	0
15153149737242604974	1	100	100	3	1	0	2	0
16294229611529605867	2	100	100	1	5	0	1	0
2808314613513730194	2	10	10	1	0	0	2	0
7556947517729908710	2	10	10	2	3	0	2	0
16875807677346482939	1	10	10	0	2	0	0	0
7982193867688249072	2	10	10	5	4	0	2	0
2954451000149011090	2	100	100	1	2	0	0	0
15285108922565637646	1	10	10	3	1	0	2	0
6378711599817446005	2	10	10	5	1	0	0	0
10585835967181818558	2	10	10	0	3	0	0	0
2415694092373760458	2	100	100	3	5	0	0	0
1143613445865477901	1	10	10	4	2	0	2	0
7823967375650788851	1	5	5	2	5	0	0	0
2250411006888199391	1	100	100	5	2	0	0	0
6694949811003288027	1	20	20	1	2	0	0	0
4515338681211080339	2	20	20	3	4	0	0	0
17342770091078830457	2	10	10	5	3	0	0	0
3525261683312587120	1	10	10	1	3	0	3	0
12609849947268628180	2	50	50	1	2	0	0	0
7911602264259075033	2	5	5	0	3	0	3	0
10439523664919722075	4	100	100	2	0	0	0	0
18177649280150231734	1	10	10	2	3	0	2	0
12852259993387369781	4	100	100	0	1	0	0	0
14271819723054176528	1	100	100	0	4	0	0	0
17265438576981204330	1	100	100	0	2	0	0	0
13020695349423697547	1	10	10	1	3	0	2	0
11968343772024194406	1	10	10	1	0	0	0	0
17143076718066059377	1	20	20	5	0	0	2	0
14206508923076099108	2	10	10	4	5	0	1	0
9551184803766488808	2	10	10	4	3	0	1	0
3693126097750555317	2	20	20	5	1	0	0	0
8996245065853150019	1	20	20	3	2	0	0	0
5391072557217364984	2	10	10	3	0	0	1	0
4196305343551405874	4	10	10	1	5	0	3	0
4525040799440079514	2	100	100	0	1	0	3	0
1775151809265549121	2	20	20	5	1	0	0	0
8522455273793218477	2	20	20	2	5	0	0	0
14696944619679967818	2	20	20	3	0	0	0	0
2924822864704839454	2	10	10	2	1	0	0	0
11619557692943205112	2	20	20	5	0	0	2	0
12106618892235347231	1	1	1	5	3	0	1	0
9358299072553527162	2	20	20	0	5	0	0	0
10722206092123013132	1	10	10	3	4	0	0	0
9439664243515238697	1	10	10	5	1	0	0	0
18094384871840911411	4	20	20	1	2	0	1	0
5391746927610745970	4	20	20	5	0	0	1	0
3859006553607179272	2	20	20	1	2	0	0	0
17040610128182417906	4	10	10	4	0	0	0	0
7916350179812449224	2	20	20	4	0	0	0	0
4360969315973290294	1	10	10	3	0	0	0	0
8904056843509994149	2	10	10	4	2	0	0	0
12628763823293528235	1	5	5	5	4	0	0	0
10602108484363031173	2	20	20	0	4	0	0	0
8202724455405857812	2	100	100	0	5	0	1	0
2959818659721057982	2	10	10	2	3	0	0	0
3902901674518042308	1	10	10	3	0	0	2	0
16811616149211708604	1	20	20	2	4	0	1	0
10082478663681177228	4	10	10	5	4	0	0	0
14346435453686078738	2	10	10	5	4	0	0	0
7250493383603507388	2	10	10	2	1	0	0	0
5107546941880496803	2	20	20	2	1	0	0	0
1177637409153500478	1	20	20	0	4	0	0	0
10284099801424913765	2	10	10	2	0	0	0	0
7257085836081051576	1	20	20	3	0	0	0	0
7031111533188588367	1	20	20	2	1	0	0	0
9591621425317823071	4	20	20	0	5	0	0	0
8010437520335629324	2	20	20	1	2	0	3	0
441542745382491115	4	100	100	3	0	0	0	0
4197285937123864227	1	20	20	1	0	0	0	0
6094029339988193192	2	100	100	3	4	0	1	0
11352029428561326763	1	20	20	2	1	0	0	0
3828140769446290051	1	100	100	5	2	0	0	0
4052556772107424070	2	100	100	1	2	0	0	0
9211472917209484945	2	1	1	2	3	0	0	0
11553876788349912079	2	50	50	3	2	0	0	0
13784474993465109544	2	100	100	2	1	0	0	0
3426591465372159191	1	1	1	0	3	0	2	0
11248478006290880685	2	2	2	4	1	0	0	0
10938597277473671747	1	100	100	1	4	0	0	0
13404865060005169662	2	5	5	3	4	0	1	0
16655208922200964895	2	20	20	5	0	0	0	0
