code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
6342878473526696572	2	10	10	5	3	0	1	0
13372271987945118129	2	10	10	1	2	0	1	0
9466466082209391801	2	100	100	3	0	0	0	0
16099287400017137662	1	10	10	0	3	0	3	0
1233082822386747399	1	50	50	2	0	0	1	0
962323685253873298	2	10	10	0	4	0	0	0
15904883401810833630	2	100	100	0	5	0	1	0
2529486603232974378	2	10	10	2	1	0	0	0
4855587875511799880	4	10	10	5	3	0	0	0
2163684126929021767	1	100	100	3	4	0	0	0
6749683805850710607	2	20	20	2	1	0	0	0
17604750265009772547	1	20	20	1	4	0	2	0
16679417318950520076	1	50	50	2	1	0	0	0
4298120912915301149	2	20	20	5	0	0	2	0
13624718231840053405	2	10	10	0	4	0	0	0
13426404606063160485	1	100	100	3	2	0	0	0
16390926305799326390	4	10	10	4	2	0	0	0
15016524964591033540	2	20	20	0	3	0	0	0
2128175773118220340	4	100	100	3	0	0	2	0
14866613067377314697	2	20	20	0	5	0	0	0
4097015429960482323	4	100	100	4	1	0	3	0
7417464639349165921	4	100	100	2	5	0	0	0
8664574688357786728	2	100	100	2	3	0	2	0
9101162314830724636	2	10	10	5	2	0	0	0
4597557089047429663	2	10	10	4	0	0	0	0
663719824981070037	2	100	100	1	0	0	0	0
8922065928065804576	2	20	20	0	3	0	2	0
13728006784606238708	1	100	100	3	0	0	0	0
17373099422047379759	2	10	10	2	4	0	1	0
8345393572890022088	1	100	100	2	4	0	0	0
12680069004845931724	2	10	10	4	5	0	2	0
734579918383727580	1	20	20	3	1	0	1	0
3986733443301421260	2	2	2	1	5	0	0	0
17784611202341786579	2	100	100	0	5	0	3	0
2981884370341419417	2	20	20	1	0	0	0	0
1275741247498608189	1	20	20	1	0	0	1	0
3046394958676223504	1	5	5	1	5	0	0	0
1167506509295049704	4	20	20	2	4	0	0	0
8028626700162494916	2	1	1	4	3	0	0	0
6894370199046541168	4	100	100	0	2	0	0	0
16301497503353562260	2	2	2	3	0	0	1	0
4566006935167634273	2	2	2	0	3	0	0	0
5760825727225411465	2	10	10	3	1	0	0	0
3459667538995428766	2	20	20	2	3	0	1	0
14796278504118950486	2	20	20	0	4	0	0	0
6688459827204768759	2	5	5	2	5	0	0	0
16281366045058200195	4	20	20	3	5	0	0	0
454244878297351576	2	20	20	1	3	0	0	0
16573770434627768089	2	50	50	2	1	0	0	0
7873491258798564892	1	10	10	0	2	0	0	0
11013201446733809623	2	100	100	0	4	0	0	0
3000082190563178053	2	10	10	0	1	0	0	0
15005732763441596580	2	20	20	5	4	0	0	0
5235269762765647634	2	20	20	4	3	0	0	0
3310917695796587953	2	20	20	2	0	0	2	0
2335015525395133897	2	20	20	1	4	0	0	0
3123191232049903805	2	10	10	2	3	0	1	0
17298733213040222783	2	50	50	1	2	0	0	0
18138881196515923863	2	20	20	5	3	0	0	0
960578485391644992	4	20	20	3	1	0	1	0
12819149025986409116	1	10	10	3	1	0	1	0
184349693078258474	4	10	10	2	3	0	0	0
1332752376821102	2	10	10	2	5	0	0	0
4889895855429481701	1	20	20	5	3	0	0	0
2125406361639520632	1	20	20	1	3	0	0	0
786492901123798088	2	10	10	3	4	0	0	0
18066182279913624692	2	20	20	5	0	0	0	0
6508378956775664810	4	10	10	1	5	0	0	0
16745399847333221485	1	20	20	5	3	0	0	0
563750651427719622	2	10	10	0	5	0	2	1
14913022351299551278	2	100	100	5	0	0	0	0
17330106615103103307	2	20	20	4	5	0	0	0
8758324108911663352	1	100	100	2	4	0	0	0
2127534007075715218	1	100	100	1	0	0	0	0
2339180699923885689	2	100	100	5	1	0	1	0
11082825924481826824	1	100	100	1	2	0	0	0
2767943062863074345	1	20	20	3	1	0	0	0
8190119950498851086	2	10	10	1	2	0	0	0
10981345328769595783	2	10	10	2	0	0	0	0
1923329670225101836	2	10	10	0	5	0	0	0
6090599085116758249	2	1	1	5	1	0	2	0
13070628226925837392	1	20	20	3	5	0	2	0
16480199273918725454	1	20	20	4	1	0	2	0
5246222867951254045	2	20	20	0	4	0	0	0
13282053778399396214	1	2	2	1	2	0	0	0
14650449364084518247	1	100	100	3	4	0	0	0
6203251253309072358	2	20	20	1	3	0	1	0
12622006562643281191	2	100	100	1	2	0	0	0
14731655779342933706	4	100	100	2	0	0	0	0
5813244770773030667	2	10	10	5	4	0	0	0
4510362345484572752	2	50	50	2	1	0	0	0
3993715160143306100	2	20	20	5	2	0	1	0
3036176748874241073	4	10	10	4	2	0	0	0
8569000851122398246	2	1	1	1	0	0	0	0
16594685319784779754	2	10	10	3	4	0	0	0
2756117286843532034	2	10	10	0	5	0	0	0
17937981280839998340	1	50	50	0	1	0	0	0
10433362355816112912	1	20	20	3	0	0	0	0
17027186751666137688	2	1	1	1	3	0	0	0
2781729891143439702	1	100	100	5	0	0	1	0
