code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
6961113382178024663	1	1	1	5	0	0	0	0
5985296168777458702	2	100	100	4	3	0	0	0
6022245776755998742	2	10	10	2	1	0	0	0
9408080477742986469	1	10	10	5	4	0	1	0
1075806203497892111	1	20	20	0	4	0	1	0
12283881637322673541	2	5	5	3	4	0	0	0
4733188655920753252	1	10	10	2	5	0	0	0
6267937541714440344	4	10	10	2	4	0	0	0
1700857224254147010	2	100	100	3	5	0	0	0
16472518156895536170	2	10	10	2	0	0	0	0
15567014469701932705	2	20	20	5	0	0	0	0
9270025197275402552	2	20	20	2	1	0	0	0
365378830966860388	2	100	100	2	0	0	0	0
15126339936959501335	2	20	20	1	5	0	0	0
14023355144246416939	2	10	10	1	5	0	0	0
531795417045202242	1	100	100	4	2	0	0	0
13045262915397960041	2	10	10	4	0	0	0	0
4290886992965164900	2	10	10	5	0	0	0	0
18409695075091429569	2	20	20	4	0	0	0	0
7773748164995104650	1	10	10	4	2	0	0	0
5600103131569557396	2	100	100	4	2	0	0	0
14167012673065778354	2	10	10	5	4	0	0	0
8580865621794880001	1	100	100	2	5	0	0	0
4787226144922438972	4	10	10	0	4	0	0	0
17668946002096853069	2	5	5	1	3	0	0	0
14680507836397534183	8	10	10	1	0	0	0	0
5803167102791953666	1	100	100	0	1	0	0	0
1369849696141212783	2	10	10	1	4	0	3	0
654853970485388602	2	20	20	0	4	0	2	0
10111793325399898808	1	10	10	1	0	0	0	0
1736588758280000833	4	10	10	3	0	0	0	0
2451340892996244937	2	20	20	2	0	0	0	0
2613186399584227220	2	100	100	4	1	0	0	0
3375869202609672248	2	10	10	0	5	0	0	0
11471340204077115353	2	1	1	4	1	0	0	0
12353796000296588651	2	20	20	5	2	0	2	0
5075960490006045853	1	100	100	0	3	0	1	0
11544492337588536582	1	100	100	0	2	0	0	0
6337443589395555017	2	20	20	1	0	0	0	0
2944382996061127318	64	20	20	0	2	0	0	0
11395508265848987103	1	100	100	4	1	0	0	0
13625470859736502428	2	100	100	0	3	0	0	0
6954115626300465211	1	10	10	5	1	0	0	0
18374042518405200736	1	20	20	4	0	0	2	0
5434783265267216917	2	5	5	2	5	0	3	0
10290603574811818460	2	100	100	3	1	0	0	0
8467868026058204242	2	10	10	3	0	0	0	0
4885525932786368676	1	20	20	4	2	0	0	0
15976670625772969253	8	10	10	2	4	0	2	0
14193439454163957361	2	100	100	2	4	0	0	0
3949787039082793292	4	20	20	0	3	0	0	0
10638823122934392323	2	10	10	2	3	0	0	1
5814094950401220773	2	10	10	0	2	0	0	0
1605788435404086456	1	100	100	2	0	0	1	0
18389968985681867363	1	10	10	0	4	0	0	0
13948730680767969018	1	100	100	4	2	0	0	0
16762843643858522376	4	100	100	4	0	0	1	0
10416181529821039302	2	20	20	4	1	0	1	0
14894782319337052840	4	10	10	1	0	0	0	0
8946840976143481751	2	20	20	5	4	0	2	0
5243256963933648163	2	20	20	3	1	0	0	0
9865666074710940692	2	20	20	4	2	0	2	0
2157480879221442750	4	10	10	5	0	0	0	0
16943579986228047463	2	100	100	1	3	0	0	0
14961307960599527500	1	50	50	0	5	0	0	0
10809756738639474437	2	50	50	2	3	0	3	0
10277796250724600843	2	20	20	1	5	0	3	0
9530072356890397840	2	50	50	4	0	0	0	0
12564152343723619049	1	100	100	4	1	0	0	0
64618938377749043	4	20	20	1	2	0	0	0
4282305652105264284	8	100	100	0	3	0	0	0
11364409689794685824	1	10	10	3	4	0	0	0
1271738549390807323	2	5	5	5	1	0	0	0
10847025957922217453	1	20	20	0	4	0	0	0
3447843373742657145	2	10	10	5	4	0	0	0
16477242801125541607	1	10	10	0	4	0	0	0
3983577141899364403	2	10	10	0	5	0	2	0
1275658938784015685	4	10	10	3	1	0	1	0
15042100466641376263	2	100	100	0	4	0	0	1
12964153653399909592	1	10	10	4	1	0	0	0
16218134281272093742	1	20	20	3	5	0	0	0
10929137843476736248	2	100	100	1	4	0	1	0
14723129492707086844	4	50	50	0	1	0	0	0
11900823223846520468	2	10	10	4	3	0	1	0
2717802420061548762	1	10	10	5	1	0	0	0
17195671983758533104	1	10	10	3	5	0	0	0
5356882529801273178	2	20	20	3	0	0	1	0
12326363485388982806	1	20	20	2	5	0	0	0
14387071231600945314	2	20	20	5	3	0	0	0
464863758106145209	2	10	10	2	5	0	2	0
6833759195100166198	2	10	10	0	1	0	0	0
4965302092490645549	1	2	2	4	3	0	0	0
16413335933989068702	4	20	20	2	3	0	2	0
10020445179700493804	2	100	100	0	5	0	2	0
398786665142315	4	20	20	5	4	0	0	0
13279621085605070265	2	10	10	4	2	0	0	0
4905165350799977371	1	50	50	0	5	0	0	0
7829032433962532296	2	20	20	2	4	0	0	0
14068822117843391141	1	10	10	5	4	0	0	0
14238736741933846899	4	100	100	0	3	0	0	0
