code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
12340383807416299136	1	100	100	1	4	0	0	0
3524343005780244657	1	10	10	4	2	0	0	0
5970725251951005324	4	100	100	0	3	0	1	0
8754699064339055271	1	20	20	0	1	0	0	0
12327736140125175248	1	100	100	1	2	0	0	0
11353816252643127621	1	20	20	1	3	0	0	0
13664571852884987378	2	10	10	0	2	0	0	0
14746791704730996000	4	100	100	4	3	0	0	0
16753633906980334738	2	100	100	2	0	0	0	0
4602774718170397696	2	10	10	1	4	0	1	0
4275023855717021535	1	10	10	2	5	0	0	0
16519181933682526978	4	1	1	5	4	0	0	0
4802765057860504577	1	5	5	5	0	0	0	0
11300899026915530400	1	10	10	3	2	0	0	0
16763620602859572496	2	20	20	3	0	0	3	0
13515752191973751869	1	10	10	2	3	0	0	0
13936843600939466128	2	1	1	1	5	0	0	0
3535425768925481954	16	20	20	5	3	0	0	0
8787796385040916996	2	10	10	3	0	0	0	0
841709667644972254	1	20	20	4	3	0	0	0
10305663539717905095	4	20	20	0	1	0	0	0
4163070319020392025	1	100	100	1	5	0	0	0
4800207861698910228	2	10	10	0	4	0	0	0
7420775831473494656	2	100	100	3	1	0	0	0
12172819211614894518	2	10	10	1	2	0	0	0
9219068471855302618	2	10	10	0	3	0	0	0
9658082579622826556	2	10	10	2	3	0	0	0
15777337045121054700	2	20	20	5	1	0	0	0
505886844693983101	4	100	100	4	0	0	0	0
1757741045270826375	2	20	20	2	1	0	1	0
13451340350266335452	1	10	10	2	0	0	0	0
5803567622637260266	2	20	20	4	1	0	0	0
13622660302880505421	1	10	10	0	4	0	0	0
6436889012601879664	2	10	10	1	0	0	0	0
14749964715573196324	32	10	10	3	2	0	0	0
5523038493698389250	2	20	20	0	4	0	0	0
5890489401510423341	2	20	20	1	5	0	0	0
8712613819452765333	2	100	100	0	5	0	0	0
9040457668456277674	1	20	20	5	0	0	0	0
15788399506276989802	1	10	10	0	3	0	0	0
4262363965581220649	1	10	10	3	5	0	3	0
14607363762323990822	2	10	10	2	3	0	0	0
16324483922461663243	2	20	20	0	5	0	0	0
12871499831277187368	2	10	10	5	1	0	0	0
