code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
15341036500808808130	1	10	10	5	1	0	0	0
16028441139270266149	2	100	100	4	2	0	0	0
11855330169145675440	2	50	50	1	0	0	0	0
14628101428663664384	2	20	20	5	2	0	2	0
6110530948642771301	2	10	10	0	2	0	0	0
9684539980008617033	2	10	10	2	3	0	0	0
7598591656939341854	2	100	100	2	1	0	2	0
374942375918576595	1	20	20	0	5	0	0	0
3175648408295411629	1	20	20	4	1	0	0	0
14581367440488653488	4	10	10	4	0	0	0	0
2205016602308204457	2	10	10	0	3	0	0	0
15746307317236300205	2	100	100	4	5	0	1	0
6841119050956847108	2	10	10	5	3	0	0	0
4758818826284656607	4	10	10	0	1	0	0	0
4640743583922084079	2	20	20	3	5	0	0	0
15150221801378444546	2	10	10	3	4	0	0	0
13597262177991319086	2	100	100	0	1	0	0	1
2662738218447823778	1	100	100	1	2	0	0	0
12840880250282803212	1	100	100	3	4	0	1	0
13261916262292766333	2	10	10	0	4	0	0	0
10634240709066518089	1	100	100	1	5	0	0	0
8749711160173399298	2	20	20	1	4	0	2	1
8828104272089891144	2	10	10	4	0	0	0	0
6170971722638461405	2	50	50	4	0	0	0	0
1806762305625995321	2	20	20	5	3	0	0	0
7779218413273828999	1	100	100	4	2	0	1	0
3042455700081697754	1	20	20	5	3	0	0	0
17340531266492363564	2	20	20	4	0	0	0	0
16976980638336773697	4	20	20	4	1	0	1	0
3991751672926217166	1	20	20	4	0	0	0	0
2401783626337839710	1	100	100	5	4	0	0	0
4797695681613063427	1	100	100	1	0	0	0	0
10602355409784120127	2	20	20	1	4	0	0	0
13559625526325817400	2	1	1	2	1	0	0	0
13457335051713420344	2	5	5	5	2	0	0	0
2544914201648835124	4	10	10	0	3	0	0	0
7945614821355743583	2	10	10	2	1	0	2	0
3593855720563682874	2	10	10	5	3	0	0	0
8519099138890242487	2	10	10	0	4	0	1	0
16561433227769834227	2	100	100	0	3	0	0	0
2623789537448225453	2	10	10	2	3	0	0	0
5615458360648260924	2	10	10	2	3	0	0	0
16475456952533300943	2	10	10	5	1	0	0	0
10956345199913625713	2	10	10	4	3	0	0	0
13328313228079377716	1	20	20	0	5	0	0	0
6731431573376239607	8	20	20	2	4	0	0	0
3737193366464100557	1	10	10	2	4	0	0	0
5244545179396468989	4	100	100	4	2	0	0	0
15122964406560548970	4	100	100	4	1	0	0	0
11111010852313685156	1	10	10	5	4	0	2	0
