code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
618743701	4	20	20	3	4	0	0	0
1270407594	2	10	10	0	2	0	0	0
3930491351	2	10	10	0	1	0	0	0
985706836	1	100	100	1	3	0	0	0
341312737	1	100	100	4	3	0	2	0
4183843897	1	20	20	1	3	0	0	0
509981693	1	20	20	0	1	0	0	0
585909965	2	10	10	3	4	0	3	0
3271052687	2	20	20	0	3	0	0	0
2234017276	1	10	10	1	4	0	0	0
4000448810	2	20	20	4	3	0	0	0
3417112370	2	10	10	2	3	0	0	0
2473926981	2	100	100	3	1	0	2	0
2220104330	4	100	100	4	2	0	0	0
1125496046	2	10	10	0	2	0	1	0
3065150683	1	10	10	0	3	0	0	0
1966811250	2	5	5	1	0	0	0	0
3055836047	2	20	20	2	0	0	0	0
3674204862	2	10	10	4	1	0	3	0
3645462485	4	100	100	2	0	0	0	0
2248862125	4	20	20	3	2	0	0	0
840729669	1	20	20	4	2	0	0	0
4048729412	2	10	10	0	4	0	0	0
820042468	1	20	20	3	1	0	0	0
2740281232	1	50	50	2	0	0	1	0
2610649719	1	50	50	0	3	0	1	0
2635406239	2	100	100	4	2	0	0	0
3609933357	2	10	10	4	0	0	0	0
420807941	1	10	10	2	1	0	0	0
2826500424	2	10	10	3	1	0	0	0
2763496119	4	10	10	3	4	0	0	0
3545152541	2	20	20	1	2	0	0	0
2155657300	2	1	1	0	2	0	2	0
467562868	2	10	10	3	0	0	0	0
3923304152	1	100	100	2	1	0	2	0
2059694354	2	20	20	4	0	0	0	0
4107384471	2	100	100	1	4	0	0	0
3662104848	1	10	10	1	2	0	0	0
791709457	2	100	100	1	4	0	1	0
3479056798	2	2	2	0	2	0	0	0
3346134657	1	10	10	0	2	0	0	0
1874792373	1	1000	1000	4	0	0	2	0
1760128965	2	10	10	0	1	0	2	0
2104643839	2	10	10	1	4	0	0	0
3951762387	2	10	10	3	2	0	0	0
754971014	1	20	20	3	0	0	0	0
1297183904	2	20	20	1	3	0	0	0
1672490147	16	100	100	0	3	0	0	0
861651933	1	2	2	0	2	0	0	0
472186505	64	100	100	1	3	0	0	0
1027376805	2	20	20	4	3	0	1	0
381161763	1	100	100	0	1	0	2	0
4051250519	2	10	10	2	1	0	0	0
3206492723	2	100	100	3	4	0	0	0
2052652156	2	20	20	4	1	0	0	0
263000657	2	1000	1000	0	4	0	0	0
164796451	2	20	20	2	0	0	0	0
1312194252	4	1	1	1	2	0	1	0
3581264050	1	10	10	3	0	0	0	0
2040845300	1	1000	1000	2	4	0	0	1
1194539722	1	20	20	2	3	0	0	0
4036237468	2	10	10	1	0	0	0	0
3728985148	2	5	5	1	2	0	0	0
3767363039	2	20	20	3	0	0	0	0
1922297985	2	100	100	3	4	0	3	0
3531658482	2	10	10	4	2	0	0	0
3648472786	2	10	10	4	1	0	0	0
1622383229	4	10	10	3	0	0	1	0
4078116152	2	20	20	4	3	0	0	0
19766382	1	10	10	2	0	0	0	0
3919142968	4	10	10	1	2	0	0	0
2491139296	4	20	20	4	2	0	1	0
1104771992	8	100	100	0	1	0	0	0
869619414	1	10	10	3	4	0	0	0
3665050032	1	100	100	4	3	0	0	0
2773744291	4	20	20	3	1	0	2	0
1284558151	2	100	100	4	3	0	0	0
709455462	1	5	5	0	2	0	0	0
3923291493	2	1	1	2	0	0	3	0
1531493679	2	1000	1000	4	3	0	0	0
78389914	4	20	20	1	0	0	0	0
2684218216	2	20	20	0	3	0	0	0
3345698077	1	20	20	3	0	0	0	0
2321194090	2	100	100	0	3	0	0	0
2524081072	1	20	20	3	0	0	2	0
1695944591	2	20	20	0	2	0	0	0
1624942123	1	10	10	2	3	0	3	0
2450551427	2	10	10	3	1	0	2	0
1983043029	2	1	1	0	2	0	0	0
73201716	2	20	20	0	3	0	3	0
3821580502	2	2	2	0	2	0	0	0
2909051470	4	1	1	2	0	0	0	0
291944820	1	10	10	4	3	0	0	0
2703781592	4	10	10	1	0	0	1	0
2371097067	1	50	50	4	1	0	0	0
4070642502	2	10	10	0	3	0	0	0
1006454629	2	20	20	0	3	0	2	0
986051662	1	100	100	2	4	0	0	0
1672153609	1	10	10	0	4	0	0	0
2337493190	2	100	100	3	0	0	0	0
2700345990	2	20	20	3	4	0	0	0
2728897170	1	20	20	1	3	0	0	0
4088771061	1	20	20	2	0	0	3	0
4220978084	1	1000	1000	0	4	0	0	0
3459158364	1	20	20	4	0	0	0	0
2154485430	2	1000	1000	2	3	0	1	0
743425908	16	1000	1000	0	3	0	0	0
3247323975	2	100	100	4	0	0	0	0
2696002656	2	20	20	4	1	0	0	0
661934172	1	10	10	4	2	0	0	0
559376799	2	20	20	4	1	0	0	0
2605067284	2	10	10	1	4	0	1	0
4288412253	1	10	10	3	4	0	0	0
1150722420	2	100	100	1	4	0	2	0
3409311772	1	20	20	2	3	0	0	0
2435819500	1	20	20	3	0	0	0	0
59922030	2	2	2	1	0	0	0	0
2226349495	4	20	20	2	1	0	0	0
2207223576	4	10	10	3	0	0	0	0
1684789266	1	100	100	4	2	0	0	0
3635795132	4	10	10	3	2	0	0	0
2563965944	2	10	10	1	0	0	2	0
2803694387	1	20	20	3	2	0	1	0
977475571	2	2	2	0	1	0	0	0
2830296298	32	100	100	1	3	0	0	0
3783423158	1	20	20	1	3	0	1	0
644407754	1	100	100	4	1	0	0	0
1692052945	2	100	100	2	0	0	0	0
1394004486	1	10	10	1	4	0	0	0
3103818237	1	10	10	0	4	0	0	0
797142698	2	10	10	4	3	0	2	0
278804486	1	20	20	0	4	0	0	0
4035848813	2	5	5	1	0	0	0	0
1103834236	4	100	100	4	2	0	0	0
3706421251	2	10	10	0	3	0	1	0
2645658589	1	100	100	2	1	0	0	0
2342945368	1	20	20	1	0	0	0	0
2890963014	4	20	20	4	1	0	0	0
2135404716	2	100	100	4	3	0	0	0
1712760931	2	1	1	0	1	0	0	0
3517559404	2	5	5	2	0	0	0	0
2587223786	2	20	20	2	3	0	0	0
4052926400	4	20	20	4	3	0	1	0
2589752906	1	20	20	2	0	0	0	0
2193743171	2	10	10	4	1	0	0	0
2053049462	1	20	20	2	1	0	0	0
283170443	2	10	10	4	3	0	0	0
3492782662	1	50	50	3	1	0	2	0
374874416	1	10	10	4	0	0	0	0
3084016197	2	100	100	4	1	0	0	0
