code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2597711539	1	20	20	2	1	0	0	0
2261774530	1	20	20	3	2	0	0	0
2285341088	1	5	5	1	0	0	0	0
3771517830	2	1	1	2	0	0	0	0
1996319907	2	1	1	2	1	0	0	0
4216674665	2	100	100	4	3	0	2	0
1551649891	2	20	20	2	0	0	3	0
4180807918	2	1	1	1	0	0	0	0
2532977343	2	5	5	2	1	0	0	0
4283501881	1	100	100	2	3	0	0	0
2264768756	1	20	20	1	2	0	1	0
1288506019	2	100	100	0	3	0	0	0
1699884839	2	20	20	0	1	0	1	0
963339752	2	10	10	4	0	0	0	0
1043656345	2	100	100	0	3	0	0	0
786676078	1	20	20	2	4	0	1	0
4056904447	2	10	10	2	4	0	0	0
3879729527	2	100	100	3	4	0	0	0
3445001085	2	20	20	0	2	0	0	0
3484219060	2	10	10	2	4	0	0	0
899810736	2	100	100	0	3	0	2	0
103939951	2	20	20	1	3	0	0	0
2420406038	2	10	10	3	0	0	2	0
2117172619	2	10	10	4	0	0	1	0
2267481120	2	50	50	4	2	0	0	0
1387782497	2	20	20	0	2	0	0	0
368772474	4	10	10	0	1	0	0	0
344893792	2	1000	1000	4	2	0	0	0
3179863845	1	20	20	3	1	0	3	0
237697699	2	20	20	1	0	0	0	0
1448066824	4	100	100	4	1	0	0	0
2319719674	2	10	10	0	2	0	0	0
1966377731	4	10	10	0	2	0	1	0
3548574955	1	100	100	2	0	0	0	0
3958845036	4	10	10	3	2	0	0	0
3917054813	2	10	10	1	0	0	0	0
325152244	2	20	20	0	2	0	0	0
1700141993	2	10	10	1	0	0	0	0
4113253783	2	20	20	3	4	0	0	0
1348213916	2	10	10	2	0	0	0	0
1367072388	1	20	20	2	4	0	0	0
3478224202	16	5	5	0	1	0	1	0
775019457	4	20	20	3	2	0	0	0
3291459100	2	20	20	2	1	0	0	0
1226991171	1	10	10	3	0	0	0	0
2546270605	1	10	10	0	3	0	0	0
428452435	1	20	20	0	1	0	0	0
1087722039	2	100	100	1	4	0	0	0
1996650612	2	10	10	4	1	0	0	0
1764450243	1	10	10	1	0	0	0	0
3296992059	2	10	10	3	4	0	0	0
3201439330	1	20	20	1	0	0	0	0
2867381497	1	1000	1000	0	3	0	2	0
4038438271	4	50	50	3	0	0	0	0
1470417760	1	1000	1000	1	2	0	0	0
3598453275	2	50	50	4	2	0	0	0
1198850185	2	10	10	4	3	0	0	0
2069575654	1	100	100	2	0	0	0	0
2272538783	4	10	10	2	4	0	0	0
2924234848	2	100	100	3	0	0	0	0
3791928668	1	100	100	1	2	0	0	0
1579915305	2	10	10	3	0	0	0	0
434957353	2	20	20	1	0	0	0	0
1223749972	2	10	10	3	4	0	0	0
3547779175	2	1	1	2	1	0	0	0
3462932601	1	20	20	4	3	0	2	0
3683909633	4	20	20	3	0	0	0	0
4256114700	1	10	10	1	0	0	0	0
2272315222	4	10	10	0	1	0	0	0
1768633157	2	100	100	1	0	0	0	0
226616174	1	1000	1000	3	2	0	0	0
948943545	2	10	10	3	0	0	0	0
742370916	2	50	50	2	4	0	0	0
3649657255	2	20	20	2	4	0	0	0
3691194034	2	10	10	4	2	0	0	0
878392141	1	20	20	2	4	0	2	0
998250909	2	2	2	0	1	0	1	0
554158609	1	100	100	3	4	0	0	0
2082463135	2	10	10	2	1	0	0	0
3606807839	2	10	10	0	1	0	0	0
113192293	1	20	20	3	1	0	0	0
1485481658	1	20	20	3	1	0	0	0
283334427	32	20	20	1	4	0	0	0
321060018	2	100	100	2	1	0	0	1
305262217	1	100	100	1	3	0	0	0
396077351	2	20	20	1	0	0	2	0
2074863442	1	1	1	0	1	0	0	0
684511730	1	100	100	3	4	0	0	0
2870091469	1	10	10	0	3	0	0	0
1224362594	1	10	10	3	0	0	0	0
2059736063	4	20	20	4	2	0	2	0
3286804981	4	20	20	3	1	0	0	0
2671696289	1	5	5	2	1	0	0	0
741997053	4	20	20	4	3	0	0	0
2307598274	1	20	20	4	3	0	0	0
2770417068	4	20	20	3	1	0	0	0
2920945678	2	100	100	3	0	0	0	0
3194806245	8	10	10	0	3	0	0	0
4128019728	2	100	100	3	0	0	0	0
3346646884	4	100	100	0	2	0	2	0
1113926719	2	100	100	2	3	0	3	0
3102410239	2	20	20	3	1	0	3	0
2105793018	1	1	1	2	1	0	0	0
2179902784	2	2	2	2	1	0	2	0
790399428	2	20	20	1	2	0	0	0
3058350977	1	10	10	2	4	0	0	0
3401540811	2	10	10	3	2	0	0	0
3514745089	2	10	10	0	4	0	0	0
4250576075	4	100	100	0	1	0	0	0
2277840715	1	100	100	4	2	0	3	0
3073944856	4	100	100	1	3	0	0	0
849431947	1	100	100	2	1	0	1	0
4026989723	1	10	10	4	3	0	0	0
3328530013	1	1000	1000	1	4	0	0	0
4093540748	2	10	10	3	1	0	0	0
2180785003	1	20	20	2	3	0	0	0
4128177474	2	20	20	2	1	0	0	0
2624707605	2	10	10	1	4	0	3	0
1382069075	2	20	20	0	1	0	0	0
314836774	4	2	2	2	1	0	0	0
2426736157	1	20	20	2	3	0	0	0
649407507	2	10	10	0	2	0	0	0
4278570484	1	20	20	1	4	0	1	0
3067069451	1	10	10	2	0	0	1	0
2270933732	2	10	10	4	2	0	1	0
2421477039	4	10	10	2	0	0	1	0
3725339278	2	1000	1000	1	2	0	2	0
1711920929	64	10	10	3	0	0	0	0
1107090979	2	10	10	4	3	0	2	0
536311880	2	10	10	1	0	0	1	0
198412244	1	20	20	2	3	0	0	0
1724888440	1	10	10	3	2	0	0	0
224847637	2	2	2	2	0	0	3	0
2572700827	2	100	100	0	2	0	0	0
3500098132	4	100	100	2	3	0	0	0
3380685949	16	20	20	3	4	0	2	0
1289784906	2	10	10	4	0	0	0	0
890828618	1	10	10	1	3	0	0	0
3452679279	2	1000	1000	1	2	0	0	0
2517223651	1	10	10	0	3	0	0	0
1981076490	1	20	20	3	2	0	0	0
711411157	2	2	2	1	0	0	1	0
4202218460	2	5	5	1	0	0	0	0
334318137	1	100	100	2	3	0	2	0
1387143881	2	20	20	4	1	0	1	0
1318826964	1	20	20	1	4	0	2	0
627979717	1	20	20	0	4	0	0	0
2793454028	1	20	20	1	0	0	0	0
3288762144	1	100	100	4	3	0	0	0
4012967572	1	100	100	4	0	0	0	0
