code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3429197815	0	64	20	20	2	1	0	0	0
1620411485	0	8	20	20	3	1	0	0	0
3120906573	0	16	100	100	0	1	0	0	0
1320424703	0	16	100	100	2	3	0	0	0
2572321800	0	16	10	10	1	4	0	0	0
1220167221	0	8	10	10	4	1	0	0	0
3219229834	0	16	1	1	0	2	0	0	0
3915338890	0	16	20	20	3	1	0	0	0
1135471294	0	8	20	20	2	1	0	0	0
902165878	0	16	1	1	2	1	0	0	0
1541721047	0	8	20	20	4	1	0	0	0
4133064337	0	16	10	10	0	4	0	0	0
4148488424	0	16	100	100	1	3	0	3	0
347485891	0	16	20	20	3	2	0	0	0
2722685229	0	32	1000	1000	0	3	0	0	0
3850257849	0	16	20	20	3	0	0	0	0
2168205532	0	16	10	10	1	4	0	0	0
519638623	0	16	10	10	3	1	0	0	0
1606638432	0	32	20	20	2	3	0	3	0
1725437399	0	8	10	10	3	0	0	0	0
227076282	0	32	5	5	0	2	0	0	0
485891795	0	32	20	20	1	3	0	0	0
4013524733	0	16	10	10	0	4	0	0	0
1707582109	0	16	100	100	2	4	0	0	0
3857935931	0	16	20	20	1	4	0	0	0
1227857912	0	32	100	100	2	1	0	0	0
641837155	0	32	10	10	3	1	0	0	0
725175221	0	16	20	20	4	2	0	0	0
638910999	0	16	100	100	3	4	0	0	0
1987208212	0	8	100	100	0	2	0	0	0
1082238752	0	16	20	20	2	3	0	0	0
1681309758	0	16	20	20	4	0	0	0	0
2006694590	0	16	100	100	0	4	0	0	0
4034823921	0	16	1	1	2	1	0	0	0
4195898308	0	16	10	10	0	2	0	0	0
3846140284	0	16	1000	1000	1	4	0	0	0
2493734828	0	8	10	10	1	0	0	0	0
1196745689	0	8	100	100	0	1	0	0	0
3578691109	0	32	10	10	0	1	0	0	0
3569888054	0	16	100	100	0	1	0	0	0
2739388862	0	16	10	10	0	4	0	0	0
3737585690	0	32	2	2	0	1	0	0	0
3264814799	0	32	5	5	0	2	0	0	0
1725607386	0	8	20	20	0	3	0	0	0
257267243	0	16	20	20	4	1	0	0	0
4183526275	0	16	10	10	2	3	0	0	0
1605421994	0	8	20	20	1	0	0	0	0
2686963590	0	16	20	20	3	4	0	0	0
3809665440	0	16	20	20	2	0	0	3	0
3697955697	0	32	100	100	2	3	0	0	0
1264561622	0	16	20	20	3	4	0	0	0
1682565294	0	8	2	2	0	2	0	0	0
2521634872	0	16	1	1	2	1	0	0	0
2820606656	0	8	10	10	3	2	0	0	0
926709846	0	32	20	20	0	3	0	0	0
3996464877	0	8	2	2	2	0	0	0	0
1723978130	0	8	1	1	0	2	0	0	0
1222540896	0	16	100	100	3	2	0	3	0
3432431923	0	16	10	10	3	1	0	0	0
3086447589	0	16	100	100	3	1	0	0	0
1237794944	0	16	20	20	2	3	0	0	0
3864210185	0	8	10	10	4	2	0	0	0
2170130696	0	16	20	20	0	1	0	0	0
2116494489	0	32	10	10	1	0	0	0	0
2421357341	0	16	10	10	4	2	0	3	0
431212624	0	16	10	10	4	0	0	0	0
2052406743	0	8	20	20	3	2	0	0	0
3930612495	0	8	10	10	3	1	0	0	0
860279088	0	512	10	10	0	4	0	3	0
1201035759	0	16	1000	1000	1	4	0	0	0
275806403	0	8	10	10	2	0	0	0	0
3992435362	0	16	2	2	2	1	0	0	0
846304519	0	16	100	100	2	4	0	0	0
1054533297	0	8	20	20	1	0	0	0	0
2637621116	0	32	10	10	4	0	0	0	0
3621264186	0	8	10	10	1	3	0	0	0
1303878952	0	16	20	20	0	2	0	0	0
2269022366	0	16	20	20	2	0	0	0	0
1379960706	0	8	20	20	3	1	0	0	0
3404264291	0	8	20	20	2	1	0	0	0
599532690	0	16	100	100	4	0	0	0	0
3525984045	0	32	10	10	1	4	0	0	0
3662093426	0	16	20	20	1	0	0	3	0
3416292526	0	16	10	10	2	4	0	3	0
952593899	0	8	10	10	2	1	0	0	0
268353226	0	8	20	20	3	2	0	0	0
3963294458	0	8	1000	1000	0	1	0	0	0
3791356166	0	8	20	20	4	1	0	0	0
3422901766	0	8	2	2	2	0	0	0	0
2365606486	0	16	100	100	0	1	0	0	0
1115558909	0	16	10	10	1	2	0	0	0
1029803083	0	8	100	100	1	0	0	0	0
3955261501	0	16	20	20	2	1	0	0	0
3357179158	0	8	10	10	1	0	0	0	0
1181772614	0	16	10	10	4	0	0	0	0
4115891096	0	16	20	20	4	3	0	0	0
270211274	0	32	5	5	2	1	0	0	0
2317543407	0	16	20	20	1	0	0	0	0
4041502284	0	256	100	100	3	4	0	0	0
2851921495	0	16	10	10	2	1	0	0	0
2405070956	0	16	100	100	1	3	0	0	0
3514472270	0	8	100	100	4	1	0	0	0
1645293489	0	16	100	100	4	1	0	0	0
4032998975	0	8	100	100	3	2	0	0	0
641167535	0	16	10	10	0	1	0	0	0
1401452508	0	8	10	10	0	4	0	0	0
882943349	0	8	10	10	2	3	0	3	0
522151950	0	32	10	10	4	0	0	0	0
3800142691	0	8	100	100	0	3	0	0	0
1662973682	0	16	100	100	0	1	0	0	0
1834507522	0	128	100	100	1	3	0	0	0
1692181705	0	8	20	20	3	1	0	0	0
669254970	0	8	10	10	0	2	0	0	0
683070431	0	16	50	50	4	2	0	0	0
3242028025	0	8	50	50	1	4	0	0	0
2254994459	0	16	1	1	0	1	0	0	0
978665846	0	8	100	100	0	3	0	0	0
2451518043	0	16	10	10	4	3	0	0	0
3645095123	0	8	100	100	1	0	0	0	0
3840987326	0	8	10	10	1	4	0	0	0
2841609489	0	8	20	20	3	1	0	0	0
3987814118	0	16	100	100	0	2	0	0	0
1213175917	0	8	10	10	2	0	0	0	0
2683054691	0	16	100	100	1	2	0	3	0
927229290	0	16	5	5	1	0	0	0	0
1806457004	0	16	10	10	2	1	0	0	0
1277232326	0	16	5	5	2	0	0	1	0
892033900	0	8	20	20	3	0	0	1	0
3006535103	0	16	20	20	1	2	0	1	0
856612588	0	32	10	10	4	1	0	1	0
4148030315	0	8	20	20	0	3	0	1	0
1093572250	0	16	20	20	4	1	0	1	0
320138570	0	8	10	10	1	3	0	1	0
1277705233	0	8	100	100	3	2	0	1	0
1825371027	0	8	10	10	3	1	0	1	0
4098460929	0	16	10	10	4	0	0	1	0
258457630	0	16	20	20	1	3	0	1	0
931769856	0	8	10	10	0	3	0	1	0
1918841433	0	16	1000	1000	0	4	0	1	0
2747263855	0	128	1000	1000	0	2	0	1	0
1827616242	0	16	20	20	1	3	0	1	0
3171804710	0	32	10	10	2	1	0	2	0
1524162620	0	8	20	20	0	3	0	2	0
575225672	0	8	10	10	1	2	0	2	0
315714281	0	8	20	20	1	0	0	2	0
627490595	0	8	50	50	1	2	0	2	0
3902403104	0	16	50	50	2	4	0	2	0
2839374062	0	16	20	20	1	4	0	2	0
1626734235	0	8	20	20	0	2	0	2	0
3883866425	0	32	1000	1000	3	1	0	2	0
