code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2846942278	0	8	20	20	1	4	0	0	0
1083599015	0	32	10	10	1	4	0	0	0
3386420347	0	32	20	20	1	0	0	0	0
3447462327	0	16	5	5	2	1	0	0	0
226444505	0	32	10	10	3	4	0	3	1
3639205955	0	8	20	20	1	0	0	0	0
1459828738	0	8	20	20	2	1	0	0	0
1192661840	0	16	50	50	4	0	0	0	0
344993256	0	16	100	100	1	4	0	3	1
2274452618	0	8	10	10	0	4	0	0	0
4100391288	0	8	20	20	0	3	0	2	0
320297689	0	16	100	100	4	2	0	3	1
3101321235	0	16	5	5	1	2	0	0	0
623997593	0	8	100	100	1	0	0	0	0
820694596	0	16	20	20	3	1	0	0	0
2604244468	0	8	10	10	1	0	0	0	0
3438392419	0	16	100	100	4	2	0	0	0
3920795833	0	32	100	100	3	0	0	1	0
1304449685	0	32	20	20	1	3	0	0	0
739855166	0	8	100	100	0	2	0	0	0
2249752247	0	8	10	10	3	4	0	0	0
1262903850	0	16	10	10	3	0	0	0	0
2024355477	0	32	1	1	1	0	0	0	0
2802491382	0	32	10	10	3	1	0	0	0
1640530828	0	16	1000	1000	2	3	0	0	0
333023404	0	16	10	10	4	0	0	3	1
4222517463	0	16	20	20	4	2	0	2	0
3089825955	0	8	10	10	4	2	0	0	0
3376463525	0	16	20	20	3	0	0	0	0
1526644082	0	16	10	10	2	4	0	0	0
539629888	0	8	5	5	1	2	0	0	0
3607720784	0	16	10	10	3	0	0	0	0
2971129424	0	8	10	10	3	0	0	0	0
3443978274	0	16	100	100	0	2	0	0	0
1467167202	0	8	20	20	1	0	0	0	0
1496820354	0	8	1	1	2	1	0	0	0
1068816011	0	8	10	10	1	0	0	0	0
702838261	0	8	10	10	2	4	0	0	0
2301709415	0	8	20	20	2	3	0	0	0
3397459557	0	8	10	10	3	1	0	0	0
832960319	0	64	5	5	0	2	0	0	0
1925270960	0	16	20	20	0	1	0	0	0
1839145952	0	8	20	20	1	2	0	0	0
3243902611	0	16	20	20	3	2	0	0	0
4028824965	0	8	20	20	2	3	0	1	0
1560143651	0	8	100	100	4	0	0	0	0
2213454629	0	32	10	10	3	4	0	0	0
1516513259	0	16	100	100	1	4	0	0	0
1544782063	0	8	10	10	3	0	0	0	0
3551311790	0	32	1000	1000	1	3	0	0	0
1382283296	0	32	20	20	3	0	0	0	0
2074756545	0	16	20	20	1	4	0	0	0
2820033142	0	8	100	100	3	1	0	0	0
2505333303	0	8	100	100	1	4	0	0	0
796296878	0	32	10	10	4	3	0	0	0
4237930783	0	8	100	100	4	2	0	2	0
4204223080	0	8	10	10	0	3	0	2	0
1794936845	0	8	10	10	1	2	0	0	0
2929241011	0	32	20	20	0	4	0	0	0
3722815711	0	16	10	10	3	4	0	1	0
3394160172	0	16	20	20	0	1	0	0	0
2546903329	0	8	100	100	2	0	0	0	0
4233539361	0	16	1	1	0	1	0	2	0
1042130494	0	16	1	1	0	1	0	0	0
2931286703	0	16	10	10	1	0	0	0	0
658939550	0	16	20	20	1	0	0	0	0
1759387463	0	16	20	20	4	0	0	0	0
2189351541	0	32	10	10	0	1	0	0	0
3362945445	0	32	100	100	4	1	0	0	0
847166788	0	32	20	20	0	4	0	0	0
582740043	0	8	100	100	0	1	0	0	0
841821823	0	512	100	100	3	2	0	0	0
803254470	0	16	10	10	3	4	0	0	0
3399029644	0	8	10	10	2	4	0	0	0
3232166432	0	16	10	10	2	3	0	0	0
2437514207	0	256	5	5	1	0	0	0	0
896022082	0	16	20	20	2	3	0	0	0
3580078940	0	16	10	10	0	4	0	0	0
1246926374	0	16	20	20	1	2	0	0	0
1531623286	0	8	10	10	0	3	0	0	0
4247432603	0	16	100	100	3	0	0	2	0
1968370999	0	16	10	10	2	3	0	0	0
2364384797	0	8	100	100	3	2	0	0	0
3972815931	0	8	10	10	1	4	0	1	0
501253509	0	16	20	20	2	1	0	0	0
2621873510	0	16	20	20	2	4	0	0	0
4135797719	0	8	20	20	4	0	0	2	0
2415491719	0	8	20	20	1	2	0	0	0
2410828986	0	16	10	10	2	4	0	0	0
1515792690	0	8	10	10	2	4	0	0	0
635208695	0	16	1000	1000	2	1	0	0	0
376386878	0	16	20	20	1	2	0	3	1
3729984311	0	16	20	20	1	0	0	1	0
3353936212	0	16	20	20	4	2	0	0	0
1931991380	0	16	20	20	2	3	0	0	0
3907596132	0	32	10	10	1	4	0	1	0
769275179	0	16	100	100	2	3	0	0	0
