code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2607579654	16	20	20	3	4	0	0	0
582896951	16	5	5	0	1	0	0	0
1156838669	8	1000	1000	0	4	0	0	0
1566371082	16	10	10	1	0	0	2	0
1491003327	256	2	2	1	0	0	0	0
2619695770	16	20	20	4	0	0	0	0
623984440	8	10	10	2	0	0	0	0
2542609838	8	10	10	2	0	0	0	0
2839341142	8	20	20	3	0	0	2	0
2459562581	8	100	100	4	3	0	0	0
750573311	16	100	100	4	3	0	0	0
3895070817	16	20	20	0	2	0	0	0
3394970515	16	1	1	0	1	0	0	0
509808252	16	100	100	0	1	0	0	0
2553147903	32	10	10	0	3	0	0	0
1540072105	32	20	20	3	4	0	0	0
2240554538	16	20	20	4	0	0	0	0
1866253992	8	100	100	2	4	0	1	0
965300625	16	100	100	3	2	0	2	0
1293516421	16	10	10	0	2	0	0	0
1441057704	8	20	20	4	0	0	0	0
149511835	16	10	10	3	0	0	0	0
3681001379	8	20	20	4	1	0	3	0
3978053121	16	20	20	3	0	0	0	0
3537976925	8	10	10	0	1	0	0	0
1199750908	16	1000	1000	1	4	0	0	0
4132127503	16	10	10	2	1	0	0	0
4214712033	16	20	20	0	3	0	0	0
4259025149	8	10	10	2	3	0	0	0
3140397756	8	10	10	3	0	0	0	0
3654523339	16	100	100	2	3	0	0	0
3449461885	16	10	10	2	1	0	0	0
2817220580	16	20	20	0	1	0	0	0
2688228562	8	10	10	0	2	0	0	0
3748040680	16	20	20	3	2	0	2	0
608505645	16	20	20	3	0	0	0	0
3014095313	8	20	20	4	3	0	1	0
1601498518	8	10	10	3	1	0	0	0
3711390095	8	100	100	0	3	0	0	0
2157443432	8	5	5	1	0	0	0	0
3049202110	16	10	10	1	0	0	0	0
3552336067	8	20	20	3	2	0	0	0
2078608643	16	10	10	4	3	0	1	0
894187726	16	1000	1000	2	1	0	2	0
820714599	16	20	20	4	3	0	0	0
1021196361	32	20	20	1	2	0	1	0
3015273461	16	10	10	3	2	0	0	0
837640591	32	10	10	0	3	0	0	0
2532769837	32	10	10	0	1	0	0	0
2906571117	16	100	100	3	0	0	1	0
2261020801	16	20	20	3	1	0	0	0
3213990621	16	10	10	1	4	0	0	0
1699130203	16	100	100	1	3	0	0	0
4181687524	8	20	20	3	2	0	0	0
4136857179	8	10	10	4	3	0	0	0
3732371840	16	20	20	1	4	0	0	0
175944891	16	20	20	1	4	0	2	0
2853158585	8	100	100	3	4	0	3	0
793889539	16	50	50	4	3	0	0	0
2288899262	16	20	20	1	0	0	0	0
925873275	8	100	100	4	0	0	1	0
1806647913	32	20	20	2	1	0	0	0
2149374972	8	20	20	2	3	0	0	0
1508263227	16	10	10	4	0	0	3	0
2919641652	16	100	100	3	1	0	0	0
1752738292	8	10	10	2	0	0	0	0
3207851941	128	20	20	0	3	0	0	0
2481138923	8	10	10	1	4	0	0	0
3865982839	16	100	100	2	0	0	0	0
3918437247	8	5	5	0	2	0	1	0
2021445549	32	10	10	2	0	0	0	0
840040854	32	20	20	1	4	0	0	0
437240671	8	100	100	3	0	0	0	0
2858889748	32	100	100	2	3	0	0	0
3991284619	16	20	20	0	2	0	0	0
1054740388	16	1000	1000	2	0	0	0	0
4100935564	8	20	20	0	4	0	0	0
2933640577	16	2	2	2	1	0	0	0
1906790361	16	20	20	4	3	0	0	0
432854244	16	100	100	2	4	0	0	0
2453630145	16	20	20	0	3	0	0	0
3370615855	32	10	10	3	1	0	0	0
2731239485	16	10	10	3	1	0	0	0
1651397432	8	20	20	4	2	0	0	0
4052242746	8	100	100	4	3	0	0	0
4208406299	8	50	50	0	3	0	2	0
1062277833	8	10	10	3	4	0	0	0
686214294	16	10	10	3	1	0	3	0
1052450237	32	10	10	1	3	0	3	0
2197445160	8	20	20	3	1	0	0	0
745886960	8	10	10	2	3	0	0	0
4235770395	8	20	20	2	3	0	2	0
1327787600	16	5	5	1	2	0	1	0
60543837	8	20	20	2	4	0	1	0
3262157149	32	10	10	0	2	0	0	0
3687604789	8	10	10	1	0	0	1	0
1804958092	16	2	2	2	0	0	0	0
3726330682	8	1	1	0	1	0	0	1
2267996692	16	100	100	3	2	0	0	0
522487933	16	100	100	2	1	0	0	0
1700198804	16	20	20	3	0	0	0	0
3884368798	16	100	100	2	0	0	0	0
4138367338	32	1	1	1	0	0	0	0
2273302336	8	100	100	0	3	0	2	0
1934822196	16	100	100	1	2	0	3	0
4111573960	32	100	100	0	2	0	0	0
2642876597	64	2	2	0	2	0	0	0
438013873	16	100	100	4	0	0	1	0
3900698976	16	1	1	0	2	0	0	0
3345728125	8	20	20	1	0	0	0	0
940242063	32	10	10	1	4	0	0	0
2091878724	32	1	1	2	0	0	2	0
2020560738	16	50	50	1	4	0	0	0
2929910696	16	10	10	3	4	0	0	0
1367264726	8	10	10	3	2	0	0	0
689104716	16	1000	1000	3	1	0	0	0
652359019	16	20	20	4	3	0	2	0
3298596086	8	10	10	1	0	0	2	0
557572126	8	10	10	3	2	0	1	0
1083691750	16	1000	1000	1	4	0	0	0
