code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2204393120	0	128	10	10	3	1	0	3	0
4246186387	0	32	10	10	2	1	0	0	0
3069446077	0	8	1000	1000	1	3	0	0	0
4033752806	0	32	1	1	1	0	0	0	0
3674268251	0	16	20	20	3	1	0	0	0
754203553	0	16	10	10	0	4	0	0	0
2600394816	0	32	20	20	4	2	0	0	0
3502518811	0	8	1000	1000	2	1	0	0	0
1784656642	0	32	100	100	4	2	0	0	0
3844120450	0	16	10	10	3	2	0	0	0
2942992009	0	32	10	10	3	4	0	0	0
560962821	0	16	20	20	2	0	0	0	0
367165725	0	16	10	10	0	2	0	0	0
4021373007	0	8	10	10	2	4	0	0	0
562393823	0	8	50	50	1	2	0	0	0
750733009	0	16	20	20	3	0	0	0	0
744950828	0	8	20	20	2	1	0	0	0
3400402545	0	16	10	10	4	2	0	0	0
193668932	0	8	20	20	2	0	0	0	0
3714379292	0	8	20	20	4	1	0	0	0
501554138	0	8	20	20	3	4	0	0	0
3386401441	0	16	100	100	4	1	0	0	0
3576525814	0	8	10	10	2	3	0	0	0
3456373695	0	16	100	100	0	1	0	0	0
1270426856	0	8	10	10	3	1	0	3	0
484158370	0	8	10	10	2	4	0	0	0
3646645891	0	16	50	50	3	1	0	3	0
3949089591	0	16	1000	1000	4	0	0	0	0
1853745210	0	16	10	10	2	1	0	0	0
4137247613	0	16	100	100	1	3	0	0	0
1213602275	0	16	100	100	4	2	0	0	0
3539748379	0	16	20	20	2	1	0	0	0
1389090227	0	32	100	100	0	2	0	0	0
3860479387	0	128	1	1	2	1	0	0	0
1078440871	0	8	10	10	4	0	0	0	0
715680232	0	16	100	100	0	3	0	0	0
2575560555	0	8	20	20	0	4	0	3	0
4252967881	0	16	10	10	0	3	0	0	0
824351426	0	8	20	20	2	1	0	3	0
2539416719	0	8	5	5	0	1	0	0	0
4070058982	0	8	20	20	3	2	0	3	0
2425978695	0	16	20	20	1	3	0	0	0
1569067038	0	64	10	10	3	4	0	0	0
1077937172	0	16	20	20	2	4	0	0	0
195647586	0	16	20	20	1	0	0	3	0
3297199589	0	16	100	100	2	1	0	0	0
1952217682	0	16	2	2	1	2	0	0	0
436129404	0	32	20	20	2	0	0	0	0
1257850643	0	8	20	20	0	1	0	0	0
3548463874	0	16	20	20	2	4	0	0	0
2033963741	0	8	1000	1000	0	3	0	0	0
1797961971	0	8	10	10	1	2	0	0	0
1864251831	0	16	10	10	0	3	0	0	0
1517816736	0	16	1	1	1	2	0	0	0
535523412	0	8	10	10	3	0	0	0	0
655323612	0	8	10	10	0	2	0	3	0
3854741067	0	16	2	2	2	1	0	0	0
1125410420	0	16	20	20	0	3	0	0	0
2967252802	0	16	20	20	1	2	0	0	0
2852245287	0	16	1000	1000	1	3	0	0	0
4236004056	0	32	10	10	4	0	0	0	0
2724537620	0	16	20	20	4	0	0	3	0
2666669961	0	8	20	20	3	0	0	0	0
3739862123	0	16	2	2	1	2	0	0	0
1839690715	0	32	20	20	0	4	0	0	0
3125838776	0	16	100	100	2	4	0	0	0
2203534043	0	32	100	100	4	0	0	0	0
3360376721	0	8	100	100	3	1	0	0	0
2282745456	0	16	10	10	2	0	0	0	0
1472999157	0	8	100	100	4	3	0	0	0
958784093	0	16	20	20	3	4	0	0	0
715692389	0	16	20	20	4	0	0	0	0
3616782496	0	16	20	20	0	3	0	0	0
695102501	0	8	20	20	0	3	0	0	0
1137302696	0	16	5	5	1	2	0	0	0
1534810535	0	8	20	20	0	3	0	0	0
318503745	0	16	10	10	2	3	0	0	0
2870546570	0	8	20	20	0	3	0	0	0
2666134597	0	8	20	20	0	2	0	0	0
1514219074	0	8	10	10	3	0	0	0	0
2161165923	0	16	20	20	2	4	0	0	0
3196535113	0	8	1	1	0	1	0	0	0
3774481231	0	16	10	10	2	3	0	0	0
3869214867	0	16	10	10	0	2	0	0	0
2481879644	0	8	100	100	0	3	0	0	0
424177169	0	16	10	10	4	3	0	0	0
