code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
4265484312	0	16	2	2	0	2	0	0	0
1448743568	0	8	20	20	2	4	0	0	0
3029957796	0	8	20	20	0	2	0	0	0
1387936343	0	16	20	20	0	4	0	0	0
223685719	0	32	20	20	3	0	0	0	0
1745476728	0	16	10	10	1	0	0	0	0
3090817361	0	32	10	10	1	3	0	0	0
3967278624	0	16	5	5	0	1	0	0	0
695161803	0	16	100	100	1	0	0	0	0
393851327	0	16	20	20	3	2	0	0	0
854326429	0	8	10	10	3	4	0	0	0
1343928354	0	8	10	10	1	2	0	0	0
3734742537	0	16	20	20	2	0	0	0	0
4183102532	0	16	20	20	1	3	0	0	0
1649077671	0	8	20	20	1	3	0	0	0
3643453425	0	8	2	2	1	0	0	0	0
1327458683	0	16	1	1	2	0	0	0	0
3428089612	0	32	100	100	0	3	0	3	0
1676462110	0	16	100	100	1	4	0	0	0
2660952977	0	16	20	20	2	3	0	0	0
1298652524	0	32	10	10	0	1	0	0	0
2342137994	0	16	100	100	0	4	0	0	0
2074679504	0	8	20	20	1	2	0	0	0
495618931	0	16	100	100	4	1	0	0	0
2845156193	0	8	10	10	3	2	0	0	0
3037889824	0	32	10	10	2	1	0	0	0
2154695214	0	16	1	1	1	0	0	0	0
407654299	0	16	10	10	4	1	0	0	0
3567900229	0	8	20	20	4	1	0	0	0
2067505494	0	16	10	10	4	1	0	0	0
1048381915	0	16	10	10	3	2	0	0	0
4181510680	0	8	10	10	2	3	0	0	0
1631490344	0	8	10	10	3	1	0	0	0
1789784736	0	16	20	20	1	4	0	0	0
3209069510	0	8	1	1	2	0	0	0	0
2573330104	0	8	1000	1000	4	0	0	0	0
3131861344	0	32	10	10	4	3	0	0	0
1126883307	0	32	20	20	1	0	0	0	0
1089554561	0	8	10	10	1	3	0	0	0
3438034051	0	16	100	100	2	3	0	0	0
3166675422	0	8	10	10	1	0	0	0	0
301934556	0	16	5	5	2	1	0	0	0
1477893318	0	16	10	10	3	0	0	0	0
2011682509	0	8	100	100	0	2	0	0	0
3091417061	0	16	20	20	4	3	0	0	0
1977599074	0	32	10	10	2	1	0	0	0
454183975	0	8	2	2	0	1	0	0	0
716744079	0	8	5	5	2	0	0	0	0
1396849228	0	16	10	10	4	1	0	0	0
1549472958	0	16	100	100	0	2	0	0	0
606005535	0	8	10	10	4	2	0	0	0
2223928256	0	32	1000	1000	2	3	0	0	0
928999136	0	16	20	20	2	3	0	3	0
4143289533	0	16	20	20	4	0	0	0	0
3528153586	0	16	10	10	0	1	0	0	0
1989944102	0	8	20	20	4	0	0	0	0
897575976	0	16	100	100	4	3	0	0	0
3820713371	0	16	20	20	1	0	0	0	0
1508266212	0	16	10	10	2	3	0	0	0
1176714829	0	8	10	10	0	3	0	0	0
2569981195	0	16	20	20	2	4	0	0	0
3502214642	0	16	10	10	3	0	0	0	0
3746084432	0	8	10	10	1	4	0	0	0
3989808748	0	16	20	20	1	3	0	3	0
1148233881	0	8	20	20	1	2	0	3	0
2384489303	0	8	20	20	3	4	0	0	0
497211091	0	32	100	100	3	2	0	0	0
1747619333	0	128	20	20	2	1	0	0	0
2831482660	0	16	10	10	0	1	0	0	0
105514027	0	16	20	20	1	3	0	0	0
4272017293	0	16	20	20	1	3	0	0	0
1514461240	0	8	100	100	2	1	0	3	0
696540036	0	32	20	20	4	0	0	0	0
2716485379	0	16	10	10	1	0	0	3	0
1533668788	0	8	10	10	2	3	0	0	0
95329465	0	8	10	10	1	4	0	0	0
2963760280	0	8	2	2	0	1	0	0	0
2900125633	0	16	20	20	0	1	0	0	0
873171546	0	16	10	10	0	1	0	0	0
702348281	0	8	20	20	3	0	0	0	0
3064476215	0	16	1000	1000	2	1	0	0	0
1254174135	0	8	20	20	1	3	0	0	0
400312821	0	16	20	20	3	1	0	3	0
713180750	0	8	10	10	1	3	0	0	0
1536399544	0	16	1000	1000	0	4	0	0	0
4022265888	0	16	20	20	0	4	0	0	0
2039380745	0	8	1	1	1	2	0	0	0
3676189123	0	16	100	100	2	0	0	0	0
3923671917	0	16	20	20	1	0	0	3	0
2376207552	0	8	10	10	1	2	0	0	0
1306702221	0	64	10	10	1	3	0	0	0
1197336828	0	8	10	10	3	0	0	0	0
3790787762	0	8	100	100	2	0	0	3	0
