code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1456778143	16	20	20	6	3	0	0	0
474912549	16	20	20	6	4	0	1	0
3468272055	8	5	5	1	0	0	1	0
2975363653	8	10	10	7	3	0	0	0
3153196169	16	20	20	1	7	0	0	0
4203929716	8	10	10	6	7	0	0	0
1542961166	8	10	10	0	2	0	0	0
2865028543	8	100	100	7	6	0	0	0
2830103521	16	50	50	7	1	0	1	0
1739061241	8	20	20	5	3	0	0	0
3187182190	16	10	10	2	4	0	3	0
4218190097	16	10	10	6	2	0	0	0
313690039	32	20	20	6	0	0	0	0
2806118353	16	100	100	5	7	0	0	0
579135845	16	100	100	6	0	0	1	0
97912950	8	1000	1000	0	1	0	0	0
2992575891	8	100	100	7	6	0	2	0
2755383226	8	10	10	1	6	0	0	0
2682169757	16	10	10	6	0	0	0	0
980999515	32	10	10	6	1	0	0	0
2030596780	16	2	2	2	1	0	0	0
1846902907	8	1000	1000	2	6	0	0	0
1414119765	128	50	50	0	4	0	3	0
4108566341	16	20	20	6	0	0	0	0
958146951	16	100	100	1	7	0	0	0
3886035328	16	1000	1000	2	0	0	0	0
3810421779	8	10	10	1	5	0	0	0
111545585	16	10	10	2	1	0	0	0
1853678705	32	10	10	4	1	0	0	0
3073673063	32	5	5	1	2	0	0	0
517717676	16	100	100	5	1	0	0	0
2372430986	16	10	10	3	0	0	0	0
905232532	8	2	2	2	1	0	0	0
331950883	32	1	1	1	0	0	0	0
1287982243	8	2	2	1	0	0	1	0
2605107125	16	100	100	0	3	0	0	0
2085887757	8	20	20	2	7	0	2	0
518435004	8	10	10	7	6	0	0	0
1993709204	32	1000	1000	2	1	0	1	0
439137409	8	20	20	1	3	0	0	0
2987743873	8	20	20	7	5	0	0	0
660649524	16	20	20	4	1	0	0	0
4116595230	16	20	20	1	3	0	0	0
2015714880	16	20	20	5	4	0	3	0
2588599049	16	100	100	0	7	0	0	0
3042682497	8	20	20	3	0	0	2	0
2042812318	8	20	20	6	2	0	2	0
2341639708	16	10	10	7	6	0	0	0
411260107	8	10	10	6	1	0	2	0
3582437329	32	20	20	5	2	0	0	0
3662811825	64	10	10	3	0	0	0	0
1737872685	16	10	10	7	5	0	0	0
213476987	16	20	20	1	5	0	0	0
2189269070	16	100	100	5	1	0	0	0
3649620436	8	20	20	1	0	0	0	0
38214834	16	20	20	2	4	0	0	0
492652733	16	10	10	1	6	0	0	0
42259988	8	100	100	4	2	0	0	0
3825943819	16	10	10	5	0	0	0	0
2304665625	8	10	10	6	1	0	0	0
929775098	16	10	10	0	3	0	0	0
3652568472	16	1	1	2	0	0	0	0
2329955893	16	20	20	0	4	0	2	0
214163630	8	100	100	6	0	0	0	0
2306637054	32	20	20	0	4	0	1	0
1476343988	32	1	1	2	1	0	0	0
982125952	8	20	20	4	6	0	2	0
1754130303	16	10	10	5	3	0	1	0
857683484	16	100	100	5	6	0	0	0
1387682542	16	10	10	2	6	0	0	0
2891202050	16	100	100	1	6	0	0	0
3192002824	16	100	100	2	4	0	0	0
2271259031	16	20	20	2	1	0	3	0
763569409	8	100	100	1	2	0	2	0
1508442209	8	20	20	0	6	0	0	0
610179188	32	10	10	6	1	0	0	1
746607669	16	100	100	0	4	0	0	0
2848891909	32	20	20	2	1	0	0	0
3617943820	16	20	20	2	3	0	0	0
1402624450	8	10	10	4	3	0	0	0
