code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3445711704	8	20	20	2	0	0	0	0
4070140366	16	10	10	4	5	0	0	0
3597552032	8	10	10	3	4	0	0	0
2347057562	16	20	20	4	2	0	0	0
3426176829	8	10	10	0	2	0	0	0
987486161	8	100	100	5	4	0	0	0
38289825	8	10	10	3	1	0	0	0
1707989275	16	100	100	7	0	0	1	0
589009072	16	10	10	4	2	0	0	0
2287607838	8	100	100	7	0	0	0	0
1311889649	8	50	50	1	3	0	0	0
4123931033	16	10	10	2	5	0	2	0
4106216605	16	20	20	7	5	0	0	0
1009473704	16	10	10	5	2	0	2	0
1700333615	32	20	20	1	6	0	0	0
1428425981	16	100	100	4	1	0	0	0
1711368812	64	1	1	0	1	0	0	0
3858939356	16	20	20	7	4	0	0	0
1527666520	16	10	10	5	1	0	0	0
1375915103	16	20	20	2	3	0	1	0
923478943	8	100	100	6	0	0	1	0
2717068277	8	20	20	2	7	0	0	0
1927251950	16	20	20	1	2	0	2	0
1963432741	16	20	20	3	2	0	3	0
1850002709	16	20	20	2	1	0	0	0
3448841419	64	2	2	2	1	0	0	0
102439071	16	10	10	5	7	0	0	0
1338839135	32	100	100	5	1	0	0	0
2626809428	8	100	100	5	1	0	0	0
1983083589	16	20	20	1	7	0	0	0
1812729654	16	10	10	2	3	0	0	0
1145902571	8	100	100	1	5	0	0	0
1729570400	32	20	20	6	4	0	0	0
751379641	16	1000	1000	7	6	0	2	0
760461950	32	10	10	4	7	0	0	0
4139794055	16	10	10	5	3	0	1	0
4078947875	8	10	10	0	2	0	0	0
82367472	16	10	10	2	4	0	0	0
3122233735	8	10	10	1	5	0	0	0
2797115828	8	20	20	1	0	0	0	0
103941692	8	2	2	1	0	0	0	0
1247209034	16	10	10	3	4	0	0	0
2916124978	8	50	50	7	6	0	0	0
4014131101	32	100	100	3	6	0	2	0
612503862	32	20	20	4	1	0	0	0
867633333	16	100	100	6	7	0	0	0
2349562263	16	5	5	2	0	0	2	0
1656854214	8	10	10	7	2	0	0	0
2952709863	32	100	100	2	6	0	0	0
1608466663	8	100	100	5	0	0	2	0
3003342288	16	100	100	2	3	0	0	0
2787851989	16	1000	1000	0	2	0	0	0
2606516168	16	20	20	5	0	0	0	0
1840870014	16	10	10	1	5	0	0	0
1297593150	16	10	10	1	0	0	0	0
1235033548	8	10	10	4	3	0	0	0
2169724641	8	20	20	1	6	0	0	0
1514151411	32	20	20	7	1	0	0	0
1470724276	8	20	20	7	2	0	1	0
2638365714	32	10	10	4	2	0	0	0
1575399657	16	20	20	2	4	0	1	0
597930624	8	20	20	3	0	0	0	0
