code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
687682908	0	16	1000	1000	7	1	0	0	0
4141597933	0	16	10	10	8	4	0	1	0
466565969	0	16	10	10	10	3	0	0	0
1279801887	0	8	20	20	9	0	0	2	0
2049441817	0	8	20	20	7	6	0	0	0
3150741947	0	16	20	20	8	2	0	0	0
1809857096	0	8	20	20	7	8	0	0	0
4238706108	0	8	20	20	5	10	0	0	0
3442411483	0	32	2	2	0	1	0	2	1
3645781224	0	16	20	20	9	7	0	0	0
414887854	0	8	100	100	4	7	0	0	0
2671432170	0	32	100	100	5	7	0	2	0
2744642762	0	8	10	10	3	7	0	1	0
3746522115	0	8	1	1	0	1	0	0	0
1775026508	0	8	100	100	6	5	0	0	0
1005677733	0	32	1000	1000	0	1	0	0	0
4121323670	0	16	20	20	3	5	0	0	0
1300335375	0	8	10	10	8	6	0	0	0
3731753475	0	8	10	10	4	11	0	0	0
736515537	0	16	10	10	3	9	0	0	0
2243763048	0	8	100	100	7	5	0	0	0
2516132747	0	16	10	10	10	8	0	2	0
2780589731	0	8	100	100	9	5	0	0	0
2177779828	0	16	5	5	2	0	0	0	0
997615421	0	8	1000	1000	11	9	0	0	0
872142268	0	16	20	20	8	9	0	2	0
804631411	0	16	10	10	1	10	0	0	0
2452825947	0	16	50	50	2	9	0	0	0
1371595160	0	32	10	10	5	8	0	0	0
1438302684	0	8	20	20	9	2	0	0	0
448814960	0	16	100	100	6	1	0	0	0
1172932995	0	16	1000	1000	2	1	0	0	0
859506910	0	16	10	10	1	4	0	1	0
551904280	0	16	20	20	8	1	0	2	0
846927047	0	32	20	20	7	9	0	0	0
1481486535	0	32	20	20	6	9	0	0	0
1299603456	0	8	10	10	10	3	0	0	0
4287431119	0	256	20	20	2	9	0	0	0
3593279861	0	16	10	10	10	7	0	1	0
2192129642	0	16	10	10	8	1	0	0	0
609977978	0	128	1000	1000	11	8	0	2	0
2944673221	0	32	20	20	11	5	0	0	0
3175465654	0	8	100	100	4	11	0	0	0
3240606019	0	32	100	100	6	11	0	0	0
2493370264	0	8	10	10	3	10	0	1	0
3700506314	0	16	10	10	5	7	0	0	0
239594237	0	8	20	20	5	1	0	0	0
3183829139	0	8	50	50	8	5	0	1	0
3292712030	0	8	100	100	10	8	0	0	0
1220954115	0	8	20	20	8	4	0	0	0
1015513862	0	16	10	10	4	9	0	0	0
2316961320	0	16	100	100	5	3	0	0	0
3660051345	0	16	10	10	10	0	0	0	0
1244075881	0	16	20	20	7	10	0	1	0
2131781393	0	16	20	20	10	7	0	0	0
1056504724	0	16	50	50	7	1	0	0	0
4172079417	0	64	100	100	10	7	0	1	0
2474600054	0	8	2	2	1	0	0	0	0
615772290	0	8	1	1	1	2	0	0	0
2497050012	0	8	100	100	5	3	0	0	0
1629045278	0	32	100	100	4	1	0	0	0
680829029	0	16	100	100	7	0	0	0	0
3601561399	0	8	2	2	0	1	0	0	0
934887673	0	16	20	20	6	1	0	3	0
648567428	0	16	10	10	10	5	0	0	0
4279029674	0	32	10	10	2	6	0	3	0
3795551948	0	16	100	100	2	9	0	3	0
4145248017	0	16	10	10	2	3	0	0	0
2022484975	0	8	100	100	1	3	0	0	0
2003950096	0	16	20	20	6	0	0	0	0
300962120	0	32	1	1	2	1	0	2	0
576159018	0	32	20	20	10	2	0	2	0
3770303729	0	32	20	20	5	10	0	0	0
1249707587	0	8	20	20	3	9	0	0	0
3923577968	0	16	10	10	11	6	0	0	0
3260234655	0	16	1	1	1	0	0	0	0
1075560435	0	8	100	100	7	1	0	0	0
2684372842	0	16	20	20	11	9	0	2	0
2531172579	0	16	10	10	11	3	0	0	0
3771115274	0	16	5	5	2	1	0	1	0
650522189	0	16	100	100	2	11	0	0	0
3408135741	0	8	20	20	9	7	0	0	0
811979390	0	16	20	20	9	2	0	0	0
752542624	0	8	20	20	2	7	0	0	0
3766652670	0	16	2	2	2	1	0	3	0
2245433796	0	8	10	10	8	9	0	0	0
373584571	0	16	20	20	3	9	0	0	0
112539657	0	8	100	100	11	0	0	0	0
1071264957	0	32	10	10	8	9	0	0	0
1547818720	0	16	100	100	3	10	0	0	0
2779953642	0	8	20	20	9	3	0	2	0
3643897787	0	16	20	20	3	2	0	0	0
796650478	0	32	100	100	2	0	0	0	0
4271473963	0	8	100	100	8	5	0	0	0
347639499	0	8	10	10	4	1	0	0	0
3440283838	0	8	10	10	8	1	0	3	0
1005090967	0	16	20	20	11	6	0	0	0
4196937664	0	8	20	20	4	1	0	0	0
1665384900	0	16	1	1	0	2	0	0	0
2869113071	0	16	20	20	8	7	0	0	0
823589971	0	8	20	20	7	9	0	3	0
3075404978	0	16	100	100	2	1	0	0	0
1295556658	0	16	10	10	1	0	0	0	0
2310016405	0	16	10	10	7	5	0	0	0
2217863131	0	32	1000	1000	5	6	0	0	0
988969668	0	8	10	10	2	0	0	0	0
3343418524	0	16	10	10	10	2	0	0	0
548567985	0	8	10	10	6	9	0	1	0
4043324866	0	16	20	20	9	1	0	1	0
478137294	0	16	10	10	7	9	0	0	0
2318182331	0	16	5	5	1	0	0	0	0
1790837164	0	16	10	10	1	9	0	0	0
2034016066	0	16	5	5	0	2	0	2	0
441339856	0	16	10	10	9	0	0	0	0
4028399847	0	16	20	20	7	1	0	0	0
2338706388	0	16	20	20	8	7	0	1	0
1718240911	0	16	10	10	9	7	0	0	0
1872388821	0	8	10	10	6	3	0	0	0
163931666	0	16	100	100	7	6	0	0	0
1790316422	0	8	10	10	0	4	0	0	0
