code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2818593569	0	8	100	100	10	2	0	0	0
1021577489	0	32	100	100	9	11	0	0	0
3531534819	0	8	100	100	5	6	0	1	0
2026065446	0	8	10	10	5	3	0	0	0
2620738414	0	16	50	50	5	4	0	0	0
553945917	0	16	10	10	0	9	0	0	0
1587864830	0	16	100	100	6	1	0	0	0
711197510	0	8	20	20	10	11	0	3	0
1379708906	0	32	100	100	8	11	0	2	0
3363716834	0	16	20	20	3	2	0	0	0
3851873260	0	16	10	10	1	6	0	0	0
980621269	0	16	10	10	11	7	0	0	0
4029016278	0	8	20	20	1	8	0	0	0
3426817590	0	16	10	10	2	1	0	0	0
1953199303	0	8	1	1	0	2	0	2	0
477359222	0	8	1000	1000	4	9	0	0	0
3586376194	0	16	100	100	0	2	0	0	0
3142052867	0	16	1000	1000	2	5	0	1	0
3869303847	0	16	10	10	8	4	0	3	0
2252952161	0	16	100	100	5	11	0	0	0
2608706158	0	8	20	20	2	4	0	0	0
3389837341	0	16	1000	1000	6	3	0	0	0
2116249847	0	8	10	10	0	9	0	0	0
3252310236	0	8	100	100	0	11	0	0	0
3462919666	0	32	10	10	1	0	0	0	0
420269961	0	16	20	20	9	1	0	0	0
2496838589	0	8	10	10	4	10	0	0	0
2121573758	0	8	20	20	1	11	0	0	0
1399633079	0	16	20	20	8	0	0	0	0
153014963	0	8	10	10	11	2	0	0	0
3907027171	0	16	10	10	4	0	0	1	0
3780683881	0	16	10	10	11	5	0	2	0
526346013	0	32	5	5	1	2	0	0	0
2176335335	0	32	50	50	5	11	0	0	0
1679090955	0	16	20	20	2	10	0	1	0
3063450989	0	16	100	100	8	6	0	1	0
3102359774	0	8	20	20	4	7	0	0	0
470192553	0	16	20	20	5	8	0	0	0
1997521781	0	32	20	20	1	6	0	2	0
3167681176	0	16	10	10	5	9	0	0	0
693737941	0	32	5	5	2	0	0	0	0
599890183	0	8	20	20	7	0	0	3	0
3210087687	0	32	20	20	9	3	0	1	0
1541794116	0	16	100	100	2	7	0	0	0
1499219711	0	8	20	20	1	6	0	0	0
3709106838	0	8	2	2	2	1	0	2	0
2550984044	0	16	10	10	9	1	0	0	0
4040901186	0	16	20	20	3	8	0	0	0
4290542862	0	16	10	10	6	9	0	0	0
3977529024	0	16	2	2	2	1	0	0	0
1617845035	0	16	50	50	3	5	0	3	0
2894827578	0	16	20	20	7	9	0	0	0
739179608	0	8	100	100	0	9	0	0	0
1631757929	0	32	20	20	6	9	0	0	0
3893665152	0	16	100	100	1	2	0	0	0
455314435	0	8	10	10	7	11	0	2	0
3787564079	0	16	20	20	0	8	0	3	0
1664313906	0	8	20	20	0	6	0	2	0
4192263329	0	16	10	10	4	0	0	1	0
1590987369	0	8	100	100	9	2	0	0	0
2191379959	0	16	20	20	3	4	0	0	0
2691863652	0	8	5	5	1	0	0	0	0
3981113427	0	16	20	20	1	8	0	0	0
3995527424	0	8	20	20	9	3	0	0	0
2748740752	0	16	10	10	4	1	0	0	0
4244581703	0	8	10	10	6	7	0	0	0
3635084845	0	16	20	20	10	5	0	2	0
2007654493	0	128	100	100	2	1	0	1	0
670488122	0	16	1000	1000	3	0	0	0	0
276004121	0	8	10	10	11	1	0	0	0
2733106460	0	16	20	20	0	7	0	2	0
3840367672	0	16	20	20	8	3	0	2	0
347568053	0	16	100	100	10	0	0	0	0
3045129792	0	8	2	2	0	2	0	0	0
565782284	0	8	20	20	11	7	0	0	0
3442484525	0	32	10	10	2	0	0	0	0
143418285	0	16	1	1	2	1	0	0	0
2557113297	0	8	20	20	7	1	0	0	0
1968492381	0	8	20	20	3	10	0	0	0
1519523147	0	8	100	100	0	9	0	1	0
3154202366	0	16	1000	1000	8	9	0	0	0
1886011279	0	8	100	100	9	5	0	1	0
2682409530	0	16	10	10	2	8	0	0	0
2453503712	0	8	10	10	7	1	0	0	0
1664528902	0	8	10	10	2	9	0	0	0
1096015827	0	8	10	10	8	3	0	2	0
3244931367	0	8	10	10	9	7	0	0	0
1694611793	0	32	100	100	8	1	0	0	0
380006890	0	16	20	20	2	6	0	3	0
4046513259	0	16	10	10	7	1	0	0	0
1424083699	0	16	20	20	6	2	0	1	0
847350512	0	32	20	20	4	10	0	0	0
2677480328	0	16	10	10	9	0	0	0	0
2304066782	0	16	100	100	9	10	0	0	0
1922910828	0	8	10	10	8	5	0	0	0
2158435794	0	16	100	100	8	2	0	0	0
79896671	0	16	1	1	1	0	0	0	0
619500607	0	256	2	2	2	1	0	0	0
2083633245	0	16	100	100	5	9	0	0	0
3425409186	0	8	10	10	3	10	0	0	0
2971965782	0	16	20	20	4	7	0	0	0
3447086025	0	8	100	100	6	1	0	2	0
2801257127	0	16	10	10	2	9	0	0	0
3785988963	0	16	10	10	11	1	0	1	0
370404795	0	16	20	20	1	0	0	0	0
2247823651	0	16	10	10	3	5	0	0	0
504701417	0	32	5	5	1	0	0	0	0
2141317144	0	16	10	10	2	10	0	0	0
628707833	0	16	100	100	9	11	0	0	0
3276169367	0	32	20	20	0	7	0	0	0
1866699888	0	32	20	20	11	5	0	0	0
3246002671	0	64	1	1	2	0	0	0	0
1959878828	0	16	10	10	4	9	0	0	0
2456563347	0	8	20	20	5	8	0	0	0
1906832382	0	16	1	1	1	2	0	0	0
3592200050	0	8	10	10	9	0	0	0	0
621765593	0	8	100	100	5	10	0	0	0
2041642867	0	8	1000	1000	2	5	0	0	0
2733097760	0	32	20	20	11	5	0	0	0
3547866076	0	16	10	10	7	6	0	0	1
