code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3084609135	0	8	100	100	8	3	0	0	0
274461560	0	16	20	20	7	3	0	0	0
2236383259	0	16	10	10	10	8	0	0	0
3681421636	0	8	100	100	7	2	0	0	0
1499428538	0	16	10	10	2	6	0	0	0
2499120116	0	16	100	100	2	11	0	0	0
2123240152	0	16	10	10	10	4	0	0	0
288390584	0	16	10	10	7	1	0	0	0
2171076886	0	8	100	100	6	9	0	0	0
136432442	0	16	20	20	3	6	0	0	0
62190986	0	16	10	10	10	9	0	0	0
2831537826	0	16	100	100	10	4	0	0	0
3051314785	0	16	100	100	9	4	0	0	0
2324556336	0	16	1000	1000	10	2	0	0	0
1514959347	0	32	20	20	2	10	0	3	0
314160820	0	8	1	1	2	0	0	0	0
1511440743	0	8	100	100	11	7	0	1	0
1273531972	0	8	20	20	10	8	0	0	0
848263779	0	16	1	1	2	1	0	3	0
4161979421	0	16	10	10	1	10	0	1	0
4205527322	0	32	20	20	10	2	0	0	0
2767611758	0	128	10	10	10	6	0	0	0
1234567676	0	16	10	10	0	5	0	0	0
1769828264	0	8	5	5	1	2	0	2	0
1171624680	0	32	20	20	9	5	0	0	0
3128224145	0	16	10	10	2	3	0	0	0
2068414789	0	16	20	20	4	1	0	0	0
71195009	0	32	100	100	6	8	0	0	0
3716771266	0	16	20	20	11	7	0	2	0
3267920850	0	32	10	10	1	3	0	0	0
1241153593	0	32	20	20	9	10	0	1	0
736660764	0	8	10	10	3	1	0	0	0
2941745389	0	16	10	10	7	4	0	1	0
3198753804	0	8	100	100	7	4	0	0	0
1423716071	0	8	20	20	0	8	0	0	0
583552018	0	8	20	20	4	3	0	0	0
1409113044	0	16	20	20	8	5	0	0	0
132163060	0	8	10	10	3	10	0	0	0
1944950283	0	16	20	20	9	4	0	0	0
3393218197	0	16	20	20	2	7	0	1	0
1908339900	0	16	10	10	6	1	0	1	0
2012322487	0	8	20	20	2	6	0	0	0
1947992433	0	16	10	10	11	6	0	2	0
1685615979	0	8	100	100	8	3	0	0	0
5247103	0	32	1000	1000	10	8	0	0	0
2605207680	0	16	1000	1000	10	1	0	0	0
2810191852	0	32	100	100	5	6	0	0	0
3301460520	0	32	10	10	7	1	0	0	1
164183686	0	16	100	100	8	0	0	0	0
393590258	0	8	100	100	10	0	0	0	0
126108793	0	16	10	10	5	2	0	1	0
3980889385	0	8	10	10	9	0	0	0	0
2789335552	0	16	10	10	1	6	0	0	0
558395928	0	16	10	10	1	4	0	0	0
3518651339	0	16	100	100	9	6	0	0	0
2474194867	0	32	10	10	11	0	0	1	0
1115740464	0	8	20	20	7	5	0	0	0
2841701518	0	8	1000	1000	6	1	0	1	0
3343912631	0	8	100	100	0	3	0	0	0
3492318889	0	16	20	20	6	5	0	0	0
2613663585	0	16	10	10	2	10	0	0	0
1752387843	0	8	20	20	4	10	0	0	0
2860260245	0	32	100	100	2	0	0	0	0
67601683	0	16	10	10	8	5	0	0	0
3830515448	0	16	20	20	10	7	0	0	0
3251717903	0	8	10	10	5	1	0	0	0
3185016184	0	8	20	20	11	8	0	0	0
2082588110	0	8	10	10	1	9	0	0	0
460824401	0	8	20	20	10	6	0	0	0
1865982260	0	16	1000	1000	2	6	0	3	0
3838832233	0	8	20	20	1	6	0	0	0
1237602300	0	16	10	10	7	10	0	0	0
2967966050	0	16	20	20	4	7	0	1	0
2854280134	0	16	20	20	6	8	0	3	0
2724433580	0	16	100	100	9	5	0	0	0
2329240243	0	16	10	10	2	10	0	0	0
4154735124	0	16	2	2	2	1	0	2	0
322275101	0	8	1	1	2	1	0	0	0
3006011280	0	16	1	1	1	0	0	0	0
429813979	0	8	20	20	0	5	0	3	0
1652706700	0	32	20	20	5	0	0	3	0
324530590	0	8	20	20	5	10	0	2	0
2735991769	0	32	20	20	9	2	0	2	0
4097287464	0	8	10	10	8	9	0	0	0
1129139592	0	16	20	20	3	0	0	2	0
3907460489	0	16	10	10	8	3	0	0	0
2635282810	0	32	100	100	5	0	0	0	0
95873970	0	32	2	2	1	2	0	0	0
2140315658	0	8	10	10	6	11	0	0	0
2703189036	0	16	1000	1000	10	0	0	2	0
2208476278	0	8	10	10	2	0	0	0	0
2528032085	0	16	100	100	11	10	0	0	0
199550736	0	256	20	20	5	6	0	0	0
4005255053	0	8	10	10	9	1	0	1	0
4232563625	0	16	20	20	4	10	0	2	0
22201911	0	8	5	5	2	1	0	0	0
178373781	0	8	20	20	3	0	0	0	0
1015309247	0	16	50	50	4	0	0	0	0
2156818104	0	16	50	50	8	2	0	0	0
2238035220	0	16	20	20	7	11	0	2	0
3674812332	0	16	5	5	0	2	0	0	0
3148403455	0	8	10	10	11	10	0	1	0
293905480	0	16	50	50	10	3	0	0	0
1329320124	0	8	1	1	0	2	0	0	0
1500300602	0	8	2	2	1	2	0	0	0
173457810	0	32	2	2	0	1	0	0	0
2364286747	0	16	20	20	6	11	0	0	0
1328639836	0	16	10	10	3	2	0	0	0
732941631	0	16	20	20	4	2	0	0	0
957499944	0	8	100	100	11	1	0	0	0
4152621864	0	8	100	100	0	11	0	0	0
781018105	0	64	20	20	0	4	0	0	0
3010286380	0	16	100	100	7	0	0	0	0
2034930736	0	8	100	100	1	6	0	0	0
2889843085	0	16	20	20	10	11	0	2	0
168535064	0	16	5	5	0	1	0	0	0
3648492788	0	8	10	10	6	4	0	0	0
3260404699	0	8	10	10	5	8	0	0	0
1977590524	0	16	100	100	8	7	0	0	0
878039173	0	16	10	10	0	4	0	2	0
