[scheme_summary]
dataset	config	scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	0.416075	0.554903	0	0
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	0.608647	0.608647	54	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	0.330914	0.55215	0	0
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	0.571245	0.571245	54	1

[foundation_summary]
dataset	config	scheme	bandwidth_utilization	max_wcrt_ms	total_added_signal_copies	schedulable
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	homo_only_foundation	0.494179	4.9662	34	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	homo_only_foundation	0.398497	3.72	34	1

[cluster_summary]
dataset	config	scheme	code	route_count	p_function_fault	p_threshold
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	17504628	3	5.88418e-15	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	112294910	3	1.14353e-14	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	222220226	3	6.99441e-15	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	226444505	3	2.03171e-14	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	289543753	3	2.03171e-14	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	320297689	3	6.55032e-15	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	333023404	3	1.42109e-14	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	344993256	3	5.88418e-15	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	355233084	3	5.77316e-15	5.55556e-15
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	376386878	3	1.14353e-14	5.55556e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	17504628	3	0	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	112294910	3	0	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	222220226	3	0	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	226444505	3	0	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	289543753	3	0	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	320297689	3	0	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	333023404	3	0	2.77778e-14
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	344993256	3	0	2.77778e-13
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	355233084	3	0	5.55556e-15
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	376386878	3	0	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	63165833	3	5.44009e-15	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	87045489	3	4.996e-15	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	107296005	3	4.77396e-15	2.77778e-13
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	107983957	3	4.996e-15	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	132324339	3	5.21805e-15	2.77778e-13
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	186211101	3	5.21805e-15	2.77778e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	196332671	3	4.996e-15	2.77778e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	221033664	3	4.77396e-15	5.55556e-15
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	221034497	3	9.4369e-15	5.55556e-15
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	240132710	3	5.44009e-15	2.77778e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	63165833	3	0	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	87045489	3	0	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	107296005	3	0	2.77778e-13
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	107983957	3	0	5.55556e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	132324339	3	0	2.77778e-13
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	186211101	3	0	2.77778e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	196332671	3	0	2.77778e-14
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	221033664	3	0	5.55556e-15
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	221034497	3	0	5.55556e-15
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	240132710	3	0	2.77778e-14

[cluster_wcrt_summary]
dataset	config	scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	17504628	100	100	2.9494	5.019	0	1.9974	5.528	0.01	0	2.9594	12.5644	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	112294910	10	10	1.609	3.4766	0	1.4034	0.6428	0.01	0	1.619	5.5428	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	222220226	100	100	2.997	5.4824	0	2.5798	5.6628	0.01	0	3.007	13.745	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	226444505	10	10	1.8428	3.7104	0	1.5222	0.46	0.01	0	1.8528	5.7126	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	289543753	10	10	0.488	0.5296	0	1.641	3.7104	0.01	0	0.498	5.901	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	320297689	100	100	2.6856	4.7136	0	2.6986	4.67	0.01	0	2.6956	12.1022	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	333023404	10	10	1.5474	3.415	0	1.7598	3.2668	0.01	0	1.5574	8.4616	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	344993256	100	100	3.2606	5.5716	0	2.8174	4.8068	0.01	0	3.2706	13.2158	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	355233084	2	2	0.3268	0.403	0	0.8688	0.3158	0.01	0	0.3368	1.6076	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	on_demand_tmr	376386878	20	20	0.6012	0.6428	0	1.8786	3.4766	0.01	0	0.6112	6.018	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	17504628	100	100	0	0	6.5892	0	0	0.01	0	6.5992	6.5992	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	112294910	10	10	0	0	2.7466	0	0	0.01	0	2.7566	2.7566	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	222220226	100	100	0	0	6.6348	0	0	0.01	0	6.6448	6.6448	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	226444505	10	10	0	0	2.8438	0	0	0.01	0	2.8538	2.8538	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	289543753	10	10	0	0	3.3808	0	0	0.01	0	3.3908	3.3908	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	320297689	100	100	0	0	5.9868	0	0	0.01	0	5.9968	5.9968	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	333023404	10	10	0	0	2.6434	0	0	0.01	0	2.6534	2.6534	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	344993256	100	100	0	0	5.9452	0	0	0.01	0	5.9552	5.9552	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	355233084	2	2	0	0	0.5738	0	0	0.01	0	0.5838	0.5838	1
E5S150_5ecu_150signals_001	E5S150_5ecu_150signals	always_on_tmr	376386878	20	20	0	0	2.7466	0	0	0.01	0	2.7566	2.7566	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	63165833	20	20	0.7728	2.8032	0	1.5612	3.354	0.01	0	0.7828	7.7384	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	87045489	20	20	1.2424	3.2728	0	1.68	2.8448	0.01	0	1.2524	7.8176	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	107296005	100	100	1.9652	3.9956	0	1.9176	3.6788	0.01	0	1.9752	9.612	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	107983957	20	20	1.2424	3.2728	0	1.7988	2.8448	0.01	0	1.2524	7.9364	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	132324339	100	100	1.5692	3.5996	0	2.0364	3.8768	0.01	0	1.5792	9.5328	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	186211101	10	10	0.9768	3.0072	0	1.2048	0.4104	0.01	0	0.9868	4.6424	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	196332671	10	10	0.9768	3.0072	0	1.3236	2.9656	0.01	0	0.9868	7.3164	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	221033664	2	2	0.2804	0.4052	0	0.66	0.304	0.01	0	0.2904	1.3892	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	221034497	2	2	0.2408	0.3656	0	0.7788	0.2644	0.01	0	0.2508	1.4288	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	on_demand_tmr	240132710	10	10	1.3236	3.354	0	1.4424	2.8032	0.01	0	1.3336	7.6196	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	63165833	20	20	0	0	1.928	0	0	0.01	0	1.938	1.938	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	87045489	20	20	0	0	2.9844	0	0	0.01	0	2.9944	2.9944	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	107296005	100	100	0	0	4.8904	0	0	0.01	0	4.9004	4.9004	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	107983957	20	20	0	0	2.9844	0	0	0.01	0	2.9944	2.9944	1
E5S150_5ecu_150signals_002	E5S150_5ecu_150signals	always_on_tmr	132324339	100	100	0	0	4.0044	0	0	0.01	0	4.0144	4.0144	1
