code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2350684494	0	32	20	20	10	1	0	0	1
3314676356	0	8	20	20	5	2	0	0	0
3648009680	0	8	100	100	6	8	0	0	0
2492555828	0	16	1000	1000	1	11	0	0	0
1940960071	0	8	10	10	6	11	0	3	0
3879877636	0	8	100	100	5	11	0	0	0
239331077	0	16	5	5	1	0	0	0	0
2408946682	0	16	10	10	9	2	0	1	0
524213464	0	8	10	10	4	7	0	0	0
3917917340	0	16	10	10	0	6	0	0	0
4148509051	0	32	20	20	9	7	0	0	0
474358851	0	16	20	20	0	6	0	1	0
3684173032	0	8	100	100	7	9	0	0	0
3278325590	0	8	20	20	0	4	0	0	0
2080318234	0	8	20	20	4	6	0	0	0
3469798735	0	8	10	10	4	1	0	0	0
4231076253	0	16	1	1	1	0	0	0	0
4010827233	0	16	100	100	1	8	0	1	0
2702355829	0	8	10	10	5	8	0	0	0
3632941493	0	16	20	20	7	6	0	0	0
876327903	0	16	100	100	2	4	0	1	0
862756529	0	32	10	10	11	10	0	0	0
3533917876	0	8	1	1	0	1	0	0	0
3302614479	0	8	100	100	11	10	0	0	0
2184479482	0	8	100	100	9	2	0	0	0
1273416034	0	32	20	20	1	6	0	0	0
1995063819	0	16	10	10	11	2	0	0	0
1751376364	0	8	10	10	8	10	0	2	0
3313826526	0	8	20	20	5	9	0	1	0
2585934310	0	8	10	10	11	0	0	0	0
2900912781	0	8	10	10	6	10	0	0	0
2555417616	0	8	20	20	8	10	0	0	0
2840755079	0	16	10	10	11	3	0	2	0
1606933473	0	8	100	100	7	0	0	0	0
1990148450	0	16	100	100	5	7	0	0	0
2443364426	0	8	100	100	3	9	0	0	0
3555770981	0	16	10	10	5	4	0	0	0
4191312893	0	16	10	10	2	6	0	0	0
2995223541	0	16	10	10	4	9	0	0	0
2155689301	0	8	10	10	6	0	0	0	0
1142254135	0	32	20	20	7	8	0	0	0
2506138656	0	16	1	1	0	2	0	3	0
2750194812	0	16	10	10	3	5	0	0	0
263101184	0	32	10	10	9	3	0	0	0
425495232	0	8	20	20	6	10	0	0	0
119771576	0	16	100	100	5	8	0	2	0
3626801390	0	16	10	10	7	2	0	1	0
691366425	0	8	20	20	5	1	0	0	0
4146408038	0	16	10	10	3	2	0	0	0
3680512931	0	16	20	20	10	1	0	2	0
3950559466	0	8	100	100	2	4	0	0	0
3971400199	0	16	1	1	2	1	0	2	0
2710772245	0	16	1000	1000	0	6	0	0	0
3336146255	0	8	100	100	11	7	0	0	0
2193995627	0	16	20	20	3	2	0	0	0
2594278332	0	32	20	20	7	1	0	0	0
1906639383	0	32	100	100	4	6	0	0	0
2497664707	0	16	20	20	8	3	0	0	0
4108386965	0	32	10	10	3	1	0	0	1
3436815012	0	16	20	20	7	10	0	0	0
3608479391	0	8	2	2	1	0	0	0	0
98976890	0	8	100	100	8	2	0	0	0
791189928	0	8	2	2	1	2	0	0	0
941238569	0	16	20	20	2	8	0	0	0
3136308885	0	16	1	1	2	0	0	3	0
1804264235	0	16	100	100	2	11	0	0	0
2283552555	0	8	10	10	0	7	0	0	0
3020351488	0	32	10	10	6	0	0	0	0
3216110202	0	8	10	10	8	7	0	0	0
3569082382	0	8	20	20	2	10	0	3	0
1539414235	0	8	20	20	3	9	0	0	0
1375091598	0	8	20	20	4	5	0	0	0
1373625254	0	16	100	100	9	3	0	0	0
1250032401	0	16	10	10	5	4	0	0	0
2092675835	0	16	10	10	11	2	0	0	0
3710053441	0	8	10	10	6	5	0	3	0
2127066499	0	16	5	5	1	0	0	0	0
8929708	0	8	10	10	8	4	0	0	0
315311852	0	16	10	10	0	4	0	0	0
2999721568	0	16	100	100	0	6	0	3	0
3567496659	0	8	100	100	2	0	0	1	0
4027530238	0	16	100	100	10	5	0	0	0
4139421418	0	16	5	5	1	2	0	0	0
4208185105	0	8	100	100	8	5	0	0	0
3909906780	0	16	20	20	6	3	0	2	0
2203899921	0	8	20	20	7	8	0	3	0
4207878830	0	16	50	50	4	3	0	0	0
3534675038	0	8	1	1	2	1	0	0	0
966981711	0	16	1000	1000	0	4	0	0	0
1667729469	0	8	100	100	8	7	0	0	0
241050960	0	8	10	10	1	0	0	0	0
170923981	0	16	20	20	3	4	0	0	0
448370255	0	16	1	1	0	2	0	2	0
650427188	0	16	10	10	10	11	0	1	0
