code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3457785665	0	32	10	10	5	1	0	2	0
1896746348	0	32	20	20	0	5	0	0	0
3749436688	0	32	100	100	0	3	0	0	0
1253230343	0	16	20	20	4	1	0	0	0
1093555024	0	16	100	100	10	5	0	0	0
3017734375	0	16	100	100	8	9	0	0	0
1177382821	0	8	100	100	7	11	0	0	0
647818842	0	16	20	20	0	3	0	0	0
3988965502	0	8	10	10	4	1	0	0	0
1318155506	0	8	10	10	7	1	0	0	0
1690676490	0	16	10	10	1	3	0	0	0
2364184512	0	32	100	100	9	10	0	0	0
733414184	0	8	10	10	0	7	0	0	0
3298257636	0	16	100	100	3	9	0	0	0
859211129	0	16	20	20	4	7	0	0	0
3272661228	0	16	20	20	7	8	0	1	0
4049483383	0	16	10	10	3	8	0	0	0
2833818725	0	16	10	10	2	5	0	0	0
2713894052	0	8	100	100	8	0	0	3	0
1615287193	0	16	20	20	7	8	0	0	0
878052361	0	16	100	100	9	3	0	0	0
137575016	0	16	1	1	0	2	0	0	0
4159827807	0	16	100	100	3	9	0	0	0
1458962158	0	16	10	10	6	11	0	0	0
1229338415	0	16	5	5	0	1	0	0	0
3167073919	0	16	2	2	0	1	0	1	0
2223147389	0	8	10	10	8	0	0	0	0
1425648161	0	32	10	10	9	8	0	1	0
962091083	0	8	100	100	8	2	0	0	0
3686804066	0	16	2	2	0	1	0	0	0
3237107948	0	16	10	10	5	9	0	0	0
2926272239	0	32	20	20	7	5	0	0	0
1164705311	0	16	20	20	7	5	0	0	0
3099505127	0	8	2	2	2	1	0	0	0
1675160506	0	16	100	100	6	2	0	0	0
904281452	0	16	10	10	0	8	0	0	0
1901047268	0	16	10	10	6	9	0	1	0
723219153	0	16	20	20	9	7	0	2	0
1035412638	0	8	100	100	5	1	0	0	0
2099960116	0	16	10	10	9	10	0	0	0
2469452923	0	8	100	100	11	9	0	3	0
4815006	0	256	20	20	10	5	0	0	0
1436078363	0	16	100	100	0	4	0	0	0
2328760608	0	8	20	20	4	9	0	0	0
3188850231	0	16	100	100	8	3	0	0	0
123131476	0	32	10	10	3	5	0	0	0
2416587516	0	16	20	20	1	5	0	2	0
3509798991	0	16	20	20	1	10	0	0	0
2124630491	0	16	20	20	9	5	0	0	0
820910479	0	16	10	10	7	11	0	0	0
1604765979	0	16	1	1	1	2	0	1	0
1516242142	0	16	100	100	7	11	0	0	0
2895813594	0	16	1000	1000	2	8	0	0	0
1933622795	0	16	50	50	10	11	0	0	0
1475257263	0	16	100	100	3	0	0	0	0
3020251119	0	8	2	2	0	2	0	0	0
1073872658	0	8	20	20	1	9	0	0	0
2108145151	0	8	10	10	5	6	0	0	0
542073883	0	8	20	20	3	9	0	0	0
1532383393	0	8	10	10	2	6	0	2	0
1558126098	0	8	10	10	5	11	0	1	0
1013340378	0	16	20	20	7	8	0	0	0
3703198103	0	8	20	20	8	5	0	2	0
2496544699	0	8	5	5	2	0	0	0	0
3139777456	0	32	1000	1000	9	0	0	1	0
1975995337	0	8	20	20	10	2	0	1	0
1019619189	0	16	1000	1000	10	7	0	0	0
118988541	0	16	10	10	7	11	0	0	0
2086948502	0	8	100	100	3	7	0	1	0
2916276999	0	32	20	20	11	4	0	0	0
1403375688	0	16	10	10	10	1	0	0	0
282855020	0	32	20	20	6	10	0	0	0
1937167324	0	16	10	10	6	1	0	0	0
1259173573	0	16	50	50	6	3	0	1	0
1877538129	0	8	10	10	6	9	0	0	0
3342436230	0	8	20	20	5	8	0	1	0
1083902693	0	32	20	20	9	1	0	0	0
1192677758	0	16	1	1	0	1	0	0	0
2496240526	0	512	20	20	11	3	0	0	0
3270225962	0	8	100	100	5	2	0	0	0
1863622967	0	128	10	10	6	8	0	2	0
921562949	0	128	10	10	8	7	0	0	0
