code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
242972518	16	100	100	10	1	0	0	0
996198804	16	1000	1000	10	0	0	0	0
4203898379	16	100	100	2	9	0	0	0
736881725	16	100	100	8	10	0	0	0
2203703093	8	10	10	2	9	0	0	0
2448566318	8	20	20	1	2	0	0	0
1540775479	16	1000	1000	8	0	0	1	0
2714921923	16	100	100	6	5	0	2	0
903714513	16	100	100	2	7	0	3	0
3841141242	16	10	10	0	3	0	0	0
998307205	8	10	10	0	1	0	0	0
1789356080	8	10	10	3	7	0	2	0
1520191576	8	5	5	1	2	0	1	0
99528240	8	1	1	2	1	0	0	0
2047023066	8	20	20	2	0	0	2	0
3888943111	16	20	20	0	2	0	0	0
1234653707	8	20	20	1	2	0	1	0
2173504329	8	2	2	1	2	0	0	0
2903857058	16	20	20	2	0	0	0	0
1011364511	8	10	10	3	5	0	0	0
1954786202	16	20	20	1	0	0	2	0
772303289	16	10	10	10	3	0	0	0
3040545568	32	10	10	4	5	0	0	0
3341593435	16	100	100	4	7	0	0	0
1126176946	16	10	10	2	8	0	2	0
3006306922	32	20	20	0	1	0	1	0
553300896	32	20	20	0	2	0	0	0
4053741885	16	100	100	4	2	0	0	0
3495149267	16	10	10	3	11	0	0	0
822284401	16	10	10	0	2	0	3	0
3281595079	8	10	10	7	8	0	0	0
2776265312	8	10	10	2	5	0	2	0
4192700658	16	10	10	6	4	0	0	0
3797817858	16	20	20	1	2	0	0	0
1036382572	8	20	20	1	2	0	0	0
2237396292	16	5	5	1	2	0	0	0
196668172	8	20	20	2	0	0	0	0
664867304	16	20	20	1	0	0	0	0
4261778599	16	100	100	0	7	0	0	0
799014579	8	20	20	1	0	0	0	0
3486213661	8	100	100	4	3	0	1	0
3902950130	8	20	20	2	1	0	0	0
737686046	8	20	20	1	2	0	0	0
2225527200	16	20	20	2	1	0	0	0
3724094612	16	1	1	1	2	0	0	0
2542448768	16	20	20	0	2	0	0	0
948665985	16	100	100	6	11	0	0	0
2146655629	32	10	10	4	6	0	0	0
3032826303	8	20	20	0	1	0	2	0
3397687532	8	10	10	0	2	0	3	0
1455350427	32	20	20	2	0	0	0	0
1239838985	16	100	100	6	7	0	1	0
2478564342	16	100	100	4	8	0	0	0
2013428274	32	1000	1000	3	9	0	2	0
2209154334	16	10	10	8	7	0	0	0
1406718593	32	10	10	4	8	0	1	0
4121293461	8	5	5	1	2	0	2	0
1157267547	16	100	100	4	2	0	0	0
260053425	16	20	20	0	1	0	3	0
1700260052	8	10	10	11	9	0	0	1
3148661163	8	20	20	2	1	0	0	0
1820628705	16	10	10	6	5	0	0	0
2162030243	16	10	10	1	2	0	0	0
4229314446	16	1000	1000	5	9	0	3	0
494328216	16	10	10	0	2	0	3	0
2103645835	8	20	20	1	0	0	0	0
954043840	16	20	20	1	0	0	2	0
407837061	8	100	100	3	10	0	0	0
4114427146	8	100	100	0	3	0	0	0
4106340242	8	2	2	2	0	0	0	0
1203353632	16	100	100	3	10	0	0	0
264792857	32	10	10	10	1	0	0	0
3130693807	512	10	10	2	3	0	0	0
312674673	16	100	100	3	4	0	0	0
4284133603	16	20	20	1	0	0	1	0
3546067962	32	10	10	10	3	0	0	0
508340511	32	1	1	0	1	0	0	0
858532066	8	100	100	6	4	0	0	0
3074557853	8	10	10	4	6	0	1	0
3158176059	16	20	20	0	1	0	0	0
2776173860	16	10	10	4	3	0	0	0
3213781467	8	20	20	0	2	0	1	0
1391413738	8	20	20	2	1	0	0	0
3716244951	16	100	100	10	8	0	0	0
450929664	8	10	10	1	0	0	0	0
3286816028	8	10	10	1	4	0	0	0
1349061158	16	1000	1000	3	10	0	0	0
1067368911	8	10	10	4	11	0	0	0
2558678319	16	10	10	11	4	0	0	0
3277456328	8	20	20	2	1	0	0	0
1174626432	8	20	20	0	2	0	0	0
3398830039	16	100	100	8	7	0	2	0
3766672093	8	1000	1000	9	2	0	1	0
475673870	16	1	1	0	1	0	2	0
3999293373	8	20	20	2	0	0	0	0
3235351816	16	20	20	0	1	0	0	0
2699793911	32	2	2	0	2	0	0	0
3871417345	32	10	10	5	11	0	0	0
4203691147	16	100	100	7	5	0	0	0
1549384738	8	10	10	5	0	0	0	0
2763417383	16	20	20	0	1	0	0	0
1214852531	32	10	10	4	3	0	0	0
263437313	16	10	10	11	5	0	0	0
