code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3964511671	16	100	100	3	4	0	0	0
1550732028	8	20	20	0	1	0	0	0
644258407	128	10	10	3	0	0	0	0
134911913	16	1	1	0	1	0	0	0
2160742075	32	100	100	3	4	0	0	0
3954639110	16	100	100	3	1	0	0	0
3597014730	8	20	20	4	1	0	0	0
1227796733	16	100	100	4	1	0	0	0
1631627516	8	10	10	1	3	0	0	0
720260770	32	10	10	2	4	0	3	0
1144883290	16	20	20	0	2	0	1	0
2660084699	32	20	20	2	1	0	1	0
1678130847	16	1	1	1	2	0	0	0
2022401052	16	10	10	1	0	0	0	0
1057039489	8	2	2	2	0	0	1	0
213398050	8	100	100	4	3	0	0	0
3616678213	8	20	20	2	0	0	3	0
512212007	16	20	20	2	4	0	0	0
3121025082	16	20	20	1	3	0	0	0
2428377380	16	20	20	1	3	0	2	0
2470336088	16	20	20	1	0	0	0	0
4138307142	16	10	10	2	3	0	0	0
1228828153	8	5	5	1	0	0	0	0
4146258395	16	100	100	1	0	0	0	0
4057659308	16	20	20	2	4	0	0	0
4261426842	8	50	50	3	2	0	0	0
3038904803	32	10	10	2	3	0	2	0
3150889262	16	1000	1000	2	4	0	2	0
1609241341	8	20	20	4	3	0	0	0
1499718946	16	10	10	4	2	0	0	0
1202106829	16	100	100	1	0	0	0	0
778024977	16	10	10	3	0	0	0	0
3077397374	8	10	10	1	2	0	0	0
786052698	32	100	100	2	4	0	0	0
2819338094	32	20	20	2	0	0	1	0
2598894883	8	5	5	1	0	0	0	0
2278312915	16	1000	1000	0	4	0	0	0
1770651403	8	10	10	1	3	0	0	0
2286079758	16	10	10	0	3	0	0	0
2578285856	8	100	100	4	2	0	0	0
3116170930	16	10	10	3	4	0	0	0
265275317	16	2	2	1	0	0	1	0
3391982324	8	10	10	1	2	0	0	0
1154533100	8	20	20	1	3	0	0	0
797678571	8	10	10	4	0	0	2	0
1934593631	16	20	20	0	4	0	0	0
1121529315	16	100	100	1	0	0	0	0
4195782912	16	10	10	0	4	0	0	0
3851663686	8	10	10	2	1	0	2	0
2676915252	8	20	20	2	0	0	0	0
