code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1899991121	16	1	1	0	2	0	1	0
1512503277	8	10	10	1	3	0	0	0
1594867703	8	20	20	4	2	0	0	0
3841171751	8	50	50	4	2	0	0	0
881500518	16	10	10	1	2	0	0	0
2427919736	16	10	10	3	2	0	0	0
417700457	16	10	10	3	1	0	0	0
4179135694	16	20	20	1	2	0	0	0
23578556	8	10	10	1	3	0	0	0
2997335707	16	10	10	4	1	0	0	0
2678281054	16	10	10	0	4	0	0	0
636402646	16	20	20	4	0	0	0	0
2055575060	16	10	10	4	1	0	0	0
3230909197	16	1000	1000	0	1	0	1	0
2866968467	16	10	10	1	2	0	0	0
3902981533	32	10	10	0	4	0	0	0
733592970	16	1000	1000	4	0	0	0	0
944463996	16	20	20	0	4	0	3	0
864343881	16	100	100	2	4	0	0	0
469245349	16	20	20	3	1	0	0	0
2770105971	32	20	20	0	2	0	0	0
3277744517	16	10	10	3	0	0	2	0
2735445460	16	100	100	4	1	0	1	0
2901908957	8	10	10	2	1	0	2	0
3143316727	32	20	20	2	1	0	0	0
2435731592	8	100	100	3	0	0	0	0
3673059541	16	100	100	2	3	0	2	0
785762044	16	20	20	4	3	0	1	0
573894569	8	10	10	3	0	0	0	0
2172220858	8	10	10	3	1	0	0	0
3311321712	16	100	100	1	0	0	0	0
1746960422	8	20	20	4	2	0	0	0
2979547847	16	100	100	0	1	0	3	0
3451979036	8	5	5	1	0	0	0	0
1908878009	8	50	50	4	1	0	0	0
169480381	256	10	10	3	0	0	0	0
3071743053	8	100	100	2	4	0	0	0
382409288	16	10	10	4	1	0	0	0
2823351932	8	10	10	2	0	0	0	0
6242864	16	100	100	1	3	0	0	0
3159486805	128	20	20	0	1	0	0	0
3211722845	8	1000	1000	0	3	0	2	0
886360672	16	20	20	1	2	0	2	0
226989179	8	20	20	4	3	0	0	0
3089896123	16	20	20	3	1	0	1	0
887067148	8	2	2	0	2	0	0	0
3836932816	8	100	100	3	4	0	0	0
1364621433	16	1000	1000	1	2	0	0	0
2654580217	16	100	100	1	2	0	0	0
348257315	8	10	10	0	3	0	2	0
3951975509	16	10	10	1	4	0	0	0
2853881865	16	50	50	4	3	0	2	0
1062236501	16	20	20	3	0	0	0	0
