code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
4265268573	4	10	10	2	0	0	0	0
2804618452	2	1000	1000	3	1	0	0	0
1799733593	2	10	10	1	3	0	0	0
827784665	8	5	5	0	1	0	0	0
712424065	2	100	100	0	3	0	2	0
3320129261	4	10	10	2	1	0	0	0
3596864175	1	100	100	1	4	0	0	0
375786332	1	20	20	2	3	0	2	0
3502637920	2	100	100	4	1	0	0	0
2899267546	4	10	10	3	0	0	0	0
1732656527	1	10	10	0	2	0	0	0
3166760442	1	100	100	4	3	0	0	0
2503210673	2	10	10	0	1	0	0	0
945809508	2	20	20	1	0	0	0	0
3950577459	2	10	10	0	4	0	0	0
691999172	2	100	100	3	0	0	0	0
4210827162	2	10	10	4	1	0	0	0
1084256738	2	20	20	2	0	0	0	0
4222990255	2	20	20	3	4	0	0	0
425291763	2	20	20	2	1	0	0	0
489105270	2	10	10	1	4	0	0	0
2337851573	1	20	20	0	4	0	0	0
3971345566	2	10	10	4	1	0	0	0
1855587884	1	100	100	2	3	0	0	0
1357742121	2	50	50	3	4	0	0	0
2130352724	16	20	20	4	1	0	0	0
1492672257	4	2	2	0	1	0	0	0
2625961234	2	100	100	4	0	0	0	0
117154328	2	10	10	3	1	0	0	0
1804005007	2	1	1	0	2	0	0	0
1091366021	4	10	10	0	3	0	0	0
1157547921	2	1000	1000	3	1	0	3	1
1719832925	1	2	2	0	2	0	1	0
3114393451	1	10	10	2	3	0	0	0
2924627986	4	20	20	1	4	0	3	1
3799419620	2	20	20	1	0	0	1	0
342598841	2	10	10	0	1	0	0	0
853438060	1	5	5	0	1	0	0	0
2771803751	2	50	50	0	3	0	2	0
1402384677	2	1	1	1	0	0	3	1
1801194044	1	20	20	0	3	0	0	0
3614191700	2	100	100	3	4	0	2	0
3617346861	2	10	10	2	3	0	0	0
3643668824	2	20	20	2	4	0	2	0
3201744332	4	20	20	2	3	0	1	0
1853860335	1	10	10	3	4	0	0	0
835172026	1	100	100	2	4	0	0	0
3938888795	1	20	20	1	3	0	0	0
166792735	1	10	10	3	0	0	0	0
943163820	64	2	2	1	2	0	0	0
885791406	1	1000	1000	3	4	0	0	0
589485310	2	1000	1000	3	1	0	0	0
1864015959	1	10	10	1	3	0	0	0
3836945438	1	1000	1000	2	3	0	0	0
2625823099	2	100	100	1	3	0	0	0
4173089349	1	20	20	1	4	0	0	0
1149814240	1	10	10	0	2	0	0	0
1004413636	2	20	20	2	4	0	0	0
172313118	2	10	10	3	2	0	2	0
3828825229	2	10	10	1	2	0	2	0
3283079182	2	100	100	1	0	0	0	0
733794795	2	10	10	3	2	0	0	0
3639859666	1	10	10	1	0	0	0	0
619362449	4	20	20	1	3	0	2	0
3308815137	2	20	20	2	3	0	0	0
109586913	1	20	20	0	1	0	0	0
2219600108	2	10	10	4	2	0	0	0
2772690546	1	10	10	2	3	0	1	0
2534431269	2	100	100	1	4	0	0	0
2589026815	1	20	20	4	2	0	0	0
1632241402	4	10	10	2	0	0	0	0
3061392565	4	20	20	2	0	0	0	0
1765123581	2	100	100	1	0	0	0	0
979102340	2	10	10	2	0	0	0	0
3878480018	2	20	20	4	3	0	0	0
4061153520	2	20	20	3	2	0	3	0
348524681	4	10	10	3	2	0	0	0
525572395	2	20	20	2	1	0	0	0
1596176222	1	100	100	0	4	0	0	0
3298230916	1	20	20	1	0	0	0	0
3559782707	2	20	20	3	4	0	0	0
1896572421	1	100	100	2	1	0	0	0
596209428	2	1000	1000	2	0	0	0	0
4051802407	1	100	100	3	4	0	2	0
2798935032	4	10	10	0	3	0	0	0
598800730	2	10	10	4	1	0	0	0
4236610107	2	10	10	3	4	0	1	0
1465624862	2	20	20	1	4	0	0	0
3315203329	1	100	100	0	2	0	0	0
815508900	1	100	100	4	3	0	0	0
1937320548	1	100	100	4	3	0	0	0
343404179	2	100	100	0	2	0	1	0
3676852099	1	20	20	4	3	0	0	0
2969803704	1	20	20	3	2	0	0	0
261440847	1	10	10	4	2	0	0	0
1989089321	2	50	50	4	2	0	2	0
2921846925	1	20	20	0	2	0	0	0
1406916165	16	20	20	2	4	0	1	0
929110506	2	20	20	4	1	0	0	0
714698450	1	10	10	3	0	0	1	0
1804931391	2	20	20	0	1	0	1	0
4182150572	1	20	20	3	0	0	0	0
2984507554	2	1	1	0	1	0	0	0
3206408901	4	20	20	4	1	0	0	0
964236206	4	20	20	2	4	0	0	0
3450782233	4	10	10	3	0	0	2	0
1795701170	2	10	10	3	4	0	0	0
2668730320	2	10	10	4	0	0	0	0
3448463376	2	100	100	0	1	0	0	0
406099839	4	20	20	2	1	0	0	0
1987086209	1	100	100	4	2	0	0	0
4250488522	2	100	100	4	1	0	0	0
1529837348	2	1	1	0	2	0	1	0
621654183	1	10	10	2	1	0	0	0
1286922146	2	10	10	4	0	0	2	0
2050667854	2	20	20	4	3	0	0	0
2876905003	4	1000	1000	3	0	0	2	0
913211981	2	1	1	1	0	0	1	0
2146490283	1	10	10	4	0	0	0	0
2267585305	4	100	100	4	1	0	0	0
589563949	1	20	20	2	4	0	0	0
4030214154	1	10	10	4	1	0	0	0
874813376	1	10	10	3	4	0	0	0
1713838725	1	20	20	1	0	0	0	0
1556243958	1	20	20	0	1	0	2	0
4281214887	2	10	10	4	3	0	0	0
2510607371	1	20	20	1	2	0	0	0
3015935120	2	10	10	4	0	0	0	0
1910021952	2	100	100	3	1	0	0	0
2325094612	1	50	50	0	2	0	3	1
4075547454	2	10	10	0	2	0	3	0
614930634	1	10	10	2	3	0	3	1
1989495977	1	10	10	2	0	0	2	0
2950040890	2	10	10	2	4	0	0	0
3938545933	1	20	20	1	3	0	0	0
2888001938	2	20	20	1	2	0	0	0
1821832591	4	20	20	0	3	0	1	0
3325198668	2	10	10	0	2	0	0	0
3316451611	2	10	10	3	4	0	0	0
889090461	1	2	2	2	1	0	0	0
1066726158	1	100	100	4	2	0	0	0
35297460	2	20	20	3	4	0	0	0
3433805663	1	20	20	0	2	0	0	0
416696814	4	100	100	2	3	0	2	0
3589760128	1	100	100	4	3	0	0	0
947431714	2	5	5	1	2	0	0	0
278238880	2	20	20	2	3	0	2	0
3268884409	2	20	20	3	2	0	0	0
1632260743	1	20	20	1	4	0	0	0
3131472045	1	20	20	3	4	0	3	0
1999466378	2	10	10	4	1	0	0	0
4170098343	1	100	100	0	1	0	2	0
1939603060	2	10	10	2	1	0	0	0
4251013077	1	20	20	3	1	0	1	0
2756122833	32	20	20	2	3	0	0	0
1433726985	1	1000	1000	1	2	0	0	0
3576062935	2	100	100	1	3	0	1	0
3643946613	2	1	1	2	0	0	0	0
609740903	4	100	100	2	3	0	2	0
776880231	2	10	10	1	3	0	0	0
327947905	4	100	100	3	4	0	0	0
1320729956	2	100	100	3	1	0	0	0
3493181703	2	2	2	0	2	0	0	0
2193891023	2	20	20	1	4	0	0	0
1248422739	4	20	20	1	4	0	0	0
646534737	1	50	50	3	1	0	1	0
1488520305	2	20	20	2	4	0	0	0
2341494706	2	10	10	2	4	0	0	0
673292148	2	5	5	1	2	0	1	0
3217861350	2	1000	1000	1	4	0	0	0
2093873864	2	10	10	4	1	0	0	0
3400478904	2	20	20	3	4	0	0	0
1854509478	2	10	10	3	0	0	0	0
696095291	1	10	10	1	0	0	3	1
3608796985	2	50	50	2	3	0	1	0
3204303251	2	20	20	2	3	0	0	0
3314059788	4	100	100	3	4	0	0	0
2591919518	4	10	10	2	0	0	0	0
3139108230	2	100	100	3	2	0	0	0
3361594588	2	10	10	0	2	0	0	0
3862720564	4	5	5	2	0	0	1	0
3792763787	2	5	5	0	2	0	0	0
2442744977	1	20	20	1	0	0	0	0
744348677	1	100	100	4	1	0	0	0
1048443861	1	20	20	4	2	0	0	0
3867836592	1	1000	1000	3	4	0	2	0
3350913128	1	100	100	1	4	0	0	0
3435083602	2	2	2	2	0	0	0	0
4014281261	1	100	100	1	2	0	0	0
648678852	2	10	10	4	0	0	1	0
2404812505	2	20	20	3	0	0	0	0
1186919702	1	1	1	1	0	0	1	0
4160707212	2	10	10	0	1	0	3	0
2603631239	1	20	20	2	1	0	0	0
3930696419	8	100	100	1	3	0	0	0
3615773338	2	10	10	3	1	0	0	0
2379412707	2	1	1	2	1	0	0	0
2212031271	2	10	10	2	4	0	0	0
3047756028	1	100	100	4	3	0	0	0
1895637352	1	20	20	4	1	0	0	0
