code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
984119795	0	16	100	100	1	4	0	0	0
3658279143	0	8	20	20	0	2	0	0	0
3437535945	0	16	100	100	2	3	0	0	0
64578309	0	16	20	20	0	1	0	0	0
1277313332	0	16	50	50	1	4	0	0	0
3960996140	0	32	10	10	3	0	0	0	0
2225372457	0	16	20	20	2	1	0	0	0
2060724313	0	8	10	10	2	0	0	3	0
620380848	0	16	100	100	3	1	0	0	0
1091963548	0	256	1000	1000	0	1	0	0	0
3405472846	0	16	10	10	4	2	0	0	0
2777777193	0	128	20	20	2	0	0	0	0
3447740440	0	8	10	10	0	3	0	0	0
2910424769	0	16	5	5	2	1	0	0	0
3384439447	0	8	1000	1000	2	1	0	0	0
2002515066	0	8	2	2	2	1	0	0	0
1948787942	0	8	100	100	4	2	0	0	0
55221878	0	16	10	10	3	0	0	0	0
1334952114	0	16	20	20	1	0	0	0	0
2465278936	0	16	5	5	2	0	0	0	0
3331135034	0	8	20	20	4	3	0	0	0
2404303484	0	8	20	20	3	4	0	0	0
1317929721	0	8	10	10	1	0	0	0	0
2121416369	0	16	10	10	2	3	0	0	0
2399074120	0	16	10	10	0	2	0	0	0
827262617	0	8	100	100	4	3	0	0	0
3678606451	0	8	10	10	1	2	0	0	0
2601512824	0	8	20	20	0	2	0	0	0
693707715	0	8	10	10	2	4	0	0	0
1513817125	0	8	100	100	4	3	0	0	0
731036160	0	16	20	20	2	0	0	0	0
1916115434	0	16	100	100	4	2	0	0	0
3915737071	0	16	10	10	2	3	0	0	0
3092754987	0	16	10	10	2	3	0	0	0
2010624648	0	16	10	10	1	0	0	0	0
3910854292	0	8	10	10	2	0	0	0	0
99232991	0	16	20	20	0	4	0	0	0
1736662899	0	8	10	10	1	3	0	0	0
2454573713	0	8	20	20	2	4	0	0	0
2308778875	0	16	100	100	3	0	0	0	0
2459639339	0	64	10	10	1	2	0	0	0
1982866330	0	16	20	20	3	4	0	0	0
2414427023	0	16	10	10	3	2	0	0	0
457416509	0	32	20	20	4	1	0	0	0
1822068709	0	8	10	10	4	3	0	0	0
347392694	0	16	1	1	2	0	0	0	0
1289861267	0	16	10	10	0	1	0	0	0
771890044	0	8	1000	1000	1	0	0	0	0
2593183563	0	32	100	100	0	1	0	0	0
2515529367	0	16	5	5	0	2	0	0	0
3086523155	0	8	10	10	4	3	0	0	0
2243522338	0	32	10	10	4	0	0	0	0
190967450	0	8	20	20	2	0	0	3	0
2538677524	0	16	100	100	3	0	0	0	0
704078336	0	32	10	10	3	4	0	0	0
2420626620	0	16	100	100	4	1	0	0	0
204557069	0	16	50	50	3	1	0	0	0
2332020769	0	8	100	100	2	4	0	0	0
970107432	0	8	5	5	2	1	0	0	0
335063518	0	8	10	10	4	0	0	0	0
2832115120	0	16	1	1	2	0	0	0	0
4270782201	0	16	5	5	1	0	0	0	0
3285764354	0	16	20	20	4	0	0	0	0
809179645	0	8	100	100	3	1	0	0	0
2839763991	0	16	20	20	4	1	0	0	0
275026195	0	8	10	10	4	1	0	0	0
3339041394	0	8	1000	1000	4	2	0	0	0
1725051821	0	16	20	20	3	0	0	0	0
2052217223	0	32	20	20	4	3	0	0	0
1885178177	0	8	10	10	3	1	0	0	0
1164362946	0	8	10	10	2	1	0	0	0
2758557808	0	8	20	20	0	2	0	0	0
2830764511	0	16	20	20	0	3	0	0	0
952887284	0	16	20	20	1	3	0	0	0
2043664960	0	128	10	10	0	2	0	0	0
986699262	0	8	10	10	2	1	0	0	0
3212125574	0	8	10	10	1	4	0	3	0
1200512805	0	16	100	100	3	1	0	0	0
392432911	0	16	10	10	1	4	0	0	0
3958312919	0	8	1000	1000	4	1	0	0	0
2956616222	0	16	10	10	2	4	0	0	0
3147539221	0	16	10	10	1	3	0	0	0
43078936	0	16	20	20	1	2	0	0	0
958530874	0	8	100	100	4	3	0	0	0
2442417311	0	16	100	100	0	1	0	0	0
2097041476	0	16	20	20	0	3	0	0	0
678768475	0	16	10	10	4	0	0	0	0
