code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2904274201	0	8	20	20	1	3	0	2	0
910007709	0	8	10	10	3	2	0	0	0
3655235580	0	8	100	100	1	0	0	0	0
3814869318	0	32	20	20	2	1	0	0	0
301332085	0	16	10	10	0	2	0	0	0
1051882292	0	8	20	20	4	0	0	2	0
1023348944	0	8	20	20	3	1	0	0	0
2639195815	0	32	20	20	2	3	0	0	0
2172482497	0	16	100	100	0	1	0	3	0
3143226857	0	16	1000	1000	3	1	0	2	0
3990837324	0	16	100	100	2	3	0	1	0
2538238362	0	8	100	100	1	2	0	1	0
417860960	0	16	100	100	3	2	0	0	0
446407800	0	8	2	2	1	0	0	1	0
3254228175	0	8	1	1	0	2	0	1	0
1421054046	0	16	10	10	3	1	0	0	0
1002749736	0	16	20	20	4	1	0	1	0
248922473	0	8	20	20	4	3	0	2	0
3405881633	0	16	20	20	3	2	0	0	0
313116370	0	8	20	20	2	3	0	0	0
1044642309	0	16	10	10	3	0	0	0	0
4113085853	0	16	10	10	0	2	0	0	0
1086088765	0	16	10	10	3	2	0	0	0
2720727684	0	16	5	5	0	2	0	0	0
1626390446	0	8	2	2	2	0	0	1	1
4010243374	0	16	10	10	4	1	0	0	0
552097094	0	8	20	20	4	3	0	0	0
2925578171	0	256	1000	1000	0	4	0	0	0
733997322	0	8	20	20	0	4	0	0	0
3330148694	0	16	1	1	2	1	0	0	0
3289588938	0	16	20	20	1	2	0	0	0
819640337	0	16	20	20	4	2	0	2	0
1728835884	0	8	20	20	2	1	0	2	0
2796980320	0	32	10	10	4	1	0	2	0
3788557665	0	16	10	10	3	0	0	0	0
727572764	0	8	10	10	3	0	0	0	0
2340547191	0	16	50	50	3	4	0	0	0
3428556280	0	16	20	20	2	3	0	0	0
286403678	0	8	5	5	2	1	0	0	0
2929268731	0	16	10	10	2	0	0	0	0
3709226196	0	16	20	20	0	4	0	0	0
1416523472	0	32	20	20	0	2	0	0	0
1127040514	0	128	100	100	0	3	0	0	0
522253804	0	512	20	20	1	0	0	0	0
2814437737	0	16	10	10	1	0	0	0	0
3830608810	0	16	20	20	3	0	0	3	0
758367641	0	8	10	10	4	1	0	0	0
2995193358	0	8	20	20	4	3	0	2	0
695938323	0	8	10	10	3	0	0	2	0
173563562	0	16	20	20	0	1	0	0	0
744891748	0	32	20	20	1	4	0	3	0
4099710630	0	8	10	10	2	4	0	1	0
2927671646	0	16	100	100	0	2	0	2	0
57691908	0	8	20	20	4	0	0	0	0
506346234	0	8	100	100	4	1	0	0	0
1600525058	0	16	5	5	2	0	0	0	0
2194012971	0	16	20	20	4	3	0	0	0
3178709121	0	8	20	20	1	3	0	0	0
3203582151	0	32	10	10	0	1	0	3	0
3488692731	0	16	10	10	4	2	0	0	0
370119311	0	16	2	2	2	1	0	0	0
341514344	0	8	10	10	3	4	0	0	0
4034319655	0	32	10	10	2	1	0	0	0
2898860157	0	8	100	100	3	2	0	0	0
1922036362	0	8	10	10	3	1	0	0	0
2857282822	0	16	20	20	4	0	0	0	0
1418226325	0	8	20	20	0	2	0	0	0
478522361	0	8	100	100	3	2	0	0	0
473035267	0	16	100	100	3	0	0	0	0
3231323772	0	16	1000	1000	0	3	0	0	0
1056519559	0	8	20	20	1	3	0	0	0
617813300	0	8	100	100	2	1	0	1	0
781060878	0	8	1000	1000	3	4	0	2	0
236716903	0	8	10	10	2	4	0	0	0
1303483559	0	16	10	10	4	0	0	0	0
2564544149	0	8	10	10	0	4	0	0	0
2311418613	0	8	50	50	1	4	0	3	0
