code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1811477034	0	16	10	10	3	0	0	1	0
361728099	0	8	10	10	4	3	0	0	0
1223698389	0	8	20	20	2	0	0	0	0
105238417	0	32	20	20	0	3	0	1	0
4069046562	0	16	1	1	1	2	0	2	0
3601482675	0	8	5	5	2	1	0	0	0
3324878805	0	32	10	10	2	4	0	0	0
605901461	0	16	1	1	2	1	0	2	0
1465497659	0	16	5	5	0	2	0	0	0
1187584246	0	8	20	20	3	0	0	0	0
2380517353	0	16	2	2	1	0	0	2	0
917968763	0	16	10	10	2	3	0	0	0
274153464	0	8	100	100	4	2	0	0	0
3287223163	0	8	100	100	3	4	0	1	0
1111625828	0	8	20	20	2	4	0	3	0
2488466688	0	32	20	20	0	3	0	0	0
628122492	0	16	5	5	1	0	0	0	0
2480853829	0	8	100	100	1	3	0	3	0
2613641709	0	8	20	20	1	0	0	2	0
1660838549	0	8	50	50	3	4	0	0	0
2318735446	0	32	10	10	4	0	0	1	0
635553813	0	8	1000	1000	4	3	0	0	0
1888059533	0	8	1	1	0	1	0	1	0
2387495153	0	8	100	100	4	1	0	0	0
2654766445	0	8	50	50	1	3	0	0	0
71638117	0	8	100	100	0	1	0	0	0
2326723956	0	8	20	20	4	2	0	0	0
3265520032	0	16	20	20	2	0	0	0	0
2222023089	0	16	1	1	2	1	0	2	0
3188202489	0	16	1000	1000	3	4	0	1	0
2174851553	0	32	1000	1000	0	3	0	0	0
2214369650	0	16	10	10	4	3	0	0	0
400402164	0	16	1000	1000	4	0	0	2	0
2282044112	0	8	100	100	2	1	0	0	0
3489924604	0	16	10	10	4	2	0	0	0
4134429084	0	16	100	100	0	4	0	0	0
1829953107	0	16	100	100	3	4	0	0	0
3240850502	0	16	100	100	1	2	0	0	0
1986444270	0	16	10	10	0	4	0	0	0
1078667070	0	16	100	100	2	0	0	0	0
3576959013	0	8	2	2	1	2	0	0	0
2088670957	0	16	5	5	1	2	0	1	0
3989701140	0	8	10	10	1	0	0	3	0
557068804	0	16	20	20	4	0	0	2	0
3276673459	0	16	10	10	0	2	0	0	0
1237700663	0	16	100	100	2	0	0	0	0
1162975255	0	16	10	10	1	0	0	0	0
3120166219	0	128	20	20	2	1	0	0	0
