code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
364760133	0	8	20	20	2	4	0	0	0
3145683541	0	8	10	10	1	3	0	1	0
38223718	0	8	20	20	4	3	0	0	0
3665693457	0	16	100	100	0	2	0	1	0
3400542902	0	16	20	20	0	3	0	0	0
3448793062	0	16	20	20	0	4	0	0	0
1650108396	0	16	20	20	3	4	0	0	0
261537896	0	8	10	10	2	0	0	0	0
3098332282	0	8	10	10	4	3	0	3	0
503672781	0	8	10	10	3	1	0	0	0
3232538627	0	8	20	20	2	3	0	0	0
3262474810	0	8	100	100	4	3	0	0	1
2672278321	0	8	100	100	0	4	0	0	0
4225800709	0	16	10	10	0	4	0	0	0
1886261692	0	16	20	20	4	2	0	1	0
3301428128	0	16	20	20	4	3	0	0	0
1967011611	0	8	100	100	0	2	0	0	0
1349791365	0	128	100	100	1	2	0	0	0
434305705	0	16	10	10	0	1	0	0	0
2504666479	0	16	100	100	3	4	0	0	0
1820421925	0	16	10	10	4	1	0	0	0
1822377368	0	8	20	20	4	3	0	0	0
1757393051	0	16	100	100	3	0	0	0	0
1602131496	0	16	10	10	3	1	0	2	0
46249686	0	16	100	100	2	0	0	0	0
4023736965	0	16	20	20	3	0	0	1	0
3413242352	0	16	5	5	0	1	0	0	0
939362779	0	8	100	100	2	3	0	0	0
1653099746	0	16	20	20	2	3	0	0	0
1260707749	0	16	1000	1000	4	1	0	0	0
1097073523	0	16	20	20	2	4	0	0	0
1972683828	0	16	20	20	3	4	0	0	0
673112979	0	16	50	50	4	1	0	0	0
433033511	0	16	1	1	0	1	0	0	0
1307821634	0	8	100	100	0	4	0	1	0
2988979935	0	8	20	20	0	1	0	0	0
1302857957	0	16	5	5	1	2	0	0	0
751497643	0	32	10	10	0	2	0	3	0
2134817853	0	16	10	10	4	2	0	0	0
2335265575	0	8	10	10	0	1	0	0	0
2026938475	0	16	100	100	0	4	0	0	0
2154696408	0	8	20	20	2	1	0	0	0
2665011741	0	16	10	10	2	1	0	2	0
357790096	0	16	10	10	4	2	0	0	0
2378964712	0	8	5	5	2	0	0	0	0
1794852545	0	16	20	20	4	0	0	0	0
903969068	0	64	10	10	4	1	0	0	0
