code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3502777039	0	128	20	20	2	3	0	0	0
2274992829	0	16	20	20	3	1	0	0	0
1278227912	0	16	20	20	3	2	0	0	0
2634256614	0	16	20	20	0	4	0	0	0
3161956652	0	16	20	20	3	4	0	1	0
736481108	0	16	10	10	0	3	0	0	0
1373240224	0	16	1000	1000	3	2	0	0	0
51107257	0	32	20	20	3	1	0	0	0
2004944416	0	16	5	5	1	2	0	0	0
1269898410	0	16	100	100	1	4	0	0	0
973680087	0	16	2	2	0	1	0	0	0
927037164	0	16	50	50	0	3	0	0	0
200496054	0	16	10	10	4	2	0	0	0
326043010	0	16	20	20	4	0	0	2	0
1548465333	0	8	100	100	0	4	0	2	0
3568770989	0	8	10	10	4	1	0	0	0
3950718509	0	8	100	100	0	3	0	2	0
957129191	0	32	20	20	3	2	0	0	0
1146575946	0	16	20	20	0	4	0	0	0
162367339	0	32	100	100	3	4	0	0	0
3514492833	0	32	10	10	2	4	0	0	0
319692348	0	8	10	10	3	1	0	3	0
211736512	0	16	20	20	3	2	0	0	0
1492289499	0	16	20	20	4	3	0	1	0
2211457618	0	8	10	10	4	1	0	0	0
1986066744	0	16	10	10	2	3	0	0	0
1672102690	0	8	20	20	1	0	0	0	0
3920508818	0	512	20	20	1	4	0	0	0
784487950	0	16	50	50	2	4	0	0	0
4181360823	0	16	1000	1000	3	0	0	1	0
2287156584	0	8	20	20	4	1	0	0	0
918099785	0	16	20	20	2	0	0	0	0
922456566	0	16	100	100	2	0	0	0	0
2574572389	0	16	10	10	3	2	0	0	0
2608662307	0	32	100	100	1	3	0	0	0
1404728797	0	8	20	20	2	1	0	0	0
3998892455	0	8	5	5	0	2	0	2	0
3870910053	0	16	100	100	0	3	0	0	0
3532469987	0	8	10	10	1	2	0	0	0
3315666218	0	32	20	20	4	3	0	0	0
1738284535	0	8	20	20	1	0	0	0	0
1357334800	0	16	20	20	1	2	0	0	0
901254104	0	8	10	10	3	4	0	0	0
3464884027	0	8	50	50	3	0	0	1	0
4027510850	0	16	10	10	1	2	0	0	0
2956224971	0	8	20	20	2	4	0	0	0
1511145549	0	8	100	100	2	0	0	0	0
1750713586	0	16	20	20	0	2	0	0	0
807225794	0	8	10	10	0	3	0	0	0
3043313225	0	16	100	100	2	1	0	0	0
1690244228	0	8	10	10	2	3	0	0	0
3536273152	0	8	10	10	3	2	0	0	0
404353383	0	32	10	10	1	2	0	0	0
2806653175	0	16	10	10	3	1	0	0	0
1984390870	0	16	10	10	0	2	0	3	0
1701653637	0	16	10	10	1	3	0	0	0
2081331547	0	8	10	10	4	0	0	0	0
3322298886	0	32	20	20	3	1	0	0	0
2530023856	0	8	20	20	3	2	0	0	0
3956414906	0	16	20	20	3	4	0	2	0
3283730224	0	32	100	100	0	3	0	0	0
3085862288	0	8	1000	1000	1	3	0	0	0
3831214823	0	8	10	10	3	4	0	0	0
1364993683	0	16	20	20	1	4	0	3	0
1800065621	0	16	10	10	4	1	0	0	0
2901630291	0	32	1	1	1	2	0	0	0
1161229223	0	8	10	10	2	3	0	1	0
3913051140	0	16	1000	1000	0	3	0	1	0
765696286	0	8	10	10	3	4	0	0	0
3147991535	0	16	100	100	3	2	0	0	0
3476928695	0	8	100	100	1	2	0	2	0
2291779599	0	16	10	10	0	3	0	0	0
1401483160	0	32	100	100	0	1	0	0	0
592291639	0	32	10	10	3	4	0	0	0
3748580492	0	32	20	20	1	3	0	0	0
2349277680	0	16	2	2	2	0	0	0	0
1242568187	0	16	10	10	2	3	0	2	0
1652012971	0	16	20	20	1	2	0	0	0
1587413058	0	8	1	1	2	1	0	2	0
2390038072	0	16	10	10	1	2	0	3	0
464111303	0	8	10	10	4	2	0	0	0
3853531413	0	8	2	2	1	2	0	0	0
1593867640	0	16	10	10	1	3	0	0	0
407181131	0	8	1	1	1	0	0	0	0
2083521818	0	16	10	10	3	1	0	1	0
3950727044	0	8	100	100	2	0	0	0	0
1250662037	0	16	20	20	4	1	0	0	0
3816268845	0	32	10	10	2	3	0	1	0
2031216038	0	8	1000	1000	2	1	0	2	1
2461014796	0	16	10	10	0	4	0	0	0
3113122298	0	16	100	100	1	3	0	0	0
3153847943	0	16	5	5	2	0	0	0	0
2158092803	0	16	20	20	1	0	0	0	0
1695330181	0	16	1	1	2	1	0	0	0
3108723871	0	16	20	20	3	2	0	0	0
1607491674	0	32	10	10	2	0	0	0	0
1377701529	0	8	20	20	0	1	0	1	0
3377627108	0	16	100	100	2	0	0	0	0
3089819053	0	8	100	100	2	4	0	0	0
353959159	0	16	100	100	3	2	0	0	0
2095114172	0	16	100	100	0	4	0	0	0
2933010294	0	8	100	100	2	1	0	0	0
2103895906	0	16	10	10	1	4	0	0	0
1368550926	0	8	20	20	2	3	0	3	0
4291406230	0	8	100	100	3	0	0	0	0
2733519745	0	16	100	100	2	1	0	1	0
1080464240	0	8	10	10	4	3	0	0	0
1265050148	0	32	100	100	4	3	0	0	0
127481531	0	8	100	100	0	2	0	0	0
1922904064	0	8	20	20	0	4	0	3	0
1242746948	0	16	10	10	0	3	0	0	0
2767786479	0	64	2	2	1	0	0	0	0
1684686707	0	8	10	10	0	4	0	0	0
2435498430	0	8	100	100	1	2	0	0	0
1713764716	0	16	10	10	4	3	0	2	0
