code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
290648546	32	5	5	1	0	0	3	0
3525899400	4	20	20	0	2	0	0	0
1881511351	2	5	5	2	0	0	0	0
2888072604	2	5	5	0	2	0	2	1
1480296070	4	5	5	2	1	0	1	1
3750157913	2	100	100	0	1	0	0	0
1597918552	1	20	20	0	1	0	0	0
36388572	2	10	10	0	1	0	0	0
2645834907	4	100	100	2	1	0	0	0
4254333340	16	10	10	0	1	0	0	0
4216568460	4	50	50	2	1	0	0	0
3991608196	8	10	10	2	0	0	3	0
3836448027	4	100	100	0	1	0	0	0
3045559476	2	20	20	1	2	0	0	0
1802335222	1	20	20	2	0	0	0	0
2562589290	1	20	20	2	0	0	0	0
604581114	1	100	100	1	2	0	0	0
1885798770	32	20	20	1	2	0	0	0
2070695494	2	100	100	2	0	0	0	0
3460769802	4	10	10	1	0	0	2	1
1533595252	8	100	100	0	2	0	0	0
1016692647	8	10	10	2	1	0	0	0
805035513	4	20	20	1	2	0	1	0
2255395839	2	10	10	0	1	0	0	0
1120091307	4	20	20	2	1	0	0	0
2225190877	8	20	20	0	2	0	0	0
419934241	1	20	20	2	1	0	0	0
2551445896	4	20	20	0	1	0	2	0
1533040048	8	50	50	1	0	0	0	0
3279893664	4	50	50	2	1	0	0	0
2132539287	8	100	100	1	2	0	0	0
3549069885	4	100	100	0	2	0	0	0
1820145391	8	10	10	1	0	0	0	0
168337547	8	10	10	0	2	0	0	0
3135315022	8	100	100	2	1	0	0	0
1516648366	2	2	2	1	0	0	2	0
1088300852	2	100	100	1	2	0	0	0
1376462981	2	100	100	1	0	0	0	0
2135113717	2	10	10	2	1	0	0	0
2854959001	16	20	20	0	2	0	0	0
1756216781	16	100	100	2	0	0	0	0
1098593361	2	10	10	2	1	0	0	0
4215399335	8	20	20	1	0	0	0	0
2974949657	8	10	10	2	1	0	1	0
1263338062	8	20	20	2	0	0	0	0
361448172	2	10	10	1	0	0	0	0
2042829802	8	20	20	2	1	0	0	0
358619778	8	10	10	1	2	0	1	0
2437796450	4	100	100	2	1	0	0	0
2920308274	4	20	20	1	0	0	0	0
1485650330	8	1	1	1	2	0	3	1
2046070918	2	20	20	1	0	0	0	0
3739933945	1	10	10	2	1	0	1	0
950242904	4	20	20	2	1	0	2	0
528112619	1	100	100	1	2	0	0	0
1898761066	32	10	10	2	1	0	0	0
3987373990	4	10	10	2	1	0	0	0
2897250769	8	100	100	1	2	0	1	0
2782421624	4	100	100	0	1	0	0	0
1204618577	4	50	50	1	0	0	1	0
3056872340	2	1	1	1	2	0	2	0
1017974888	4	10	10	1	0	0	0	0
1041098508	2	10	10	1	2	0	0	0
3459441748	1	20	20	2	0	0	1	0
919076367	1	50	50	0	1	0	0	0
3362915061	2	10	10	2	0	0	2	1
869446078	2	5	5	1	2	0	0	0
4251812955	2	2	2	0	1	0	3	0
3383887645	1	10	10	0	1	0	0	0
2516197425	2	100	100	1	2	0	0	1
169241692	2	20	20	0	2	0	0	0
506139370	4	10	10	2	0	0	0	0
3047524809	2	2	2	1	0	0	0	0
926531372	1	100	100	2	1	0	0	0
2152536909	4	10	10	0	2	0	0	0
1960059410	16	20	20	0	2	0	0	0
526552833	2	10	10	2	1	0	1	1
2446670854	2	100	100	2	0	0	0	0
1035949382	2	5	5	2	1	0	2	0
984584757	8	10	10	1	2	0	0	0
1721461483	1	20	20	2	0	0	0	0
1592905069	4	20	20	2	0	0	2	0
1860621852	4	100	100	2	0	0	0	0
2740226219	4	10	10	2	0	0	0	1
3537117971	4	20	20	1	0	0	1	0
2601566917	2	10	10	0	2	0	0	0
78183922	2	100	100	1	2	0	0	0
2731154060	16	20	20	1	0	0	0	0
3401908672	8	100	100	2	1	0	0	0
2277457209	4	10	10	0	2	0	0	0
886821176	2	50	50	2	0	0	0	0
3657638704	4	10	10	1	2	0	0	0
1545622080	1	50	50	0	2	0	0	0
2785635689	8	5	5	2	1	0	0	1
1826914532	2	10	10	0	2	0	0	0
4063005593	4	1	1	2	0	0	3	0
3349462166	4	100	100	2	0	0	0	0
2163367617	2	20	20	0	2	0	0	0
3349893201	4	20	20	1	0	0	0	1
3760392648	2	20	20	1	0	0	0	0
1173073351	2	100	100	0	2	0	1	0
1673499897	2	10	10	0	1	0	2	0
1066414348	4	10	10	1	0	0	0	0
1605488496	1	100	100	0	1	0	0	1
4028126748	4	100	100	1	2	0	0	0
1798843089	4	50	50	2	3	0	0	0
1946888776	8	20	20	2	0	0	0	0
2791179862	2	20	20	1	2	0	0	0
498783114	8	20	20	3	1	0	0	0
2063315710	2	10	10	1	2	0	0	1
1305036828	2	10	10	1	3	0	0	0
578124656	4	10	10	2	1	0	1	0
4116403690	8	20	20	1	2	0	0	0
2474614560	1	100	100	2	0	0	0	0
3576772521	2	10	10	3	2	0	0	0
3578559950	16	100	100	0	1	0	0	0
235766176	4	10	10	0	1	0	0	0
841654069	1	100	100	2	3	0	0	0
559759922	8	100	100	1	3	0	0	0
32603144	2	10	10	0	2	0	2	0
3544157914	4	100	100	1	3	0	0	0
3860785395	16	20	20	1	3	0	0	0
3443086970	4	100	100	0	2	0	0	0
2938087393	1	100	100	3	2	0	1	1
2881154222	8	20	20	1	3	0	2	0
3015183690	2	20	20	2	0	0	1	0
581727905	4	10	10	1	2	0	0	0
3237024432	4	100	100	1	2	0	0	0
145291079	2	1	1	1	3	0	3	0
1078766928	2	10	10	3	2	0	0	0
1441583064	32	5	5	1	3	0	0	0
258421270	8	50	50	1	3	0	0	0
2010944987	2	10	10	2	0	0	0	0
1352008924	2	20	20	2	1	0	0	0
3267995113	1	5	5	2	3	0	2	0
3972935248	2	100	100	1	2	0	0	0
1482500791	32	10	10	3	0	0	0	0
2290453159	4	100	100	2	3	0	0	0
2789900408	4	100	100	3	1	0	1	0
1178027390	1	20	20	0	3	0	0	0
843170851	1	20	20	0	3	0	0	0
1106941291	4	20	20	3	0	0	0	1
2511906212	4	20	20	3	0	0	1	0
2594100587	32	20	20	0	1	0	0	0
4150613546	4	10	10	2	3	0	2	0
586272333	2	20	20	2	0	0	0	0
363100819	8	100	100	3	2	0	0	0
2094031497	2	20	20	1	2	0	0	0
3697508707	1	10	10	2	1	0	0	0
11384668	16	10	10	3	0	0	0	0
2010054352	4	10	10	1	3	0	0	0
296355536	32	5	5	1	2	0	0	0
2228964607	4	50	50	0	3	0	1	0
410879818	1	10	10	1	2	0	0	0
1118149584	2	100	100	1	3	0	0	0
2282999364	1	20	20	3	0	0	2	0
2486704225	1	2	2	1	2	0	3	0
524297656	1	100	100	1	2	0	0	0
1608883955	2	100	100	3	0	0	0	0
822036725	8	100	100	3	2	0	0	0
627938609	1	10	10	3	2	0	0	0
4232437735	4	5	5	3	1	0	2	0
4229556178	2	50	50	2	0	0	0	0
1778470101	16	1	1	2	0	0	3	0
98512147	2	20	20	3	2	0	0	0
2288396005	2	100	100	3	2	0	0	0
3478806365	4	10	10	1	2	0	0	0
2253845728	64	50	50	2	0	0	0	0
2185834201	2	10	10	2	0	0	1	0
2901499394	2	10	10	2	1	0	0	0
