code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
19212822	1	20	20	1	0	0	0	0
1748521246	2	20	20	0	1	0	0	0
2057960409	2	10	10	0	1	0	0	0
2601943712	1	10	10	2	0	0	0	0
3239060750	2	5	5	2	0	0	1	1
97493953	2	10	10	0	1	0	0	0
4181883357	2	20	20	1	0	0	0	0
3669759438	1	10	10	1	2	0	0	0
403933375	1	20	20	1	0	0	1	0
3204087217	1	5	5	0	1	0	3	0
2895618274	4	10	10	1	0	0	0	0
486822143	1	2	2	2	0	0	2	0
384059444	2	100	100	2	0	0	0	0
3249815655	1	50	50	0	1	0	0	0
1212033618	2	20	20	0	1	0	0	1
2989823451	2	100	100	2	1	0	0	0
1534496746	4	20	20	0	2	0	1	0
2973175722	1	10	10	1	2	0	0	0
1049476386	1	20	20	1	0	0	0	0
3932060745	2	20	20	0	1	0	0	0
980147236	1	20	20	1	0	0	0	0
1337815170	2	10	10	2	1	0	0	0
2941148876	2	20	20	0	2	0	0	0
2646545043	1	100	100	1	0	0	0	0
3463084906	16	20	20	2	1	0	0	0
3349292889	1	100	100	1	0	0	0	0
1308562330	2	10	10	0	2	0	2	0
1560506431	2	10	10	1	2	0	1	0
1037960032	1	50	50	0	1	0	0	0
3150459655	2	10	10	1	0	0	0	0
688082590	2	5	5	1	2	0	2	0
1219319575	1	10	10	1	0	0	0	0
2220495878	2	1	1	1	2	0	3	0
1922189683	2	100	100	0	2	0	0	0
2487848269	2	5	5	2	1	0	0	0
4139224097	1	20	20	2	0	0	2	0
914287462	4	20	20	2	1	0	0	0
2094155171	4	100	100	0	2	0	0	1
3098203015	2	20	20	1	0	0	0	0
1699078491	2	100	100	2	0	0	1	0
1717521852	1	100	100	0	1	0	0	0
2413044829	2	10	10	2	1	0	0	0
1686226288	1	100	100	2	0	0	0	0
2005280200	1	20	20	1	0	0	0	0
1879161100	1	20	20	0	2	0	0	0
2776032856	2	20	20	1	2	0	0	0
2536099404	1	2	2	0	2	0	3	0
1682305107	2	10	10	1	2	0	1	0
2379926135	1	2	2	2	0	0	0	0
1507561489	2	10	10	2	1	0	0	0
3747469552	4	20	20	1	2	0	2	0
1860022435	2	10	10	0	2	0	3	0
1156059866	1	10	10	1	2	0	0	0
1892723451	2	10	10	1	2	0	1	0
3399784416	1	100	100	2	0	0	0	0
2181562208	1	1	1	0	1	0	2	0
156611479	2	100	100	1	0	0	0	0
1424374730	1	5	5	2	0	0	0	0
2244854234	1	100	100	0	2	0	0	0
764991655	4	100	100	0	2	0	0	0
532856503	2	10	10	1	2	0	0	0
