code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1516009929	8	10	10	2	1	0	0	0
772902440	8	20	20	4	3	0	0	0
2722813847	16	10	10	2	5	0	0	0
2527256437	8	20	20	6	3	0	0	0
659613077	16	10	10	4	5	0	1	0
568011908	8	10	10	6	7	0	0	0
255170852	32	20	20	7	4	0	2	0
179285212	16	20	20	7	0	0	0	0
3995990051	8	100	100	3	6	0	0	0
1944201797	16	20	20	5	7	0	0	0
1848931258	32	10	10	6	3	0	0	0
1884122769	16	10	10	0	2	0	2	0
2722310696	16	20	20	3	4	0	0	0
2902544406	8	10	10	5	2	0	0	0
2969489637	32	20	20	1	5	0	0	0
3609884526	16	10	10	1	5	0	2	0
1764810995	16	5	5	2	1	0	2	0
1465494789	16	100	100	0	6	0	0	0
1634251793	8	10	10	5	6	0	3	0
1638769332	32	50	50	3	0	0	1	0
2759642254	16	20	20	6	4	0	0	0
2980881869	8	10	10	1	2	0	0	0
3819566814	16	5	5	0	1	0	0	0
2521803702	16	20	20	1	3	0	0	0
4136293125	16	1000	1000	4	7	0	2	0
2163613415	16	20	20	3	0	0	0	0
1927580369	32	10	10	1	5	0	0	0
1321813205	16	20	20	2	1	0	0	0
3903332140	8	100	100	6	1	0	0	0
1968704112	8	20	20	3	1	0	0	0
918895042	8	20	20	7	1	0	0	0
2267003175	16	1000	1000	5	0	0	0	0
2780834218	128	100	100	6	3	0	0	0
4202267169	16	2	2	0	1	0	0	0
2509694478	16	100	100	6	2	0	0	0
3733247276	8	10	10	0	1	0	0	0
223565032	8	100	100	0	2	0	0	0
750167319	32	100	100	3	5	0	0	0
3077765235	8	100	100	1	2	0	0	0
3700340454	16	20	20	6	3	0	1	0
1320975227	8	1	1	2	1	0	0	0
160758515	16	10	10	4	3	0	0	0
4181667595	16	20	20	1	0	0	0	0
503582901	8	2	2	2	0	0	0	0
1920201414	8	100	100	6	5	0	3	0
3317547122	16	1	1	1	0	0	1	0
1699889934	16	10	10	5	7	0	0	0
543635448	16	10	10	2	4	0	1	0
1710800037	16	10	10	5	2	0	0	0
2623266046	8	100	100	4	6	0	0	0
218920580	16	100	100	2	4	0	0	0
1023274598	8	100	100	5	1	0	0	0
2815794035	8	10	10	0	3	0	3	0
2397558492	32	10	10	6	4	0	0	0
2501034631	16	20	20	3	7	0	0	0
3140360566	32	50	50	6	7	0	0	0
4045532451	8	10	10	3	7	0	0	0
1558344909	16	10	10	2	3	0	0	0
4093506698	16	10	10	1	2	0	0	0
3095168215	8	2	2	1	2	0	0	0
2215180268	8	10	10	7	0	0	1	0
4287417184	8	100	100	6	2	0	0	0
102766322	16	1000	1000	0	2	0	0	0
3750846595	16	1	1	1	0	0	0	0
3957771091	8	20	20	6	3	0	0	0
3965978988	16	5	5	0	2	0	0	0
3515141012	16	20	20	4	0	0	0	0
3874037866	8	100	100	1	5	0	2	0
1377311149	16	100	100	6	3	0	0	0
4276737666	8	10	10	7	1	0	0	0
3247321630	16	20	20	3	4	0	0	0
975465401	32	10	10	2	5	0	0	0
1146127763	16	1000	1000	6	0	0	2	0
274936825	8	20	20	0	2	0	0	0
591863333	16	20	20	7	2	0	0	0
1040898345	16	100	100	4	3	0	2	0
3056495893	16	20	20	0	5	0	1	0
756871606	32	20	20	5	6	0	0	0
740010757	8	20	20	5	0	0	0	0
1524383720	16	10	10	0	5	0	1	0
2799210958	32	20	20	3	2	0	0	0
1719742199	16	100	100	7	3	0	0	0
3622504897	8	10	10	4	0	0	0	0
526382515	8	5	5	0	1	0	0	0
4220172197	8	100	100	6	3	0	0	0
172499951	16	20	20	0	1	0	2	0
4242909217	8	20	20	3	0	0	1	0
613475485	8	10	10	3	4	0	2	0
2462941864	128	10	10	6	4	0	0	0
2783559550	16	20	20	4	5	0	0	0
3212666399	16	20	20	5	6	0	1	0
2254387654	32	100	100	6	1	0	0	0
1143254249	8	10	10	1	6	0	0	0
2453505760	16	20	20	4	7	0	0	0
3716141677	16	1	1	0	2	0	0	0
1877392625	16	100	100	7	5	0	0	0
3310187795	8	20	20	7	4	0	0	0
4137182826	8	10	10	0	3	0	0	0
3825868727	16	10	10	6	3	0	0	0
2212977337	16	10	10	5	2	0	2	0
1036262160	16	10	10	6	3	0	0	0
2489930706	16	20	20	5	0	0	0	0
1596193200	8	2	2	0	2	0	0	0
2905821187	16	50	50	3	1	0	0	0
3060299345	16	100	100	3	6	0	1	0
3565970837	8	20	20	5	1	0	3	0
778416283	16	1	1	2	1	0	0	0
973556423	16	10	10	0	2	0	0	0
711847946	16	1000	1000	2	7	0	0	0
1244036032	8	20	20	1	0	0	0	0
275830321	16	100	100	6	5	0	0	0
2692122016	16	20	20	2	7	0	0	0
2067547882	16	10	10	2	4	0	2	0
3341148491	32	1000	1000	7	2	0	3	0
195149575	8	10	10	6	7	0	0	0
2962180017	8	20	20	3	4	0	0	0
3706051850	16	100	100	3	6	0	0	0
2246056963	8	10	10	3	0	0	1	0
3570096650	32	100	100	7	1	0	0	0
2262619127	32	10	10	7	5	0	0	0
423485111	8	2	2	1	2	0	0	0
4193518704	8	20	20	0	7	0	0	0
3384222422	16	10	10	2	7	0	0	0
2188440298	8	10	10	0	1	0	1	0
964945996	16	1	1	0	1	0	1	0
4088658880	32	10	10	5	0	0	2	0
571428001	16	20	20	2	5	0	0	0
1855845440	8	100	100	7	0	0	0	0
3376911773	16	10	10	4	3	0	0	0
3834949743	32	1000	1000	2	0	0	2	0
2729012180	8	100	100	0	3	0	0	0
3043302150	16	10	10	5	0	0	0	0
3142626042	16	10	10	5	0	0	3	0
1464046479	32	20	20	7	1	0	0	0
1360092323	16	50	50	6	4	0	1	0
4231496276	16	100	100	0	6	0	0	0
4008838721	32	1000	1000	7	6	0	0	0
1072097942	16	10	10	2	6	0	0	0
2982405941	8	20	20	6	1	0	0	0
4081438204	8	20	20	2	3	0	0	0
3828363815	16	100	100	5	0	0	0	0
1580487816	16	100	100	7	1	0	0	0
1729902562	16	100	100	6	1	0	0	0
1544690488	8	10	10	6	2	0	0	0
2472578168	8	5	5	1	2	0	2	0
3520404866	8	10	10	4	2	0	0	0
1286377616	16	20	20	0	2	0	0	0
1996545634	16	20	20	2	1	0	0	0
225825326	16	20	20	3	4	0	0	0
3709746852	8	20	20	3	1	0	0	0
1741244145	16	20	20	3	1	0	3	0
4045425382	8	20	20	1	6	0	0	0
744344610	8	20	20	3	4	0	0	0
1126899907	32	20	20	6	2	0	0	0
2783802206	16	100	100	3	6	0	0	0
476413381	8	10	10	6	5	0	0	0
1039774270	8	1000	1000	6	3	0	1	0
1427604135	16	10	10	2	7	0	2	0
3914799112	16	1	1	0	2	0	0	0
409308565	16	50	50	2	7	0	0	0
1286767622	16	100	100	1	0	0	0	0
520545909	8	20	20	5	6	0	0	0
1867500611	8	5	5	2	1	0	0	0
2451218867	8	100	100	6	7	0	1	0
2795364721	16	100	100	0	7	0	1	0
619154716	16	100	100	4	2	0	0	0
60345918	16	100	100	2	6	0	0	0
1119351353	128	2	2	2	1	0	0	0
709682696	32	20	20	3	0	0	1	0
1843633996	32	100	100	2	4	0	0	0
922091175	8	20	20	5	6	0	0	0
2657106621	16	10	10	1	6	0	0	0
2532116234	8	10	10	6	1	0	0	0
1976095461	8	10	10	4	3	0	0	0
2419196969	32	10	10	3	7	0	0	0
924342132	16	10	10	2	1	0	0	0
2032610674	16	5	5	2	1	0	2	0
1660570365	8	10	10	6	2	0	0	0
966227099	8	20	20	0	3	0	0	0
1720581959	32	1	1	2	0	0	0	0
696121651	16	2	2	1	0	0	0	0
1160614555	16	10	10	1	6	0	0	0
3674953086	8	20	20	4	3	0	0	0
3325003417	16	20	20	1	2	0	2	0
4233454098	16	10	10	7	0	0	0	0
813213316	16	10	10	1	2	0	0	0
3847331621	16	20	20	0	2	0	0	0
1301404236	16	10	10	6	5	0	0	0
1623673783	8	20	20	6	7	0	0	0
900024876	32	10	10	4	3	0	0	0
1590523654	16	100	100	4	1	0	3	0
2030697186	8	1000	1000	6	2	0	0	0
3490145482	8	100	100	1	5	0	2	0
