code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1516009929	8	10	10	2	1	0	0	0
772902440	8	20	20	4	3	0	0	0
2722813847	16	10	10	2	5	0	0	0
2527256437	8	20	20	6	3	0	0	0
659613077	16	10	10	4	5	0	1	0
568011908	8	10	10	6	7	0	0	0
255170852	32	20	20	7	4	0	2	0
179285212	16	20	20	7	0	0	0	0
3995990051	8	100	100	3	6	0	0	0
1944201797	16	20	20	5	7	0	0	0
1848931258	32	10	10	6	3	0	0	0
1884122769	16	10	10	0	2	0	2	0
2722310696	16	20	20	3	4	0	0	0
2902544406	8	10	10	5	2	0	0	0
2969489637	32	20	20	1	5	0	0	0
3609884526	16	10	10	1	5	0	2	0
1764810995	16	5	5	2	1	0	2	0
1465494789	16	100	100	0	6	0	0	0
1634251793	8	10	10	5	6	0	3	0
1638769332	32	50	50	3	0	0	1	0
2759642254	16	20	20	6	4	0	0	0
2980881869	8	10	10	1	2	0	0	0
3819566814	16	5	5	0	1	0	0	0
2521803702	16	20	20	1	3	0	0	0
4136293125	16	1000	1000	4	7	0	2	0
2163613415	16	20	20	3	0	0	0	0
1927580369	32	10	10	1	5	0	0	0
1321813205	16	20	20	2	1	0	0	0
3903332140	8	100	100	6	1	0	0	0
1968704112	8	20	20	3	1	0	0	0
918895042	8	20	20	7	1	0	0	0
2267003175	16	1000	1000	5	0	0	0	0
2780834218	128	100	100	6	3	0	0	0
4202267169	16	2	2	0	1	0	0	0
2509694478	16	100	100	6	2	0	0	0
3733247276	8	10	10	0	1	0	0	0
223565032	8	100	100	0	2	0	0	0
750167319	32	100	100	3	5	0	0	0
3077765235	8	100	100	1	2	0	0	0
3700340454	16	20	20	6	3	0	1	0
1320975227	8	1	1	2	1	0	0	0
160758515	16	10	10	4	3	0	0	0
4181667595	16	20	20	1	0	0	0	0
503582901	8	2	2	2	0	0	0	0
1920201414	8	100	100	6	5	0	3	0
3317547122	16	1	1	1	0	0	1	0
1699889934	16	10	10	5	7	0	0	0
543635448	16	10	10	2	4	0	1	0
1710800037	16	10	10	5	2	0	0	0
2623266046	8	100	100	4	6	0	0	0
218920580	16	100	100	2	4	0	0	0
1023274598	8	100	100	5	1	0	0	0
2815794035	8	10	10	0	3	0	3	0
2397558492	32	10	10	6	4	0	0	0
2501034631	16	20	20	3	7	0	0	0
3140360566	32	50	50	6	7	0	0	0
4045532451	8	10	10	3	7	0	0	0
1558344909	16	10	10	2	3	0	0	0
4093506698	16	10	10	1	2	0	0	0
3095168215	8	2	2	1	2	0	0	0
2215180268	8	10	10	7	0	0	1	0
4287417184	8	100	100	6	2	0	0	0
102766322	16	1000	1000	0	2	0	0	0
3750846595	16	1	1	1	0	0	0	0
3957771091	8	20	20	6	3	0	0	0
3965978988	16	5	5	0	2	0	0	0
3515141012	16	20	20	4	0	0	0	0
3874037866	8	100	100	1	5	0	2	0
1377311149	16	100	100	6	3	0	0	0
4276737666	8	10	10	7	1	0	0	0
3247321630	16	20	20	3	4	0	0	0
975465401	32	10	10	2	5	0	0	0
1146127763	16	1000	1000	6	0	0	2	0
274936825	8	20	20	0	2	0	0	0
591863333	16	20	20	7	2	0	0	0
1040898345	16	100	100	4	3	0	2	0
3056495893	16	20	20	0	5	0	1	0
756871606	32	20	20	5	6	0	0	0
740010757	8	20	20	5	0	0	0	0
1524383720	16	10	10	0	5	0	1	0
