code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
46432375	0	16	10	10	10	11	0	0	0
2593166639	0	16	10	10	1	7	0	0	0
541118567	0	8	10	10	1	2	0	1	0
1305486019	0	16	1	1	0	1	0	0	0
701906821	0	16	10	10	7	9	0	0	0
737515945	0	8	10	10	3	9	0	2	0
1960930289	0	16	100	100	4	9	0	2	0
2753510123	0	8	10	10	4	11	0	1	0
182986661	0	8	5	5	0	2	0	0	0
1504730844	0	16	10	10	10	2	0	0	0
1352864781	0	16	20	20	11	2	0	0	0
485405914	0	32	10	10	4	2	0	0	0
2482316759	0	16	2	2	1	2	0	0	0
2996009680	0	8	20	20	11	0	0	0	0
1936959164	0	32	100	100	10	5	0	3	0
1789132909	0	8	20	20	9	1	0	0	0
2620609079	0	16	5	5	2	1	0	2	0
1096828075	0	8	100	100	2	8	0	1	0
2215825962	0	8	2	2	1	0	0	0	0
408891770	0	32	10	10	1	6	0	0	0
1749410616	0	16	100	100	9	11	0	0	0
2855588326	0	16	20	20	5	2	0	1	0
2589597033	0	8	1	1	2	1	0	0	0
150360223	0	16	20	20	7	11	0	3	0
2312816216	0	32	20	20	0	11	0	0	0
3073759914	0	8	10	10	2	9	0	0	0
2018431808	0	16	10	10	2	6	0	0	0
3241779886	0	16	20	20	6	8	0	1	0
2109358143	0	16	100	100	2	7	0	0	0
951461545	0	16	100	100	2	3	0	0	0
1013425209	0	32	20	20	3	6	0	0	0
1216320543	0	32	20	20	7	10	0	0	0
469561073	0	8	10	10	4	7	0	1	0
1355811851	0	32	100	100	11	8	0	0	0
571752055	0	32	100	100	6	7	0	0	0
3402498478	0	16	20	20	8	9	0	0	0
4206828737	0	8	10	10	2	8	0	0	0
1544307112	0	8	10	10	4	11	0	0	0
4288375318	0	16	20	20	10	9	0	2	0
2293439459	0	32	100	100	11	5	0	0	0
4219810519	0	16	2	2	1	2	0	0	0
1831218319	0	16	20	20	9	3	0	0	0
2639336216	0	8	100	100	7	3	0	2	0
1019090797	0	16	10	10	10	7	0	2	0
3758320689	0	16	10	10	3	2	0	1	0
809097451	0	8	100	100	3	7	0	0	0
4244964474	0	16	20	20	11	10	0	0	0
959389610	0	8	20	20	1	2	0	0	0
291970056	0	8	10	10	1	0	0	0	0
2717970381	0	16	1000	1000	5	7	0	0	0
3268953051	0	8	20	20	2	1	0	0	0
719824452	0	8	10	10	5	10	0	0	0
3302256520	0	128	10	10	6	10	0	0	0
4218813486	0	32	50	50	4	6	0	0	0
3424533729	0	16	50	50	6	11	0	0	0
1754796649	0	8	20	20	11	4	0	0	0
2911221043	0	16	20	20	5	0	0	0	0
4132329898	0	16	10	10	8	2	0	2	0
2902876246	0	32	10	10	10	4	0	0	0
1890095162	0	16	1000	1000	9	0	0	0	0
2576170075	0	16	100	100	2	7	0	0	0
3312530097	0	8	10	10	7	1	0	0	0
95144313	0	16	100	100	8	10	0	0	0
4281920032	0	8	100	100	6	9	0	0	0
4059560434	0	16	1	1	1	0	0	0	0
315825635	0	8	20	20	6	8	0	0	0
1778926977	0	8	20	20	11	7	0	0	0
2629831521	0	8	100	100	1	6	0	0	0
498961616	0	16	10	10	6	11	0	0	0
1216652206	0	16	20	20	6	5	0	0	0
3563335321	0	16	20	20	10	1	0	3	0
2976061745	0	64	20	20	1	8	0	0	1
3923038391	0	16	20	20	3	1	0	1	0
3910801014	0	8	100	100	10	11	0	0	0
3956060308	0	16	10	10	11	5	0	0	0
71806319	0	16	20	20	0	10	0	3	0
211181548	0	8	10	10	7	6	0	0	0
509872803	0	16	20	20	4	6	0	0	0
1936809123	0	16	1000	1000	3	6	0	0	0
3022848806	0	8	1000	1000	2	11	0	2	0
