code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
3612409122	0	16	20	20	4	8	0	0	0
2186229109	0	8	20	20	4	0	0	0	0
79052346	0	16	10	10	11	4	0	0	0
471693136	0	16	10	10	1	6	0	1	0
1239519971	0	16	1000	1000	10	2	0	0	0
4221280963	0	8	100	100	10	8	0	0	0
862565368	0	16	20	20	7	8	0	2	0
1535672766	0	8	1000	1000	5	9	0	0	0
3865388293	0	16	10	10	1	10	0	0	0
1751267163	0	8	20	20	2	6	0	0	0
3094279857	0	16	10	10	8	3	0	0	0
1981849547	0	16	10	10	5	4	0	0	0
3049385566	0	16	10	10	0	1	0	1	0
3533508183	0	8	20	20	4	9	0	0	0
1551930333	0	64	10	10	1	9	0	1	0
4187133845	0	32	20	20	5	10	0	0	0
1429017416	0	8	20	20	5	8	0	0	0
3588546517	0	8	2	2	1	2	0	0	0
3040259254	0	16	1	1	1	2	0	0	0
193198914	0	32	10	10	2	8	0	0	0
1802745169	0	8	10	10	3	8	0	0	0
2700451814	0	16	20	20	8	6	0	0	0
415929516	0	16	100	100	11	3	0	0	0
440532298	0	128	5	5	2	0	0	0	0
3587076915	0	16	10	10	6	9	0	0	0
1390671513	0	16	10	10	8	0	0	0	0
918240064	0	8	20	20	3	2	0	2	0
966554615	0	8	10	10	2	6	0	0	0
2026961058	0	16	10	10	3	1	0	0	0
2912295772	0	8	20	20	3	10	0	0	0
3956716994	0	8	1	1	0	2	0	0	0
548068239	0	8	2	2	2	1	0	3	0
634917132	0	16	20	20	7	2	0	0	0
223053587	0	8	10	10	1	8	0	0	0
88148824	0	8	100	100	6	2	0	1	0
883007342	0	16	20	20	2	3	0	2	0
2946152173	0	8	20	20	10	11	0	0	0
1903908986	0	8	10	10	2	8	0	0	1
3594123488	0	16	1	1	0	1	0	0	0
2621709535	0	32	20	20	2	8	0	2	0
2142969145	0	16	20	20	9	6	0	0	0
2316948674	0	8	100	100	7	6	0	3	0
615270082	0	32	100	100	0	2	0	0	0
3690370214	0	16	100	100	10	3	0	0	0
2228801107	0	8	20	20	4	6	0	0	0
690380455	0	32	100	100	11	3	0	0	0
2156080607	0	8	100	100	6	1	0	2	0
643909554	0	16	1000	1000	0	4	0	1	0
1778959324	0	16	1000	1000	6	5	0	0	0
1557693410	0	16	100	100	9	8	0	1	0
2281024837	0	32	100	100	11	8	0	0	0
2767439954	0	8	100	100	7	1	0	0	0
1721304733	0	16	20	20	9	10	0	2	0
4281360360	0	16	2	2	2	0	0	0	0
4256228163	0	32	10	10	0	4	0	0	0
1266638023	0	16	10	10	2	6	0	0	0
3773544326	0	32	50	50	9	1	0	2	0
4151965449	0	16	20	20	10	11	0	0	0
679385240	0	8	20	20	8	0	0	1	0
2269215418	0	16	20	20	9	5	0	0	0
2307632998	0	16	100	100	10	7	0	0	0
3618879557	0	8	5	5	0	1	0	0	0
2790582694	0	8	20	20	7	0	0	2	0
2346657018	0	16	10	10	8	0	0	0	0
1707461624	0	16	10	10	11	10	0	0	0
240385561	0	16	10	10	1	7	0	0	0
335679237	0	16	100	100	0	3	0	0	0
1866116450	0	32	20	20	3	8	0	0	0
1952926941	0	8	100	100	0	4	0	1	0
2593423884	0	8	20	20	0	3	0	0	0
2197855214	0	8	10	10	9	5	0	0	0
1657125854	0	16	10	10	1	2	0	0	0
629386174	0	16	20	20	6	1	0	0	0
1956831723	0	32	10	10	10	1	0	0	0
1298496892	0	16	10	10	4	3	0	0	0
226287330	0	32	10	10	9	2	0	0	0
2606531809	0	16	20	20	3	9	0	0	0
842679203	0	8	100	100	7	0	0	3	0
3126083853	0	16	100	100	9	2	0	0	0
2451042807	0	16	50	50	8	4	0	3	0
