code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
1856017801	0	8	10	10	2	11	0	1	0
766774862	0	32	20	20	0	3	0	0	0
3350002302	0	8	10	10	3	10	0	0	0
3952691240	0	16	20	20	2	0	0	0	0
126204395	0	32	2	2	1	2	0	0	0
1042360081	0	16	10	10	2	3	0	2	0
3149450107	0	32	10	10	7	2	0	2	0
1301348038	0	32	1000	1000	7	0	0	0	0
2186063238	0	8	100	100	3	8	0	2	0
1707774039	0	16	20	20	3	5	0	0	0
809696296	0	8	10	10	9	11	0	0	0
234131992	0	32	50	50	8	4	0	0	0
1093942021	0	16	100	100	11	7	0	2	0
3355782635	0	64	20	20	2	11	0	0	0
2809341482	0	8	50	50	10	0	0	0	0
271368437	0	16	100	100	7	5	0	0	0
44103451	0	16	10	10	9	0	0	2	0
2826363670	0	32	20	20	11	0	0	0	0
4269578126	0	16	20	20	5	4	0	0	0
2672398204	0	16	10	10	7	11	0	1	0
3071587739	0	16	100	100	4	11	0	0	0
3905993865	0	16	100	100	8	4	0	1	0
714222453	0	8	10	10	1	7	0	0	0
1621383904	0	16	1000	1000	9	4	0	2	0
1647471909	0	16	5	5	1	0	0	0	0
935774590	0	8	20	20	3	6	0	1	0
354800578	0	8	20	20	7	10	0	0	0
982093826	0	16	10	10	7	1	0	0	0
4009824235	0	32	1000	1000	4	8	0	0	0
3917829962	0	16	20	20	4	6	0	0	0
3796188109	0	8	10	10	11	7	0	0	0
1153482463	0	16	20	20	11	8	0	3	0
552817389	0	8	100	100	3	9	0	0	0
2752926346	0	8	20	20	5	11	0	0	0
4000187607	0	16	10	10	8	11	0	0	0
2043517697	0	8	10	10	6	1	0	2	0
4088366628	0	8	10	10	1	2	0	2	0
322193131	0	16	20	20	3	9	0	1	0
1245671198	0	16	10	10	5	3	0	3	0
443177251	0	16	20	20	9	0	0	0	0
3248324742	0	16	100	100	7	1	0	0	0
2928939714	0	8	10	10	11	2	0	0	0
2724752768	0	16	100	100	7	1	0	1	0
1444397292	0	16	5	5	2	0	0	0	0
700318030	0	8	100	100	9	2	0	0	0
4280304380	0	8	20	20	9	1	0	0	0
48906647	0	8	1	1	1	2	0	0	0
2224476421	0	8	1	1	2	0	0	0	0
1133405846	0	16	20	20	3	11	0	0	0
1512109533	0	8	2	2	1	0	0	0	0
4035995204	0	16	1000	1000	1	10	0	0	0
1649814669	0	32	20	20	1	9	0	3	0
3424725289	0	16	10	10	5	11	0	0	0
1472233979	0	8	10	10	10	9	0	0	0
1697189550	0	16	10	10	0	3	0	0	0
624776031	0	16	100	100	4	1	0	0	0
1533542180	0	16	20	20	4	5	0	0	0
1959431693	0	16	1	1	0	1	0	1	0
3507118159	0	16	10	10	2	10	0	0	0
198708317	0	16	20	20	1	3	0	0	0
434229449	0	32	10	10	2	11	0	0	0
3503400424	0	16	20	20	5	6	0	0	0
1505871579	0	32	20	20	8	6	0	0	0
2940329035	0	16	100	100	0	8	0	0	0
3098933429	0	8	100	100	2	0	0	1	0
1917294988	0	8	10	10	4	9	0	0	0
308444668	0	8	20	20	5	1	0	0	0
271286154	0	16	10	10	9	5	0	3	0
2863807248	0	8	20	20	10	8	0	0	0
4099381430	0	16	100	100	5	8	0	0	1
3943441555	0	128	10	10	8	10	0	0	0
1199746254	0	16	20	20	0	5	0	0	0
3900719204	0	8	20	20	11	0	0	0	0
1348674956	0	16	100	100	0	3	0	0	0
639142431	0	8	100	100	2	5	0	0	0
1738522287	0	8	100	100	1	6	0	0	0
818102913	0	16	10	10	8	10	0	0	0
2096188764	0	32	10	10	11	1	0	0	0
1608158784	0	8	20	20	8	4	0	0	0
3485078885	0	16	2	2	1	2	0	0	0
