code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2451852054	0	32	10	10	7	11	0	2	0
2298029776	0	8	100	100	8	9	0	0	0
2990726629	0	32	20	20	8	10	0	0	0
3946868103	0	32	10	10	6	1	0	0	0
1879673265	0	16	10	10	9	10	0	2	0
3845168266	0	32	2	2	0	1	0	0	0
3136249733	0	32	20	20	10	6	0	0	0
3128649934	0	16	10	10	3	7	0	0	0
430453930	0	16	1	1	2	1	0	0	0
3673681399	0	16	10	10	9	3	0	0	0
3835469845	0	16	10	10	4	1	0	0	0
1768677709	0	32	20	20	3	6	0	0	0
1640998162	0	16	20	20	8	10	0	0	0
138506901	0	8	100	100	8	6	0	1	0
4197252307	0	16	100	100	0	3	0	2	0
1660281465	0	32	10	10	2	7	0	0	0
1469327296	0	16	20	20	5	10	0	0	0
2805166637	0	8	100	100	6	0	0	1	0
467606896	0	16	10	10	10	9	0	0	0
3044290925	0	8	20	20	10	3	0	0	0
2203129561	0	16	10	10	11	4	0	2	0
576246013	0	16	20	20	6	9	0	0	0
2678663019	0	16	10	10	0	6	0	1	0
3741473179	0	32	10	10	6	1	0	1	0
3036294559	0	16	20	20	7	11	0	0	0
1712775750	0	8	1	1	1	2	0	1	0
24395582	0	16	20	20	10	1	0	0	0
3469725195	0	128	20	20	1	10	0	1	0
2974989642	0	32	10	10	3	1	0	0	0
644325300	0	8	100	100	2	8	0	0	0
425337394	0	16	20	20	1	4	0	1	0
168825330	0	16	10	10	11	5	0	0	0
3572534905	0	8	100	100	5	9	0	1	0
964632122	0	8	100	100	0	6	0	0	0
1151528960	0	32	10	10	8	7	0	3	0
82448598	0	16	100	100	4	10	0	0	0
1414418656	0	8	10	10	10	5	0	0	0
3059164145	0	32	10	10	7	10	0	2	0
2285964265	0	16	20	20	5	7	0	0	0
2982592710	0	16	100	100	4	0	0	3	0
931707501	0	16	10	10	3	11	0	0	0
1890301662	0	8	100	100	0	2	0	0	0
2552856594	0	16	10	10	3	10	0	0	0
3336207417	0	16	10	10	1	11	0	0	0
970357314	0	16	100	100	3	5	0	0	0
113267784	0	8	20	20	0	7	0	0	0
