code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
215867564	0	8	10	10	7	6	0	0	0
3067570208	0	16	1000	1000	10	11	0	0	0
1868187038	0	16	20	20	7	5	0	0	0
3854183788	0	16	20	20	9	1	0	1	0
2160638256	0	16	100	100	7	8	0	0	0
2533884806	0	16	20	20	8	3	0	1	0
4007158488	0	8	20	20	11	5	0	0	0
199312549	0	16	10	10	1	7	0	3	0
3016221406	0	8	50	50	4	0	0	0	0
3559419865	0	32	20	20	1	4	0	0	0
1853524011	0	16	2	2	1	2	0	0	0
856958068	0	512	10	10	8	1	0	0	0
1307412706	0	16	1000	1000	9	6	0	0	0
776151935	0	16	20	20	6	3	0	3	0
1376584794	0	8	10	10	4	3	0	0	0
3790631146	0	16	20	20	2	1	0	0	0
1878411240	0	16	10	10	9	5	0	0	0
1896260790	0	8	100	100	9	0	0	0	0
3209641080	0	8	100	100	4	7	0	0	0
4035705715	0	8	20	20	10	5	0	1	0
3581587066	0	16	10	10	5	10	0	0	0
3280816281	0	16	20	20	4	5	0	1	0
3603570799	0	16	20	20	6	3	0	0	0
3295013566	0	8	20	20	1	0	0	0	0
44787032	0	32	10	10	5	10	0	1	0
1176489997	0	32	10	10	9	8	0	0	0
3610962925	0	16	10	10	8	7	0	0	0
2853651497	0	16	20	20	1	6	0	0	0
2192567253	0	16	100	100	11	4	0	0	0
134865380	0	16	20	20	3	9	0	2	0
42664416	0	16	20	20	8	0	0	0	0
1785036248	0	16	10	10	11	3	0	0	0
3792980803	0	32	100	100	7	9	0	0	0
3361466729	0	8	20	20	2	11	0	1	0
2904273962	0	8	10	10	4	5	0	2	0
1408379202	0	16	100	100	5	1	0	0	0
810426952	0	8	10	10	0	1	0	0	0
2537986217	0	32	5	5	1	0	0	3	0
2975562800	0	16	10	10	3	5	0	0	0
2429450303	0	8	10	10	10	9	0	0	0
2830677335	0	16	10	10	7	0	0	0	0
2203585243	0	8	10	10	7	2	0	0	0
2081353840	0	32	10	10	6	9	0	0	0
2144772807	0	16	100	100	0	7	0	2	0
2027408878	0	16	20	20	2	9	0	1	0
713502777	0	8	2	2	1	0	0	1	0
1094615848	0	8	20	20	1	2	0	0	0
3439058217	0	8	100	100	2	7	0	0	0
971406675	0	32	10	10	11	0	0	0	0
1565190057	0	8	20	20	9	0	0	0	0
1404318202	0	8	10	10	2	7	0	0	0
2437124000	0	32	100	100	7	5	0	0	0
107255148	0	8	100	100	6	7	0	0	0
1514185813	0	8	1	1	2	0	0	0	0
973778033	0	8	20	20	5	7	0	0	0
4165539577	0	32	20	20	7	8	0	0	0
4083421168	0	8	10	10	5	11	0	1	0
3114870891	0	16	20	20	11	9	0	0	0
688048664	0	8	1000	1000	9	4	0	0	0
1578579920	0	16	10	10	6	3	0	3	0
2030273812	0	8	50	50	3	6	0	0	0
931381394	0	16	10	10	0	1	0	0	0
2443495816	0	8	10	10	4	1	0	2	0
1669043802	0	64	20	20	11	5	0	2	0
3968162457	0	8	1000	1000	9	0	0	0	0
596310136	0	8	1	1	2	0	0	0	0
417907173	0	8	5	5	2	0	0	3	0
2977870366	0	16	10	10	3	0	0	0	0
755275070	0	8	10	10	5	10	0	0	0
1321324230	0	8	1	1	0	2	0	2	0
3475955752	0	16	100	100	9	2	0	0	0
2638224288	0	8	2	2	1	2	0	0	0
2824972192	0	8	10	10	2	6	0	0	0
113104199	0	16	100	100	10	8	0	0	0
3539937647	0	16	5	5	2	1	0	0	0
2593174446	0	128	20	20	5	10	0	0	0
2889344062	0	16	2	2	1	2	0	0	0
1887619193	0	16	10	10	8	7	0	0	0
2675564053	0	16	10	10	6	4	0	0	0
1039783579	0	16	10	10	7	5	0	0	0
1107486065	0	32	100	100	6	8	0	0	0
3285538863	0	16	10	10	7	9	0	0	0
3643972215	0	8	20	20	1	10	0	0	0
814541924	0	8	1	1	1	2	0	0	0
12852334	0	32	10	10	3	9	0	0	0
2122262811	0	8	100	100	2	3	0	0	0
3801835142	0	8	50	50	6	1	0	0	0
903354407	0	16	5	5	2	1	0	2	0
902702018	0	8	100	100	5	10	0	2	0
3616162982	0	16	50	50	11	9	0	0	0
161141309	0	8	10	10	1	3	0	0	0
1638367266	0	16	100	100	4	0	0	0	0
483851146	0	8	20	20	9	4	0	3	0
2868802042	0	16	20	20	3	9	0	1	0
2909678566	0	16	10	10	11	2	0	0	0
3903823829	0	16	20	20	11	7	0	0	0
2068722590	0	16	10	10	11	8	0	0	0
2049945302	0	32	20	20	4	9	0	0	0
1296668195	0	8	20	20	3	7	0	0	0
2283699163	0	16	100	100	5	9	0	0	0
340692742	0	16	20	20	10	1	0	0	0
