code	comm_id	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
2886379943	0	16	20	20	10	2	0	0	0
2117330224	0	16	5	5	0	2	0	3	0
489741767	0	16	20	20	4	5	0	1	0
4152693786	0	16	10	10	3	10	0	0	0
2605102376	0	16	20	20	4	1	0	0	0
223025926	0	16	20	20	1	8	0	0	0
4189162754	0	8	10	10	4	9	0	1	0
2611528218	0	8	10	10	0	9	0	0	0
1560141962	0	16	100	100	7	6	0	0	0
3917792245	0	8	50	50	1	0	0	0	0
2163467304	0	8	20	20	6	5	0	0	0
4124369328	0	16	20	20	1	10	0	0	0
1687238639	0	16	100	100	2	0	0	0	0
2687015583	0	16	100	100	9	5	0	3	0
3114279373	0	32	20	20	0	7	0	0	0
751229687	0	8	20	20	6	8	0	0	0
2851899708	0	16	20	20	2	9	0	0	0
1038313812	0	16	10	10	1	9	0	0	0
2379914718	0	8	100	100	4	8	0	1	0
4078912194	0	16	100	100	9	10	0	0	0
1773704943	0	8	10	10	7	2	0	0	0
2626426926	0	8	100	100	11	9	0	0	0
3299969415	0	32	100	100	9	0	0	0	0
1535872738	0	512	10	10	3	7	0	2	0
1497458885	0	8	100	100	2	6	0	0	0
1154166500	0	8	20	20	7	9	0	0	0
2088121423	0	8	2	2	2	1	0	2	0
3878638007	0	16	20	20	6	11	0	0	0
1484851996	0	8	10	10	5	4	0	0	0
1082367409	0	8	1000	1000	11	7	0	0	0
1116641566	0	8	1	1	2	0	0	0	0
3506102607	0	128	20	20	6	0	0	0	0
1646313341	0	16	20	20	4	7	0	0	0
1489029148	0	8	20	20	10	6	0	0	0
4268342078	0	16	10	10	10	0	0	0	0
3323957144	0	16	10	10	9	5	0	0	0
3483886089	0	16	10	10	2	4	0	0	0
2905368805	0	16	1	1	0	1	0	0	0
1705734500	0	8	10	10	1	6	0	0	0
1361794363	0	8	100	100	4	5	0	0	0
3558370274	0	8	20	20	9	10	0	0	0
3496944439	0	16	10	10	3	1	0	2	0
1752719342	0	8	20	20	5	9	0	2	0
1202383811	0	16	10	10	1	8	0	0	0
1271429417	0	32	2	2	2	0	0	0	0
3824677676	0	16	2	2	2	0	0	0	0
3703065495	0	16	20	20	11	2	0	0	0
3264701933	0	16	20	20	1	7	0	1	0
4192898900	0	16	100	100	9	6	0	0	0
2808634602	0	8	20	20	1	10	0	2	0
3500613727	0	128	100	100	3	9	0	0	0
740712278	0	32	100	100	3	7	0	0	0
2672860536	0	16	1000	1000	10	7	0	1	0
4174771770	0	16	20	20	6	4	0	3	0
2640431755	0	8	100	100	2	11	0	0	0
3566588001	0	8	10	10	11	10	0	0	0
3761570112	0	16	100	100	1	10	0	0	0
3745721448	0	16	10	10	3	5	0	2	0
30657256	0	16	10	10	4	11	0	0	0
3227914171	0	16	100	100	10	0	0	0	0
375092962	0	16	10	10	8	1	0	0	0
326528839	0	16	10	10	2	6	0	0	0
411638955	0	32	10	10	5	9	0	0	0
1177362701	0	8	20	20	1	5	0	0	0
2678822802	0	32	20	20	5	10	0	0	0
1799032902	0	16	100	100	6	1	0	0	1
4258160488	0	16	20	20	5	8	0	0	0
1785021405	0	16	10	10	2	10	0	0	0
3729177048	0	16	1000	1000	11	5	0	0	0
3955554645	0	16	10	10	7	3	0	0	0
3207696183	0	16	20	20	8	5	0	0	0
3900540241	0	16	50	50	10	6	0	0	0
1037006704	0	16	2	2	1	0	0	0	0
3674807563	0	16	100	100	10	4	0	0	0
1753836608	0	8	5	5	0	1	0	2	0
2594784589	0	16	10	10	9	8	0	0	0
3364351154	0	8	20	20	11	0	0	0	0
1280699367	0	32	1000	1000	2	1	0	0	0
3857340118	0	256	20	20	4	2	0	0	0
1447658313	0	32	1	1	0	1	0	1	0
3292731695	0	16	10	10	10	8	0	0	0
2921309247	0	8	1000	1000	4	1	0	0	0
3684271909	0	16	5	5	2	1	0	0	0
40725425	0	16	10	10	3	9	0	3	0
1650093295	0	8	20	20	11	7	0	3	0
4187045188	0	8	10	10	1	10	0	1	0
401250331	0	32	10	10	0	2	0	0	0
2452124094	0	64	10	10	5	8	0	0	0
132342882	0	16	100	100	10	2	0	1	0
2425496717	0	16	100	100	1	3	0	1	0
970560319	0	8	20	20	1	7	0	2	0
1146627767	0	8	20	20	2	8	0	0	0
1253415672	0	16	20	20	8	3	0	3	0
3719422829	0	16	100	100	10	6	0	0	0
1085756767	0	16	100	100	3	7	0	0	0
1101655043	0	16	50	50	8	4	0	0	0
1925489988	0	16	20	20	5	6	0	0	0
3116760901	0	16	20	20	11	1	0	0	0
4094422502	0	16	10	10	0	9	0	0	0
1890514535	0	16	20	20	1	11	0	0	0
2346204487	0	32	100	100	5	2	0	0	0
2833169780	0	16	10	10	9	1	0	2	0
4019732005	0	8	100	100	11	2	0	0	0
3906939619	0	8	2	2	0	1	0	0	0
2449483499	0	32	10	10	0	11	0	0	0
1052659504	0	32	50	50	7	4	0	0	0
2357106572	0	16	10	10	6	7	0	0	0
2755587486	0	32	1000	1000	3	11	0	1	0
2110324877	0	16	100	100	5	3	0	0	0
2742626310	0	32	20	20	6	0	0	0	0
2974941184	0	8	100	100	3	5	0	0	0
2833138310	0	8	10	10	1	4	0	0	0
3567151417	0	16	10	10	2	11	0	1	0
1830490148	0	16	20	20	1	3	0	0	0
1379894142	0	16	20	20	1	2	0	1	0
513632663	0	8	10	10	8	7	0	0	0
2886387246	0	32	20	20	10	6	0	2	0
3469405722	0	16	5	5	2	0	0	0	0
3521700858	0	16	10	10	8	7	0	0	0
4023449224	0	16	10	10	3	5	0	0	0
1251125815	0	16	5	5	0	2	0	0	0
3455986968	0	8	10	10	8	3	0	0	0
3882623760	0	8	1	1	2	1	0	2	0
3573426897	0	32	10	10	0	8	0	0	0
1525996402	0	8	10	10	1	5	0	1	0
4207838815	0	32	20	20	7	11	0	0	0
2869270160	0	8	100	100	10	8	0	0	0
130309668	0	8	20	20	10	9	0	0	0
2931403410	0	8	100	100	6	11	0	0	0
322043795	0	32	10	10	7	5	0	3	0
2447293778	0	8	10	10	7	3	0	0	0
3183780807	0	8	10	10	11	7	0	1	0
3557570652	0	8	100	100	6	1	0	0	0
2798952546	0	16	10	10	7	6	0	0	0
858018261	0	8	1000	1000	9	7	0	0	0
361916826	0	16	20	20	10	8	0	0	0
1973211840	0	8	100	100	2	4	0	0	0
24888789	0	32	10	10	10	7	0	0	0
2222489002	0	8	10	10	0	3	0	0	0
362007247	0	8	10	10	10	9	0	2	0
1661097403	0	8	10	10	3	11	0	1	0
568201121	0	16	1	1	2	0	0	0	0
984029267	0	16	20	20	1	5	0	0	0
1198676195	0	8	1	1	2	0	0	2	0
554614843	0	8	20	20	2	9	0	2	0
2525585069	0	16	100	100	2	6	0	0	0
881554223	0	16	20	20	11	2	0	0	0
1174917426	0	8	20	20	3	8	0	0	0
1573607523	0	16	20	20	6	8	0	0	0
2566490665	0	8	20	20	2	7	0	2	0
