[scheme_summary]
dataset	config	scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	0.591139	0.591139	51	1
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	always_on_tmr	0.577683	0.577683	51	1
E5S200_5ecu_200signals_002	E5S200_5ecu_200signals	on_demand_tmr	0.46698	0.46698	50	1
E5S200_5ecu_200signals_002	E5S200_5ecu_200signals	always_on_tmr	0.457684	0.457684	50	1
E5S200_5ecu_200signals_003	E5S200_5ecu_200signals	on_demand_tmr	0.538136	0.538136	50	1
E5S200_5ecu_200signals_003	E5S200_5ecu_200signals	always_on_tmr	0.537052	0.537052	50	1
E5S200_5ecu_200signals_004	E5S200_5ecu_200signals	on_demand_tmr	0.422672	0.422672	50	1
E5S200_5ecu_200signals_004	E5S200_5ecu_200signals	always_on_tmr	0.421532	0.421532	50	1
E5S200_5ecu_200signals_005	E5S200_5ecu_200signals	on_demand_tmr	0.440792	0.440792	50	1
E5S200_5ecu_200signals_005	E5S200_5ecu_200signals	always_on_tmr	0.443552	0.443552	50	1
E5S200_5ecu_200signals_006	E5S200_5ecu_200signals	on_demand_tmr	0.534029	0.534029	50	1
E5S200_5ecu_200signals_006	E5S200_5ecu_200signals	always_on_tmr	0.533909	0.533909	50	1
E5S200_5ecu_200signals_007	E5S200_5ecu_200signals	on_demand_tmr	0.4399	0.4399	50	1
E5S200_5ecu_200signals_007	E5S200_5ecu_200signals	always_on_tmr	0.44544	0.44544	50	1
E5S200_5ecu_200signals_008	E5S200_5ecu_200signals	on_demand_tmr	0.492584	0.492584	50	1
E5S200_5ecu_200signals_008	E5S200_5ecu_200signals	always_on_tmr	0.49308	0.49308	50	1
E5S200_5ecu_200signals_009	E5S200_5ecu_200signals	on_demand_tmr	0.495445	0.495445	50	1
E5S200_5ecu_200signals_009	E5S200_5ecu_200signals	always_on_tmr	0.498125	0.498125	50	1
E5S200_5ecu_200signals_010	E5S200_5ecu_200signals	on_demand_tmr	0.473341	0.473341	50	1
E5S200_5ecu_200signals_010	E5S200_5ecu_200signals	always_on_tmr	0.479777	0.479777	50	1

[cluster_summary]
dataset	config	scheme	code	route_count	p_function_fault	p_threshold

[cluster_wcrt_summary]
dataset	config	scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline

[route_summary]
dataset	config	scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	106914515	0	3	0	2	4	20	20	2	1	5.47056e-15	5.55556e-14	2.9882
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	116802572	0	3	0	1	0	1000	1000	2	1	3.79456e-15	2.77778e-12	7.0262
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	386919265	0	3	0	3	2	20	20	2	1	3.73056e-15	5.55556e-14	1.3212
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	1128801466	0	3	0	1	0	100	100	2	1	2.22976e-15	2.77778e-13	4.9062
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	1368232430	0	3	0	0	4	20	20	2	1	3.30176e-15	5.55556e-14	2.9186
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	1392608658	0	3	0	2	1	5	5	3	2	1.4169e-21	1.38889e-14	0.7938
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	2163156567	0	3	0	1	3	100	100	2	1	2.07936e-15	2.77778e-13	5.043
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	2694318503	0	3	0	2	0	100	100	2	1	1.98016e-15	2.77778e-13	6.689
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	4126238722	0	3	0	3	2	10	10	2	1	3.73056e-15	2.77778e-14	1.3212
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	4196065316	0	3	0	2	1	50	50	2	1	2.77556e-14	1.38889e-13	4.5254
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	125209472	0	2	0	2	1	1	1	2	1	3.17856e-15	2.77778e-14	0.218
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	210472811	0	2	0	4	3	20	20	2	1	2.26576e-15	5.55556e-13	3.633
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	303804405	0	2	0	2	0	20	20	2	1	3.05536e-15	5.55556e-13	2.6366
E5S200_5ecu_200signals_001	E5S200_5ecu_200signals	on_demand_tmr	357936331	0	2	0	2	3	20	20	2	1	2.80896e-15	5.55556e-13	3.3078
