# algorithm2: 按需三模冗余 + 功能路内同源通信副本。
# 正常模式带宽只统计 comm_id=0/1 的功能路；故障模式带宽统计全量功能路与事件触发控制报文。
# 事件报文集合 F_evt={f_act,f_iso,f_hang}，统一取 1 byte 负载，MIT 取对应功能簇原始信号周期。

[scheme_summary]
scheme	normal_bandwidth_utilization	fault_bandwidth_utilization	total_added_signal_copies	schedulable
on_demand_tmr	0.39117	0.68223	0	0
always_on_tmr	0.456506	0.456506	0	0

[cluster_summary]
scheme	code	route_count	p_function_fault	p_threshold
on_demand_tmr	306844986	3	4.88498e-15	2.77778e-15
on_demand_tmr	499486155	3	4.88498e-15	1.38889e-14
on_demand_tmr	1121523650	3	4.77396e-15	5.55556e-15
on_demand_tmr	1187228442	3	4.996e-15	5.55556e-14
on_demand_tmr	2065369278	3	5.32907e-15	2.77778e-14
on_demand_tmr	2629410979	3	4.996e-15	2.77778e-14
always_on_tmr	306844986	3	4.88498e-15	2.77778e-15
always_on_tmr	499486155	3	4.77396e-15	1.38889e-14
always_on_tmr	1121523650	3	4.77396e-15	5.55556e-15
always_on_tmr	1187228442	3	5.44009e-15	5.55556e-14
always_on_tmr	2065369278	3	4.88498e-15	2.77778e-14
always_on_tmr	2629410979	3	5.44009e-15	2.77778e-14

[cluster_wcrt_summary]
scheme	code	period_ms	deadline_ms	normal_main_route_wcrt_ms	fault_main_route_wcrt_ms	tmr_all_route_wcrt_ms	activation_wcrt_ms	backup_route_wcrt_ms	compare_time_ms	backup_compute_time_ms	end_to_end_normal_wcrt_ms	end_to_end_fault_wcrt_ms	meets_deadline
on_demand_tmr	306844986	1	1	0.228	0.2776	0	0.3964	0.1964	1	1	1.228	2.8704	0
on_demand_tmr	499486155	5	5	0.4792	0.9544	0	0.6752	0.996	1	1	1.4792	4.6256	1
on_demand_tmr	1121523650	2	2	0.256	0.4656	0	0.5844	0.426	1	1	1.256	3.476	0
on_demand_tmr	1187228442	20	20	1.3548	2.7032	0	0.794	1.9408	1	1	2.3548	7.438	1
on_demand_tmr	2065369278	10	10	1.4736	2.822	0	0.7148	1.4772	1	1	2.4736	7.014	1
on_demand_tmr	2629410979	10	10	1.3548	2.7032	0	0.7544	1.9408	1	1	2.3548	7.3984	1
always_on_tmr	306844986	1	1	0	0	0.2616	0	0	1	0	1.2616	1.2616	0
always_on_tmr	499486155	5	5	0	0	0.602	0	0	1	0	1.602	1.602	1
always_on_tmr	1121523650	2	2	0	0	0.4044	0	0	1	0	1.4044	1.4044	1
always_on_tmr	1187228442	20	20	0	0	0.9428	0	0	1	0	1.9428	1.9428	1
always_on_tmr	2065369278	10	10	0	0	1.626	0	0	1	0	2.626	2.626	1
always_on_tmr	2629410979	10	10	0	0	0.9428	0	0	1	0	1.9428	1.9428	1

[route_summary]
scheme	code	comm_id	level	type	src_ecu	dst_ecu	period_ms	deadline_ms	signal_instance_count	added_signal_copies	p_comm_fault	p_threshold	max_wcrt_ms
on_demand_tmr	306844986	0	3	1	2	1	1	1	1	0	4.16e-08	2.77778e-15	0.238
on_demand_tmr	306844986	1	3	2	3	1	1	1	1	0	3.96e-08	2.77778e-15	0.2776
on_demand_tmr	306844986	2	3	2	4	1	1	1	1	0	3.96e-08	2.77778e-15	0.1964
on_demand_tmr	499486155	0	3	1	1	2	5	5	1	0	3.96e-08	1.38889e-14	0.9544
on_demand_tmr	499486155	1	3	2	0	2	5	5	1	0	3.96e-08	1.38889e-14	0.8732
on_demand_tmr	499486155	2	3	2	3	2	5	5	1	0	4.16e-08	1.38889e-14	0.996
on_demand_tmr	1121523650	0	3	1	1	2	2	2	1	0	3.96e-08	5.55556e-15	0.1568
on_demand_tmr	1121523650	1	3	2	3	2	2	2	1	0	3.96e-08	5.55556e-15	0.4656
on_demand_tmr	1121523650	2	3	2	4	2	2	2	1	0	3.96e-08	5.55556e-15	0.426
on_demand_tmr	1187228442	0	3	1	0	1	20	20	1	0	4.16e-08	5.55556e-14	1.816
on_demand_tmr	1187228442	1	3	2	3	1	20	20	1	0	4.16e-08	5.55556e-14	2.7032
on_demand_tmr	1187228442	2	3	2	4	1	20	20	1	0	3.96e-08	5.55556e-14	1.9408
on_demand_tmr	2065369278	0	3	1	3	4	10	10	1	0	4.36e-08	2.77778e-14	1.9844
on_demand_tmr	2065369278	1	3	2	0	4	10	10	1	0	3.96e-08	2.77778e-14	2.822
on_demand_tmr	2065369278	2	3	2	1	4	10	10	1	0	4.36e-08	2.77778e-14	1.4772
on_demand_tmr	2629410979	0	3	1	0	1	10	10	1	0	4.16e-08	2.77778e-14	1.816
on_demand_tmr	2629410979	1	3	2	3	1	10	10	1	0	4.16e-08	2.77778e-14	2.7032
on_demand_tmr	2629410979	2	3	2	4	1	10	10	1	0	3.96e-08	2.77778e-14	1.9408
on_demand_tmr	2895854312	0	3	0	3	4	20	20	1	0	4.36e-08	5.55556e-14	1.9844
on_demand_tmr	2973866102	0	3	0	1	3	100	100	1	0	3.96e-08	2.77778e-13	4.84
on_demand_tmr	3461838642	0	3	0	2	1	10	10	1	0	4.16e-08	2.77778e-14	1.5188
on_demand_tmr	4060695859	0	3	0	3	2	10	10	1	0	4.16e-08	2.77778e-14	0.996
on_demand_tmr	22547767	0	2	0	2	4	10	10	1	0	4.16e-08	2.77778e-13	1.9012
on_demand_tmr	92445322	0	2	0	3	0	100	100	1	0	4.16e-08	2.77778e-12	4.8004
on_demand_tmr	243370476	0	2	0	2	3	10	10	1	0	3.96e-08	2.77778e-13	1.606
on_demand_tmr	272179928	0	2	0	1	4	100	100	1	0	4.36e-08	2.77778e-12	3.9212
on_demand_tmr	411473319	0	2	0	4	3	20	20	1	0	4.16e-08	5.55556e-13	1.7744
on_demand_tmr	935363397	0	2	0	2	0	20	20	1	0	6.16e-08	5.55556e-13	3.4796
on_demand_tmr	1205924186	0	2	0	2	1	10	10	1	0	4.16e-08	2.77778e-13	1.5188
on_demand_tmr	1635666344	0	2	0	0	3	20	20	1	0	4.16e-08	5.55556e-13	1.6476
on_demand_tmr	2013571728	0	2	0	4	0	20	20	1	0	4.76e-08	5.55556e-13	1.5664
on_demand_tmr	2018671713	0	2	0	1	4	20	20	1	0	4.36e-08	5.55556e-13	1.4772
on_demand_tmr	2099909473	0	2	0	1	0	10	10	1	0	4.36e-08	2.77778e-13	1.8596
on_demand_tmr	2276830773	0	2	0	1	2	2	2	1	0	3.96e-08	5.55556e-14	0.1568
on_demand_tmr	2466978668	0	2	0	0	3	10	10	1	0	4.16e-08	2.77778e-13	1.6476
on_demand_tmr	2750248793	0	2	0	1	2	1	1	1	0	3.96e-08	2.77778e-14	0.1568
on_demand_tmr	3155787160	0	2	0	3	4	20	20	1	0	4.36e-08	5.55556e-13	1.9844
on_demand_tmr	3223231259	0	2	0	0	4	10	10	1	0	3.96e-08	2.77778e-13	2.822
on_demand_tmr	3525682587	0	2	0	0	3	20	20	1	0	4.16e-08	5.55556e-13	1.6476
on_demand_tmr	3783531955	0	2	0	1	2	10	10	1	0	3.96e-08	2.77778e-13	0.9544
on_demand_tmr	4074626631	0	2	0	2	1	2	2	1	0	4.16e-08	5.55556e-14	0.238
on_demand_tmr	4256509528	0	2	0	4	3	10	10	1	0	4.16e-08	2.77778e-13	1.7744
on_demand_tmr	79351398	0	1	0	4	2	100	100	1	0	3.96e-08	2.77778e-12	4.7192
on_demand_tmr	336678849	0	1	0	3	0	10	10	1	0	3.96e-08	2.77778e-13	2.7428
on_demand_tmr	551891766	0	1	0	3	0	100	100	1	0	4.16e-08	2.77778e-12	4.8004
on_demand_tmr	587633914	0	1	0	1	3	10	10	1	0	3.96e-08	2.77778e-13	2.7824
on_demand_tmr	1121027641	0	1	0	3	4	20	20	1	0	4.36e-08	5.55556e-13	1.9844
