code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
432887772	1	100	100	3	1	0	0	0
2703852784	2	10	10	3	4	0	0	0
4154728799	2	1000	1000	4	2	0	0	0
1811024809	1	2	2	1	2	0	0	0
3479724176	1	100	100	3	0	0	1	0
1439487075	1	2	2	2	0	0	0	0
3308738664	1	20	20	0	3	0	0	0
1887981443	1	10	10	3	4	0	0	0
3684287886	1	20	20	1	4	0	0	0
188642033	2	100	100	4	3	0	0	0
774265712	1	10	10	0	3	0	0	0
883771873	1	20	20	1	4	0	1	0
866032679	2	100	100	0	3	0	0	0
2044125498	2	10	10	4	1	0	3	0
516617995	2	100	100	2	3	0	2	0
220469636	2	10	10	3	1	0	0	0
2809156298	2	20	20	1	2	0	0	0
524922059	2	10	10	1	0	0	0	0
4053672046	16	20	20	1	2	0	0	0
3184898445	2	100	100	4	1	0	0	0
2738984531	2	1	1	0	1	0	3	0
726922568	2	20	20	2	3	0	0	0
1603910562	1	20	20	1	4	0	0	0
507176490	2	20	20	1	3	0	0	0
2129766039	1	100	100	1	3	0	0	0
2467793878	4	10	10	1	2	0	0	0
83235652	2	100	100	2	3	0	0	0
1699310353	8	10	10	2	3	0	0	0
701394056	2	10	10	4	2	0	0	0
1393100046	2	100	100	3	2	0	3	0
1460081433	1	100	100	4	1	0	0	0
3901120658	2	10	10	0	1	0	0	0
2450210347	1	10	10	0	4	0	0	0
190183286	1	1	1	1	2	0	0	0
1485210339	2	20	20	3	1	0	0	0
3759568637	2	2	2	2	1	0	0	0
2062359869	4	10	10	0	4	0	0	0
1576064811	1	5	5	1	0	0	0	0
1642167602	2	1000	1000	4	1	0	0	0
2988458372	2	100	100	1	0	0	0	0
3055271920	1	10	10	4	1	0	0	0
3601630670	2	100	100	0	1	0	0	0
1118693714	1	100	100	2	3	0	1	0
4032266681	1	10	10	0	1	0	0	0
2101948994	2	100	100	4	1	0	0	0
1823718894	2	10	10	1	4	0	0	0
929262500	2	10	10	0	2	0	2	0
727303282	2	10	10	0	2	0	0	0
3178228485	1	100	100	2	1	0	0	0
2799265873	2	10	10	2	0	0	0	0
4272876139	2	1000	1000	3	1	0	0	0
2324319578	2	10	10	3	1	0	0	0
2801197196	2	1000	1000	2	1	0	0	0
1096841414	2	50	50	1	2	0	0	0
2966516570	2	20	20	2	3	0	0	1
2366063894	1	100	100	1	3	0	0	0
2469456631	1	10	10	0	2	0	1	0
2832435900	1	20	20	1	2	0	0	0
1211571551	1	20	20	1	3	0	3	0
581529170	1	20	20	0	3	0	1	0
3358842482	2	1	1	1	2	0	0	0
1229325752	4	10	10	4	3	0	0	0
568455061	2	50	50	1	2	0	2	0
1015013184	4	20	20	0	4	0	0	0
272122304	4	20	20	1	3	0	0	0
997560653	64	10	10	0	1	0	0	0
2431938455	4	5	5	2	0	0	0	0
90190343	2	100	100	4	2	0	0	0
1648438941	2	20	20	1	4	0	0	0
