code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
897734607	1	10	10	3	1	0	0	0
1151330306	2	100	100	2	4	0	1	0
2494610686	4	10	10	1	0	0	2	1
4279705384	1	10	10	0	1	0	0	0
313553426	2	1000	1000	2	4	0	0	0
2941656166	2	2	2	1	0	0	0	0
3762153059	2	100	100	0	3	0	0	0
1544085302	1	100	100	1	3	0	0	0
2936607934	2	10	10	2	4	0	0	0
667755524	2	1	1	0	1	0	0	0
38194384	1	10	10	2	3	0	0	0
540151791	2	10	10	0	1	0	0	0
1168115071	1	1000	1000	1	3	0	1	0
3169883768	2	50	50	2	3	0	0	0
3294053855	2	10	10	2	1	0	0	0
1788758754	2	20	20	2	4	0	0	0
3796526660	1	100	100	0	3	0	0	0
1280602007	1	5	5	0	1	0	0	0
3902166779	1	10	10	0	4	0	0	0
1417711162	1	10	10	1	3	0	1	0
2191613460	1	20	20	4	1	0	1	0
3137509429	2	100	100	3	2	0	0	0
518767818	2	20	20	3	4	0	2	0
870328816	1	100	100	0	2	0	0	0
1701346164	1	10	10	2	0	0	0	0
1548214637	2	20	20	3	2	0	0	0
1738496421	2	20	20	0	1	0	0	0
3577866764	2	20	20	1	2	0	0	0
430133321	4	20	20	4	2	0	3	0
1245341774	1	20	20	1	3	0	0	0
1933135622	4	20	20	0	4	0	1	0
2067543677	2	20	20	1	2	0	0	0
813656770	1	1	1	1	2	0	0	0
1477514915	1	100	100	2	1	0	2	0
451231331	2	20	20	3	0	0	0	0
3357759908	2	1000	1000	3	1	0	0	0
1576704152	2	10	10	0	1	0	2	0
4050851156	4	10	10	3	4	0	2	0
645319366	2	20	20	2	4	0	0	0
1807810727	2	20	20	4	0	0	0	0
3540857894	1	20	20	1	3	0	1	0
2192665992	2	100	100	1	4	0	1	0
642749571	1	10	10	0	4	0	1	0
2176709051	1	100	100	3	4	0	0	0
3066819509	2	100	100	3	2	0	0	0
2501594597	2	10	10	2	0	0	0	0
2568566542	4	100	100	1	0	0	0	0
1874889405	2	100	100	3	4	0	0	0
92067130	2	10	10	0	2	0	0	0
1423074117	2	100	100	2	3	0	0	0
1163566576	2	20	20	1	0	0	0	0
3424515254	1	20	20	0	3	0	0	0
1349162124	4	10	10	0	1	0	0	0
1328082032	2	2	2	1	2	0	1	0
2099913086	16	10	10	2	0	0	2	0
781689890	1	1	1	2	1	0	0	0
3696926020	2	20	20	2	0	0	0	0
3600918472	2	100	100	2	1	0	0	0
2477856537	32	2	2	0	1	0	0	0
1798661434	2	10	10	1	0	0	0	0
2766243226	1	100	100	4	0	0	3	0
4281299024	1	100	100	3	2	0	0	0
1544107160	2	20	20	2	4	0	0	0
552260085	4	20	20	3	0	0	0	0
1944680278	1	10	10	2	3	0	0	0
1141559371	2	20	20	2	1	0	0	0
2853740536	2	10	10	4	1	0	0	0
4062103427	1	1000	1000	3	1	0	0	0
2602818768	1	20	20	4	3	0	1	0
2833762432	1	100	100	2	3	0	0	0
3650232753	2	20	20	2	4	0	0	0
4190102930	1	10	10	3	1	0	0	0
690127095	4	1000	1000	1	3	0	0	0
1608498118	1	20	20	0	4	0	2	0
719285406	2	10	10	2	0	0	0	0
2181072594	1	10	10	0	1	0	0	0
551365280	2	20	20	0	3	0	0	0
2357162496	1	20	20	2	0	0	0	0
2082189888	2	10	10	1	3	0	0	0
2813426063	2	2	2	1	0	0	1	0
3453879061	1	20	20	3	2	0	0	0
666555942	2	10	10	1	4	0	0	0
