code	data_size	period	deadline	src_ecu	dst_ecu	offset	level	type
615456467	16	10	10	6	1	0	0	0
4258123419	8	20	20	6	5	0	0	0
2702378387	8	10	10	6	5	0	0	0
1683054979	16	100	100	1	3	0	2	0
3267182441	16	20	20	1	5	0	2	0
12064283	8	2	2	1	0	0	1	0
4080794347	8	10	10	1	4	0	0	0
2037749454	16	20	20	5	7	0	1	0
3182278256	128	10	10	1	5	0	0	0
2910015332	8	100	100	2	6	0	0	0
1779688515	32	5	5	1	0	0	0	0
4154323402	32	20	20	7	0	0	2	0
2751839495	8	10	10	4	5	0	0	0
1460615669	16	10	10	2	5	0	1	0
1172082817	16	20	20	4	5	0	0	0
1908729019	16	20	20	0	4	0	3	0
4194879427	8	10	10	5	0	0	0	0
227091501	8	10	10	0	1	0	0	0
1587093164	16	20	20	3	2	0	1	0
618611422	32	20	20	5	4	0	0	0
329362891	16	10	10	3	1	0	0	0
1027267103	8	10	10	7	6	0	1	0
838358521	16	100	100	4	3	0	0	0
9548820	16	1	1	2	0	0	0	0
1753628346	8	10	10	3	1	0	0	0
1066512133	16	5	5	2	1	0	0	0
3175665643	8	1000	1000	4	7	0	0	0
2729594574	8	20	20	0	1	0	0	0
1760956251	16	20	20	1	6	0	0	0
1146898872	8	10	10	1	3	0	0	0
2770535673	8	10	10	6	2	0	0	0
1577867723	16	100	100	2	7	0	2	0
333229756	8	1	1	2	1	0	0	0
321344734	8	10	10	2	5	0	0	0
110668512	16	100	100	0	4	0	0	0
2225812690	8	1	1	1	0	0	0	0
1460551080	8	100	100	6	3	0	2	0
549369693	16	10	10	0	6	0	1	0
1318926097	16	10	10	2	7	0	0	0
2204365015	16	1000	1000	7	5	0	0	0
1604444075	64	100	100	7	5	0	0	0
307044900	8	20	20	4	0	0	0	0
1607346525	16	20	20	5	2	0	0	0
1383000003	32	20	20	1	3	0	0	0
4247210085	16	50	50	3	7	0	0	0
1147765706	8	100	100	0	2	0	0	0
2518066679	32	10	10	0	7	0	0	0
1352628384	16	100	100	3	0	0	1	0
4150477666	16	20	20	4	5	0	0	0
2214052210	16	100	100	1	7	0	0	0
3601129639	8	100	100	7	4	0	0	0
3882934561	16	20	20	1	0	0	0	0
1841659691	16	1000	1000	0	5	0	0	0
1317850224	8	100	100	7	4	0	0	0
2333661801	512	20	20	7	2	0	1	0
643224136	16	10	10	1	6	0	0	0
139665089	8	100	100	5	2	0	0	0
994800703	8	10	10	6	5	0	0	0
456187660	8	10	10	7	5	0	3	0
2831047339	16	10	10	2	6	0	2	0
1986156350	16	20	20	4	1	0	0	0
3817573047	16	10	10	3	2	0	3	0
3268803427	32	20	20	3	2	0	0	0
4173407476	16	10	10	3	1	0	2	0
2319156567	8	1000	1000	7	0	0	0	0
4240991256	8	100	100	2	0	0	0	0
898378492	16	10	10	0	4	0	0	0
3960260346	8	10	10	5	4	0	0	0
1135185200	8	10	10	4	7	0	2	0
3139740251	8	20	20	6	0	0	0	0
2161763119	8	100	100	2	5	0	0	0
1482794110	32	100	100	7	1	0	1	0
1064397274	16	20	20	2	0	0	0	0
3619942746	16	20	20	2	0	0	0	0
2450868308	16	10	10	2	7	0	0	0
8026790	8	20	20	0	1	0	2	0
1144408988	16	20	20	4	7	0	0	0
1307877895	32	1	1	0	1	0	0	0
322907515	16	50	50	5	0	0	0	0
3622063085	16	20	20	1	2	0	1	0
37678847	8	20	20	4	5	0	0	0
3561485458	32	10	10	2	7	0	0	0
3100844351	16	20	20	7	3	0	1	0
463728357	8	1000	1000	4	7	0	0	0
1739068320	32	100	100	0	6	0	0	0
1426876727	8	10	10	1	3	0	0	0
564868864	16	100	100	5	7	0	0	0
58317649	8	20	20	4	0	0	1	0
1686484439	8	20	20	3	7	0	0	0
3252027342	32	5	5	0	1	0	0	0
3505036076	8	100	100	0	4	0	0	0
1946289580	32	50	50	5	1	0	0	1
946951237	16	1000	1000	7	6	0	0	0
2286151530	32	20	20	4	0	0	2	0
396403713	16	10	10	4	7	0	3	0
1366355811	16	20	20	7	0	0	2	0
938026368	8	2	2	2	1	0	3	0
1616228450	8	2	2	2	1	0	0	0
2312214324	16	100	100	0	7	0	0	0
2455356269	16	10	10	1	3	0	0	0
3143211311	16	10	10	7	5	0	0	0
2287067288	16	100	100	6	3	0	0	0
1851643720	16	50	50	2	1	0	0	0
2020550940	16	20	20	2	1	0	0	0
798403143	8	1	1	0	2	0	0	0
574320207	16	20	20	0	5	0	2	0
3784521055	8	20	20	7	0	0	0	0
4165196703	8	10	10	3	6	0	2	0
3837021384	16	100	100	0	1	0	0	0
195250152	16	10	10	5	1	0	0	0
3478788801	16	20	20	7	4	0	3	0
447975117	16	10	10	2	1	0	3	0
2956860729	128	100	100	4	2	0	0	0
1268765575	8	10	10	5	6	0	0	0
551561765	256	20	20	1	4	0	0	0
9268993	16	10	10	0	3	0	0	0
2742668653	8	20	20	5	1	0	0	0
2365199789	16	2	2	0	1	0	0	0
2538082048	16	20	20	1	7	0	0	0
1742071489	32	20	20	0	4	0	2	0
3988933784	16	10	10	7	2	0	0	0
833659186	16	1	1	0	2	0	0	0
840388068	16	20	20	2	4	0	0	0
1431238873	16	10	10	6	2	0	0	0
862101550	16	2	2	1	0	0	0	0
243991477	16	20	20	6	2	0	1	0
268403820	8	100	100	2	1	0	1	0
748620111	8	100	100	5	0	0	0	0
1219110070	32	20	20	4	6	0	0	0
3542272896	32	20	20	0	2	0	0	0
370796576	16	100	100	7	4	0	0	0
1472826730	32	10	10	6	2	0	0	0
1332565636	8	100	100	2	4	0	0	0
4119229845	8	5	5	1	0	0	0	0
819838777	16	10	10	7	4	0	1	0
3503509281	8	10	10	6	4	0	0	0
2053897503	16	10	10	7	2	0	0	0
3626223571	16	10	10	5	3	0	0	0
4214409935	8	100	100	6	1	0	0	0
1310906640	32	20	20	7	5	0	0	0
1020716560	32	10	10	2	4	0	0	0
3790171703	16	20	20	1	5	0	0	0
2330911477	8	20	20	5	1	0	0	0
3707484929	16	20	20	0	3	0	2	0
947727863	8	1000	1000	3	6	0	0	0
2852434037	16	100	100	1	0	0	0	0
1490825630	16	10	10	0	4	0	0	0
155828122	16	100	100	0	6	0	0	0
335673843	16	5	5	2	1	0	0	0
22074526	16	10	10	3	0	0	0	0
